patient,sample_id,CLDN4,ELF3,EPCAM,KRT5,KRT8,NKX2-1,TACSTD2,sample_type
TCGA-05-4244,TCGA-05-4244-01A,9.26510186676829,7.795155870068791,9.761831101431437,2.449191574717908,8.767042953106008,7.620509435339823,9.565255767190102,01
TCGA-05-4249,TCGA-05-4249-01A,9.333033443021083,8.04579787796368,9.640084386788564,1.0485849575730497,9.068787412338503,7.868310191340839,9.029772001491423,01
TCGA-05-4250,TCGA-05-4250-01A,10.17168021413308,7.34385992619029,9.774305257355785,3.625866617793312,11.762026761423026,6.178975513571536,9.26600900899515,01
TCGA-05-4382,TCGA-05-4382-01A,8.771875347067512,6.761008623895386,9.037340486920463,0.0430644786649374,8.713359705822379,5.785663012705316,9.308320598113411,01
TCGA-05-4384,TCGA-05-4384-01A,7.905433339005325,5.984158664853085,8.609201643745683,0.4833643607133495,9.969439047437442,8.387939765319993,8.694224494886948,01
TCGA-05-4389,TCGA-05-4389-01A,8.137026986821704,6.393005973573931,9.794329432031017,1.2886538636051694,8.951866338983104,6.649205870960103,8.938076383571048,01
TCGA-05-4390,TCGA-05-4390-01A,8.7280817279661,6.08440235682007,9.319700116635468,0.710966188696129,9.821473296180107,7.342073778818562,8.593964725143941,01
TCGA-05-4395,TCGA-05-4395-01A,8.772072042191986,6.747265200463531,8.802073633767918,2.6225087225829062,9.701057239776675,0.7641762763559282,10.21236955863949,01
TCGA-05-4396,TCGA-05-4396-01A,8.279279988433151,8.392661309983046,10.330644106799856,0.4081683707081062,8.49580627016441,7.096145869345758,9.222883755659124,01
TCGA-05-4397,TCGA-05-4397-01A,7.118381530685115,6.107938896494932,7.801293190965064,0.4029404197990333,8.255764133130866,3.582929273137852,8.811545205651651,01
TCGA-05-4398,TCGA-05-4398-01A,9.58055913691774,7.560119567103618,8.537774789062645,1.0547095827006354,8.93106722764362,7.187880552141541,9.613616919980938,01
TCGA-05-4402,TCGA-05-4402-01A,8.766583236390336,6.840297050000657,9.42320291054594,5.584331183530059,10.084257640802496,7.152633683850159,9.9910747964497,01
TCGA-05-4403,TCGA-05-4403-01A,8.595456292948647,7.351937455014572,9.652135458565208,3.4401682004473546,10.808065387110382,4.7881479925114565,9.69403570449897,01
TCGA-05-4405,TCGA-05-4405-01A,9.227662869345451,7.515244095415049,8.982077200884676,2.8229952124344866,8.930283467634363,7.843042922217586,8.921235770639344,01
TCGA-05-4410,TCGA-05-4410-01A,8.6593112969529,6.102118489376214,8.663020417792092,3.829839414274271,8.334699661046246,6.812794691804863,9.308742655218868,01
TCGA-05-4415,TCGA-05-4415-01A,3.2614555945629284,4.524082486872943,7.51931072524993,0.5749249780093444,11.459080328812345,2.6713386683180933,4.680155544896063,01
TCGA-05-4417,TCGA-05-4417-01A,7.077740762496451,5.634404497687219,9.430989803249538,2.548411963031568,7.826728971768162,6.811677812274895,7.621867259859773,01
TCGA-05-4418,TCGA-05-4418-01A,7.064921642457255,6.401176481365118,9.264843684065484,1.6960383400474783,9.460915151093143,1.7048277093284827,7.784479117688277,01
TCGA-05-4420,TCGA-05-4420-01A,8.486001536490326,5.920317122587654,11.199625296998809,0.1677432801089365,8.390478962570135,6.285293087802224,10.175929728337811,01
TCGA-05-4422,TCGA-05-4422-01A,8.151619883040189,6.744634738572076,9.331576916902272,0.0970713705439032,7.60505127595552,7.575220797739791,8.136512355149486,01
TCGA-05-4424,TCGA-05-4424-01A,7.706132665262957,7.323696115884789,9.537755573357662,0.9764369601738788,9.792594777170557,6.237158324018379,8.615841106401504,01
TCGA-05-4425,TCGA-05-4425-01A,7.622007146481743,5.946045370388069,9.347507764317044,0.5520819106531075,9.46158974273336,7.436922206031592,9.526209497317373,01
TCGA-05-4426,TCGA-05-4426-01A,7.9075108211371665,6.974146103083071,8.73312890190083,0.2031384971908485,8.082200679329716,7.343529522349701,10.63315490227543,01
TCGA-05-4427,TCGA-05-4427-01A,8.746444452026717,5.948762020416702,9.800401825384345,0.3958305697326967,8.28876966062821,8.105629368516706,9.361018880827569,01
TCGA-05-4430,TCGA-05-4430-01A,9.0631480491761,7.131686193014655,8.829363760586217,4.576510044868639,10.01166824449585,7.145422719600219,8.527414057830327,01
TCGA-05-4432,TCGA-05-4432-01A,7.937107180212816,6.719818656066235,9.52088539243834,0.5953126888907234,8.871565540758377,7.587151181371533,8.011718135563463,01
TCGA-05-4433,TCGA-05-4433-01A,8.441220768705149,7.660366059387705,9.69793155011169,1.220577606590899,10.113928350235978,4.497382435736466,9.361935442037694,01
TCGA-05-4434,TCGA-05-4434-01A,8.786945885601432,6.857357765519174,8.566113419647253,8.354288617426576,10.355896684388066,5.463177757870192,10.532385928357863,01
TCGA-05-5420,TCGA-05-5420-01A,6.150443915150022,4.929000328103204,8.014937141489618,0.5982699118832131,7.663575181640727,3.089532048350667,7.983499854702663,01
TCGA-05-5423,TCGA-05-5423-01A,9.090993121271207,6.347217401693297,9.233094507292485,1.787307080009274,7.67385247963307,7.687489764696006,8.854522157228557,01
TCGA-05-5425,TCGA-05-5425-01A,8.48900135774915,6.742251491301672,10.176734531294102,2.725479419376803,9.1899105251328,5.816315542373863,8.2498349754152,01
TCGA-05-5428,TCGA-05-5428-01A,9.1116278765949,7.104076615761994,10.41897933840693,0.0677763720484927,7.5745390350072865,6.316799224930215,9.637992719516456,01
TCGA-05-5429,TCGA-05-5429-01A,9.203103739783566,8.315378291688951,10.075165172047898,2.6377493391543125,10.992776643323316,0.7179121696444287,10.290254245136756,01
TCGA-05-5715,TCGA-05-5715-01A,9.502860240091234,7.680634497312771,9.915142759214982,0.5127831209173627,9.513429158123628,7.213403666286831,9.973311496012892,01
TCGA-35-3615,TCGA-35-3615-01A,7.454995074496842,6.022079245162528,8.758929062996097,0.5733745264459443,8.889180860890175,6.93931004283978,6.238674144634062,01
TCGA-35-4122,TCGA-35-4122-01A,8.085138867929606,4.41742723682979,9.009640257106785,1.5425552267195388,8.579083201726114,4.828956476417663,9.042990908076174,01
TCGA-35-4123,TCGA-35-4123-01A,8.722946501252785,5.146292710852905,9.582896164368943,0.5467586704347726,9.120460551089346,6.763966554720058,8.85752012970299,01
TCGA-35-5375,TCGA-35-5375-01A,7.776817919115007,6.331266308505779,8.80439178007585,3.826009441491653,8.951515819115876,3.480303903657962,9.759190628808982,01
TCGA-38-4625,TCGA-38-4625-01A,7.678250117662404,5.791243651163522,10.111131104736849,0.419323145283251,10.166914996615496,5.652406183614957,4.806597308270112,01
TCGA-38-4626,TCGA-38-4626-01A,7.345934766095225,5.9782436882020304,7.63362882627826,2.874108399064184,8.405765644794382,6.898950796207946,7.859089951545911,01
TCGA-38-4627,TCGA-38-4627-01A,7.822074923866471,5.639298738731477,8.621799508845536,3.836247331042841,8.364547044841787,5.101448380489909,9.071672047600696,01
TCGA-38-4628,TCGA-38-4628-01A,9.286817169274553,6.238139106116128,8.909462010482029,2.3130136085415853,9.19611028469078,7.165163271311544,9.650853037775017,01
TCGA-38-4629,TCGA-38-4629-01A,8.104496542665675,6.164818452071841,8.810730675873282,0.9971839981752958,9.057724271572429,5.412300546823973,9.790322102767211,01
TCGA-38-4630,TCGA-38-4630-01A,8.09554682320218,5.992587176287765,9.957187381561717,5.635618007786239,9.692779724217983,0.0550567933689351,7.60396602444387,01
TCGA-38-4631,TCGA-38-4631-01A,7.7314161126484,6.947445247658636,10.207028600590762,1.033652052489997,10.036019167217695,0.3233124177579027,8.333430442670906,01
TCGA-38-4632,TCGA-38-4632-01A,8.847621782126074,4.991000227452259,9.629155320933076,1.6680283291899491,8.402212672714642,6.574313475415559,9.37530665281743,01
TCGA-38-6178,TCGA-38-6178-01A,8.384600299270165,6.466463983834974,9.81394484767167,4.887218177966784,9.098154496233033,7.706176880379601,9.38274937890032,01
TCGA-38-7271,TCGA-38-7271-01A,8.454552231516981,7.2059114942379585,8.019428937298946,2.1860567782686746,8.410252476967234,6.750055742530002,8.879739150270916,01
TCGA-38-A44F,TCGA-38-A44F-01A,7.21263742560232,6.356053991209779,8.869701790728488,4.623603529592818,9.325019136611928,5.657917200087866,8.884481008627658,01
TCGA-44-2655,TCGA-44-2655-01A,7.915766467849042,6.319879817957837,9.698088395007142,1.4599561396541234,9.465326615905166,7.725651871309981,9.389224337537213,01
TCGA-44-2656,TCGA-44-2656-01A,8.008881809248624,6.312249482179429,9.23300700041746,0.8359240742543751,8.323947130739365,6.758467086208361,9.351003692654148,01
TCGA-44-2657,TCGA-44-2657-01A,8.528755707016508,5.569882943346444,7.609343502609702,2.4678011564884077,7.384542021773617,6.418748226324416,8.836321821361858,01
TCGA-44-2659,TCGA-44-2659-01A,7.650712869276242,5.499019887099127,8.705393588611594,1.265376882527973,7.3341257675056895,7.209736028181062,8.386955760407865,01
TCGA-44-2661,TCGA-44-2661-01A,7.604660709098934,5.626520906568524,7.931214412320649,1.941181449356432,7.5567083626595855,6.575068734303582,7.890984684531132,01
TCGA-44-2662,TCGA-44-2662-01A,8.899861702335619,7.086517884837336,9.450298627862203,0.4277134323664169,9.27479476810962,5.186104332588892,9.600481441995608,01
TCGA-44-2665,TCGA-44-2665-01A,7.002622643443173,5.582357287591569,7.7517652999948465,0.8519189071952044,7.002358230485125,5.945214391579372,8.165131105072115,01
TCGA-44-2666,TCGA-44-2666-01A,7.750747176821229,6.569705256487165,8.70083293766778,0.1118325870779828,8.257198299717027,7.235200502589823,8.06521119414312,01
TCGA-44-2668,TCGA-44-2668-01A,7.624754157095699,4.7295609273949575,8.737017101968098,1.6147805049989992,8.93343454647578,5.2543370438687145,9.096210056938975,01
TCGA-44-3396,TCGA-44-3396-01A,8.826007216238986,5.399912762918568,8.437140331481093,1.775134845523454,9.41240471598582,6.480541418234372,9.014023260824889,01
TCGA-44-3398,TCGA-44-3398-01A,7.030890005760531,5.765091792207842,9.121666125224024,1.8870962976356744,8.153687808381394,6.938177562169122,8.522408907516972,01
TCGA-44-3917,TCGA-44-3917-01A,6.41680428197815,4.604006068716744,7.198161140249376,1.342725401200669,6.604897136961125,5.101650076094435,2.9022279731938543,01
TCGA-44-3918,TCGA-44-3918-01A,7.5269663032875,6.115854141617067,8.567047975246034,0.3740657182225377,7.807511742213831,6.381404515033694,5.191643578948434,01
TCGA-44-3919,TCGA-44-3919-01A,8.56763366642965,6.697682091653915,9.145862110380763,0.7583884654793523,9.151538200241152,7.294702529923104,9.477038358067457,01
TCGA-44-4112,TCGA-44-4112-01A,8.040278760337996,6.673199521993124,8.626999568881358,0.5598343973030645,8.308770863798383,7.628720017971208,6.40718362228649,01
TCGA-44-5643,TCGA-44-5643-01A,7.533366334630676,7.106851843094534,9.23744564942428,13.053193931916972,9.166759875835387,2.0692209589308392,10.407328317920404,01
TCGA-44-5644,TCGA-44-5644-01A,7.323680805942462,6.957594273634778,9.79915823424556,2.415947913204232,9.501785843944562,6.976495387919917,6.96953848201354,01
TCGA-44-5645,TCGA-44-5645-01A,8.10341816969221,6.460215870866524,8.651464343426015,1.0281447677133786,7.554281478849195,7.22909950779851,9.93071102587651,01
TCGA-44-6145,TCGA-44-6145-01A,7.0882423224426265,5.598260977800456,8.809318934559881,2.5624988805440108,8.811454332573934,5.728004836145021,9.144508357893548,01
TCGA-44-6146,TCGA-44-6146-01A,6.266924245922069,7.6942224050916765,9.469155105362402,0.7845039829295668,9.839451119794548,4.130020663797971,9.716457842175515,01
TCGA-44-6147,TCGA-44-6147-01A,8.555590716348643,6.962115177517012,8.339371696915979,7.044348214695029,8.395940860290153,6.906094489231423,8.97249981274872,01
TCGA-44-6148,TCGA-44-6148-01A,7.15360168286917,5.9696731610467975,8.287427505716906,6.824820031536929,8.077468936513084,7.047595097359539,9.387940195998306,01
TCGA-44-6774,TCGA-44-6774-01A,7.389185610460888,5.641979466086695,8.843744589003965,0.6599245584023783,8.140549638393493,7.44907103909139,7.889543509596995,01
