stratum	power	scale_free_R2	slope	mean_connectivity	median_connectivity	chosen	rule
CLDN4pos	1	0.5670260358142332	9.736498084075455	1363.0979162019196	1376.8902969170576	False	
CLDN4pos	2	0.24143406260243083	3.155622656739629	760.5074428471102	772.7250460098243	False	
CLDN4pos	3	0.0430923260982069	0.9053069873482772	433.36520501517134	440.6346677878489	False	
CLDN4pos	4	0.002820316866155026	-0.18644048490248172	251.8870143318789	255.1647353531879	False	
CLDN4pos	5	0.06129830066375963	-0.7935260125256036	149.15762937558517	150.19088715304684	False	
CLDN4pos	6	0.05846514365718891	-0.6336044658260757	89.89031776104432	89.58917116748778	False	
CLDN4pos	7	0.09643234073506246	-0.7732904448105337	55.08023319457746	54.05968343516467	False	
CLDN4pos	8	0.15797435187012232	-1.014806017922429	34.28669977913541	33.1592146451993	False	
CLDN4pos	9	0.24008977920904195	-1.1908230873126193	21.665832422776752	20.545080467505645	False	
CLDN4pos	10	0.3370146587868321	-1.4012647080085263	13.888535405089057	12.860558751902174	True	R2>=0.80 first at beta 18 with mean k 0.63 (<5, edges collapsed). Primary beta is the highest R2 among negative-slope powers with mean k in [10, 100]. Scale-free fit was not reached in that window.
CLDN4pos	12	0.48982955836759523	-1.6759604282660419	5.944889102105764	5.307319719958851	False	
CLDN4pos	14	0.6180511134623374	-1.844121601801969	2.679180694609	2.285188886011147	False	
CLDN4pos	16	0.7084621654448484	-1.9365302113817195	1.2681945195911413	1.0143490849417023	False	
CLDN4pos	18	0.8377778474504849	-1.855714499836622	0.6297258376599826	0.45772087347079654	False	
CLDN4pos	20	0.9205284764468373	-2.168962700398011	0.32793957441151567	0.21417100717492082	False	
CLDN4pos	22	0.9653014421658406	-2.3505627670151137	0.17919942905185385	0.10297142521476463	False	
CLDN4pos	24	0.9740666431490422	-2.409380765326741	0.10283904306093322	0.051053140447231256	False	
CLDN4pos	26	0.967024808525816	-2.39174329847795	0.06202329751590062	0.025558492125099197	False	
CLDN4pos	28	0.9182064658720159	-2.271116897570193	0.03930839869066041	0.013106038696409694	False	
CLDN4pos	30	0.9009882590191889	-2.2853216268335856	0.02614344252795466	0.006785121110116884	False	
CLDN4neg	1	0.4224776935053207	11.66640977224347	1342.1425704543449	1352.5848708924673	False	
CLDN4neg	2	0.2627745873259705	4.566745044034771	734.1666042173579	743.2367561756654	False	
CLDN4neg	3	0.13463930977319027	2.1397380368993004	408.55060143602003	414.7921312436069	False	
CLDN4neg	4	0.2263266576884746	2.4306733396398332	231.15225815505846	233.92129876099398	False	
CLDN4neg	5	0.15605985269576783	1.616919375806583	132.91191165921495	133.7693600742225	False	
CLDN4neg	6	0.01696387042856229	0.46895175012583723	77.64468238646454	77.2919067386596	False	
CLDN4neg	7	0.012633443287218715	-0.3497842628426955	46.074281950375486	45.18855311460134	False	
CLDN4neg	8	0.11906168297772612	-0.9514764119832501	27.769263489613998	26.812971425140358	False	
CLDN4neg	9	0.2848757819866202	-1.3749542584843601	16.999178589185377	16.114892237557903	False	
CLDN4neg	10	0.4559479761817542	-1.6525326587901146	10.570226122067316	9.784511830631311	True	R2>=0.80 first at beta 14 with mean k 1.86 (<5, edges collapsed). Primary beta is the highest R2 among negative-slope powers with mean k in [10, 100]. Scale-free fit was not reached in that window.
CLDN4neg	12	0.7112632836832355	-1.9979493136864723	4.28628483412138	3.708662691391407	False	
CLDN4neg	14	0.8509226032196134	-1.9144417608245323	1.855472529371471	1.4273459425036554	False	
CLDN4neg	16	0.917165422429546	-2.079424933648035	0.859902007200601	0.5739022226326569	False	
CLDN4neg	18	0.9866101089633645	-2.068310192053792	0.4279349715389063	0.23452308419503437	False	
CLDN4neg	20	0.9591379856265355	-2.24338444307119	0.22919098498400348	0.09930591002258801	False	
CLDN4neg	22	0.9792449126785797	-2.187846530906345	0.13213436241228127	0.04271881206131771	False	
CLDN4neg	24	0.906158524844339	-2.311718895098553	0.0817950051501586	0.019104649495142435	False	
CLDN4neg	26	0.8894379214797575	-2.3281815340121987	0.054071240763770304	0.00850363913152253	False	
CLDN4neg	28	0.829026798572366	-2.388849853263873	0.03788091768808254	0.003842257103761306	False	
CLDN4neg	30	0.8524993897495913	-2.288079566681593	0.027882594566235284	0.001823377246963047	False	
