gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_tpm,pct_expressed,spearman_q,pearson_q,pearson_rank
C5AR2,162,0.18566617106666589,6.404743175644953e-05,0.19017738033509315,4.198147009815277e-05,0.7097059411274023,100.0,0.0009504646717366272,0.0006446809661049667,160
GRIN1,163,0.18560951991659286,6.438402155102153e-05,0.1485691630132311,0.001429916537231523,0.8993310068765685,99.34497816593887,0.0009504646717366272,0.008663802692704375,401
QSOX1,164,0.18545952265904084,6.528329902254723e-05,0.15985333534753926,0.0005952537730058583,6.580025202645306,100.0,0.0009584449175178363,0.004518517276908106,317
PCDHB3,165,0.18528223292445214,6.636148078944866e-05,0.1701790670789683,0.00025343746386208906,0.4696001243550219,96.06986899563319,0.0009689501457344634,0.0024185175122839356,252
PTGER3,166,0.18490327229604964,6.872269526557783e-05,0.18453902861843385,7.106670487987338e-05,0.9867552444556716,100.0,0.0009965290641157862,0.0009308344874461846,186
SLC24A2,167,0.1848601710437971,6.89962114002322e-05,0.1324862340864861,0.004509788390343146,0.2008701401300126,89.30131004366812,0.0009965290641157862,0.020740369327017016,519
SLC24A3,168,0.18473800873699786,6.977702971563362e-05,0.1925043255002675,3.363185834800776e-05,2.8094893818366815,100.0,0.0010023882978503927,0.0005381097335681242,154
UNC93B1,169,0.1844582679054696,7.159653442210573e-05,0.21088936362492422,5.308981321115861e-06,5.945734642771354,100.0,0.0010225413552525254,0.0001338263970756753,97
SLC37A2,170,0.18430851588705144,7.258884990327345e-05,0.20884804433654094,6.571154721571549e-06,2.1900848678465867,100.0,0.0010225413552525254,0.00015676897692892125,103
ITGA5,171,0.18429026794993653,7.271065026121999e-05,0.20039582740271,1.5543254360252164e-05,4.68825620023375,100.0,0.0010225413552525254,0.0003122674860946901,120
CLDN6,172,0.18393331449643846,7.513232250885333e-05,0.1732376956201064,0.00019491063493220476,0.35577641564093426,79.03930131004367,0.0010445442135065491,0.0019802327625051373,238
LRRC25,173,0.18381924353929316,7.592210536940958e-05,0.18096253299339668,9.844904535429266e-05,2.769249699459569,100.0,0.0010445442135065491,0.0011957084053939545,202
SLAMF6,174,0.18376915582020856,7.627135963618295e-05,0.18151751039812528,9.363170353413992e-05,2.2055255757527115,100.0,0.0010445442135065491,0.0011423922915215611,201
DSG3,175,0.18374788212297405,7.642015564013947e-05,0.18850481708647868,4.915551036254442e-05,1.732222024291093,99.78165938864629,0.0010445442135065491,0.0007177241731623972,168
NTM,176,0.18371419672694866,7.665632327348705e-05,0.1955804072193103,2.4984541086097995e-05,2.033535458913569,100.0,0.0010445442135065491,0.00043920193277667004,139
AXL,177,0.1836762931789175,7.69228866508471e-05,0.20029074819630302,1.5706995725384393e-05,3.8867188273260895,100.0,0.0010445442135065491,0.0003132021834196052,121
TRIL,178,0.1836636947741467,7.701168041197238e-05,0.1717588731863709,0.00022141714221658143,2.0993388618373077,100.0,0.0010445442135065491,0.002159221182491626,246
CNTNAP1,179,0.1835990381783659,7.746890309931079e-05,0.18813097382821695,5.091026599746036e-05,2.007495936797818,100.0,0.0010454389347543354,0.0007353093553795357,170
ABCG2,180,0.18341967740509163,7.875069038903014e-05,0.1345025680740009,0.0039299693047279375,1.1660080464212959,99.78165938864629,0.0010573962046205455,0.01875156782541616,503
FGFR1,181,0.1833096967581881,7.954651419143392e-05,0.19262215811232322,3.325396676868849e-05,2.6618008814357283,100.0,0.0010590911231603062,0.0005352686699152749,153
SLC36A4,182,0.18329277185454762,7.966965410000807e-05,0.16721790078281315,0.0003254176990080927,1.8474596629040048,100.0,0.0010590911231603062,0.002898386972498746,270
ITGA3,183,0.18297562145775373,8.201061538193922e-05,0.21179736436955868,4.825199302828484e-06,5.466556368815686,100.0,0.001083769957687101,0.00012640129938389913,94
SGCA,184,0.18293204071160446,8.233731340212631e-05,0.18610077833848865,6.151990863925476e-05,1.165353888364231,99.12663755458514,0.001083769957687101,0.0008386795708371874,179
OLR1,185,0.18274004140920047,8.37912668783269e-05,0.19978361910864118,1.6520546234853825e-05,2.151351974545077,99.12663755458514,0.0010975012995043602,0.00032458014367301043,123
DCHS2,186,0.18266913196636866,8.433433195756308e-05,0.14568967811466094,0.0017715935604052417,0.19028392154535106,86.24454148471615,0.0010987324521058307,0.010136398272811147,424
CHRNB4,187,0.18257686392581976,8.504593770072566e-05,0.1289834657278671,0.005703117690327655,0.27422153266456506,94.32314410480349,0.0010987324521058307,0.02485926666974795,547
PTPRS,188,0.18240106051071525,8.641747967965736e-05,0.1729570008354377,0.00019970137646550985,1.952239313148583,100.0,0.0011067621207679309,0.0020135927468522353,240
ULBP2,189,0.18238175667816248,8.656934253012634e-05,0.1447250126326005,0.0019018271801440599,2.1108254060243787,99.78165938864629,0.0011067621207679309,0.010633620280531522,432
LAYN,190,0.18172455264391024,9.189204023425612e-05,0.1917590279845147,3.611786760583989e-05,2.371134369687791,100.0,0.0011581864693676054,0.000567687895545907,156
THY1,191,0.1810993929580789,9.723985962595719e-05,0.18224281934911707,8.766979644305462e-05,4.958239945806723,100.0,0.001219835234368815,0.001079510120257336,199
TPO,192,0.18074517155335695,0.0001003985985396179,0.16067133290417984,0.000557334604276102,0.29404817712197856,94.10480349344978,0.0012535750247563507,0.004304040643427007,312
HTR3C,193,0.18058441720089285,0.0001018637360582539,0.09589179247023384,0.04023821484045405,0.17701322754078166,43.66812227074236,0.001265953036035602,0.10860253540777091,870
NIPAL4,194,0.18052216182114245,0.00010243652487148023,0.16787734780477126,0.0003079060535602692,0.5253717727373495,97.81659388646288,0.0012671777521138666,0.002817551284633696,263
TSPAN4,195,0.18037230913565647,0.00010382771312193368,0.1842530505763942,7.295966425235134e-05,3.355234935272175,100.0,0.0012784684306995702,0.0009431102565130854,188
C5AR1,196,0.18022391958385475,0.0001052228162948932,0.20386992200979082,1.0958013776076982e-05,3.4618091368806776,100.0,0.0012897035098163058,0.0002380472586152658,112
PLVAP,197,0.179661713041212,0.00011067004255723642,0.1605480512704403,0.0005629021871555093,6.78412070736582,100.0,0.001344137971422435,0.004322053574941151,314
NOTCH3,198,0.17958989149888374,0.00011138471960239523,0.18900325964968365,4.690466163501318e-05,4.601736930044419,100.0,0.0013465385605926372,0.0007001634407193028,164
FCGR2B,199,0.17951926217914632,0.00011209176327046812,0.1947607339536703,2.7056021833010453e-05,1.191293023570791,99.78165938864629,0.0013465385605926372,0.0004575550021379996,145
PCDHB4,200,0.1794646882050786,0.00011264097047951193,0.13758832983797875,0.0031724303497149163,0.8668184282973799,99.12663755458514,0.0013465385605926372,0.01593371032789146,479
