gene_x	gene_y	n	n_arrays	present	rho	p	ci_low	ci_high	rho_adj_epithelial	p_adj_epithelial	verdict	q_bh_immune
CLDN4	CD8A	130	130	True	-0.05423268682178352	0.5399908033255645	-0.22709021937026447	0.11666488402971442	-0.05204402622894481	0.5580433874245078	NO_EVIDENCE	0.9798003986370784
CLDN4	CD8B	0	130	False							ABSENT	
CLDN4	CD2	130	130	True	0.06742693117067994	0.4459237941767198	-0.11281386865482822	0.25172803453197856	0.1146285624036902	0.19582910852291244	NO_EVIDENCE	0.9798003986370784
CLDN4	CD3D	130	130	True	0.046435218882205934	0.5998525129391824	-0.14019325269841837	0.2275616997921645	0.07309685630231168	0.41037045008153755	NO_EVIDENCE	0.9798003986370784
CLDN4	CD3E	130	130	True	0.013052223917072238	0.8828264029050601	-0.15811170477104405	0.19064667031865665	0.10041887976256529	0.2575072036582848	NO_EVIDENCE	0.9798003986370784
CLDN4	GZMA	130	130	True	-0.013336246568982232	0.8802954383248762	-0.20005201366489125	0.16282430625848837	-0.013030614451880512	0.8834753730779923	NO_EVIDENCE	0.9798003986370784
CLDN4	GZMB	130	130	True	-0.02671899580502886	0.7628388354006796	-0.19922665362286462	0.15672722167369593	0.03214475945035068	0.7176254329740324	NO_EVIDENCE	0.9798003986370784
CLDN4	GZMK	130	130	True	0.01194338839368202	0.892718475281907	-0.17163769808069515	0.19812998961084594	0.007339136138241571	0.934212280204634	NO_EVIDENCE	0.9798003986370784
CLDN4	PRF1	130	130	True	-0.11934359248886915	0.17624003806963426	-0.2913684892752475	0.05233817585095869	-0.07885175918147924	0.37440585036144963	NO_EVIDENCE	0.9798003986370784
CLDN4	IFNG	130	130	True	-0.06711293917172383	0.44804958797602457	-0.23574874897373338	0.10965391722314347	-0.030580819670499082	0.7308228858470612	NO_EVIDENCE	0.9798003986370784
CLDN4	STAT1	130	130	True	0.016296822297177348	0.8539899456325838	-0.16276406152473677	0.19515270955156624	0.07392371834241675	0.40508179416060663	NO_EVIDENCE	0.9798003986370784
CLDN4	CXCL9	130	130	True	0.042876456048833105	0.6281246576524463	-0.1372595188512707	0.22355247993662566	0.01167374280314233	0.8955362794168482	NO_EVIDENCE	0.9798003986370784
CLDN4	CXCL10	130	130	True	0.014040885441560035	0.8740215743064518	-0.17444444199208783	0.190616131715403	0.0661240279575897	0.45655593572544645	NO_EVIDENCE	0.9798003986370784
CLDN4	IDO1	130	130	True	0.06762903716981435	0.44455850152748694	-0.11326490161487468	0.2479748842192367	0.11798859360847762	0.1829568593730946	NO_EVIDENCE	0.9798003986370784
CLDN4	HLA-DRA	130	130	True	0.10987177211214136	0.2133512538470024	-0.06526860679209548	0.29231459764415024	0.17937125473626214	0.0419552773868858	OPPOSITE	0.9798003986370784
CLDN4	CXCL13	130	130	True	-0.07556579437906565	0.39283693458748115	-0.2569494990996197	0.10688582807910968	-0.03757059101734211	0.672502659698084	NO_EVIDENCE	0.9798003986370784
CLDN4	CCL19	130	130	True	0.039178521048420435	0.6580843817326786	-0.14227152870444218	0.22154121846959887	0.07872990456487805	0.3751468152933687	NO_EVIDENCE	0.9798003986370784
CLDN4	CCL21	130	130	True	-0.06777105760163853	0.4436005184142345	-0.24447061094648087	0.10717734227153695	-0.010071369579077918	0.909809964039472	NO_EVIDENCE	0.9798003986370784
CLDN4	MS4A1	130	130	True	0.0022422902496067516	0.9798003986370784	-0.17845312289857382	0.1802285237821657	0.05870431508423015	0.5087192089139452	NO_EVIDENCE	0.9798003986370784
CLDN4	CD19	130	130	True	-0.09912206792682626	0.261855729912103	-0.26784915503676926	0.07843614953322525	-0.01778642477887198	0.8414301509753994	NO_EVIDENCE	0.9798003986370784
CLDN4	CD79A	130	130	True	-0.0030315899870161506	0.97269240366995	-0.19007378347319423	0.1768651072802466	0.064430907649572	0.4681908333157742	NO_EVIDENCE	0.9798003986370784
CLDN4	CD79B	130	130	True	-0.05705951756707175	0.5190432979514531	-0.23195503625349884	0.12188329809681568	-0.007791807539148823	0.9301645087521365	NO_EVIDENCE	0.9798003986370784
CLDN4	TACSTD2	130	130	True	0.36595064796733534	1.8549783875431634e-05	0.20532990889498512	0.5056508016317748	0.3410556297398569	7.64696292039483e-05	OPPOSITE	
