ModelID,ACVR1,APC,ARID4B,BCAR3,BMP2,BMPR1A,BMPR2,CDH1,CDK9,CDKN1C,CTNNB1,ENG,FKBP1A,FNTA,FURIN,HDAC1,HIPK2,ID1,ID2,ID3,IFNGR2,JUNB,KLF10,LEFTY2,LTBP2,MAP3K7,NCOR2,NOG,PMEPA1,PPM1A,PPP1CA,PPP1R15A,RAB31,RHOA,SERPINE1,SKI,SKIL,SLC20A1,SMAD1,SMAD3,SMAD6,SMAD7,SMURF1,SMURF2,SPTBN1,TGFB1,TGFBR1,TGIF1,THBS1,TJP1,TRIM33,UBE2D3,WWTR1,XIAP,TGFB2,TGFB3,TGFBR2,TGFBR3,SMAD2,SMAD4,ACTA2,ACTG2,ADAM12,ADAM19,CNN1,COL4A1,CCN2,CTPS1,RFLNA,FSTL3,HSPB1,IGFBP3,IL11,NT5E,OLFML2B,PPP1R13L,PXDC1,SH3PXD2A,TAGLN,TGFBI,TNS1,TPM1,TACSTD2,CLDN4,CD8A
ACH-001113,4.867402305727543,4.00539998774259,4.795974694206668,4.148934104526339,2.3476656563009706,4.438292851579146,4.506525779043123,4.219555769166913,4.705425039042727,0.9781956296816516,7.819604323414516,1.1699250014423124,6.703349915166396,5.536985375791937,4.241077458175037,6.787249608467913,4.401220862160216,7.917491428835023,7.845113646617966,7.170425850272508,6.002702520379824,6.128045890922992,5.442611803689344,0.0,2.356143810225275,4.167518503735217,5.397118409042582,0.0840642647884745,2.7484612330040354,5.420549772116318,6.529977073907332,7.288266268105353,4.645586385913608,7.187154091171794,5.531693360861466,3.189033824390017,5.536363792395467,5.304145941202946,3.779259720372376,5.307428525192247,2.176322772640463,3.739848102699328,4.597531174224212,4.177917792195843,5.516015147003665,4.514753498439753,4.708739041359579,7.558879853475442,6.890446692679906,4.49761236561836,4.22573765346606,6.988116584760143,4.388189537156084,5.248686626873828,0.6959938131099002,0.5360529002402097,4.339137384919585,3.936402377725064,5.182295025025483,4.581351247168778,1.8875252707415875,0.2387868595871165,1.765534746362977,1.82781902461732,0.3219280948873623,4.842476062993939,0.9855004303048848,5.639232163249277,0.2265085298086797,3.967168607532628,8.32876467228402,8.325080543554284,1.3391373849195856,0.9560566524124028,0.6780719051126377,3.8042601156347375,3.647314509547136,4.491211756003092,2.4646682670034443,0.4541758931858022,3.408711861029429,5.1906148602094975,3.0669502439246266,6.349082146391089,0.0
ACH-001289,3.636914580355878,2.811471030529836,4.1001366712854495,2.298658315564515,0.0976107966264223,7.098032082960526,4.245647773636751,1.8155754288625725,5.461724991502711,0.7990873060740036,7.425257871999213,0.137503523749935,6.7964939294258375,5.452200049406222,4.268284666520996,6.088311235888661,2.028569152196771,6.51774811422812,7.564835417010354,9.734743485909128,5.576824431277479,1.4005379295837286,4.726286289720674,0.3673710656485294,2.176322772640463,6.210817432089213,3.524815928357506,1.9107326619029128,0.2868811477881615,4.985500430304885,7.844234987758751,5.032541697270039,7.879276912412165,8.994070527741197,0.5058909297299573,3.538538163629804,3.1731274334806563,6.097821455171133,4.531069492725954,3.150559676575381,1.3219280948873624,1.0,2.440952198029637,6.275565834560328,4.790772037862,0.9486008474933558,3.0373822220030804,7.017587912153453,1.372952097911829,4.685379551959075,3.671293372481576,7.76460624310965,6.3878450129655775,4.1906148602094975,0.5655971758542251,1.6415460290875237,1.3276873641760472,2.097610796626422,5.877989585387208,5.127220550488074,6.257387842692652,5.747655932932393,0.3561438102252753,0.9927684307689242,0.8953026213333066,2.1858665453113337,8.324495609414578,5.536363792395467,0.8559896973084807,2.548436624696042,2.550900664647523,1.3391373849195856,0.1890338243900171,0.1634987322828795,0.4222330006830478,0.5558161550616396,2.5058909297299574,0.84799690655495,1.6040713236688608,0.3785116232537298,0.1890338243900171,8.240552850461953,0.0976107966264223,0.6229303509201767,1.74416109557041
ACH-001339,5.300489844363109,2.350497247084133,3.512226886513957,4.55028504908841,0.7048719644563528,3.8268026842858265,3.349082146391089,0.2016338611696504,4.23112515787905,0.4222330006830478,7.637711669476824,4.539158811108031,9.391651740261796,5.639810977716776,5.0386995513055854,7.112178833722592,1.3276873641760472,3.5310694927259543,4.689299160535892,6.489286022625876,7.529820946528695,3.028569152196771,5.245267466519513,0.01435529297707,0.8155754288625725,4.289834465177509,5.04176864995163,0.0,5.934752370963028,4.2630344058337934,7.172127436878001,6.428108883179305,4.758622982440239,8.571449285453562,4.05484847699562,3.2094533656289497,3.475084882948783,6.878234879112339,1.7311832415722,5.490249210627085,1.0285691521967708,2.673556423990145,3.1243281350022016,3.570462931026041,6.7554217347342425,3.51096191927738,4.2471680003747725,5.813781191217037,8.82543584852192,4.519793486241101,3.286881147788161,7.392746732420639,7.151574729766406,3.500802053057157,2.263034405833794,1.4222330006830477,5.301953395126096,3.2720231890610485,5.506208389306745,5.010779838753242,2.84197311892718,3.670160514126634,1.3895668117627256,3.0669502439246266,1.9068905956085185,7.634738459915802,6.381456430146994,5.654206377944292,0.0565835283663675,2.625270489374693,7.228722507620357,9.354998639319074,1.4059923596758368,6.025693273680773,1.3219280948873624,1.1505596765753812,5.7540857821979134,4.080657663345225,3.500802053057157,10.6637359841313,0.7136958148433591,7.602661753414189,0.2016338611696504,0.6870606883398922,0.0285691521967709
ACH-001979,6.062855655205991,3.2735158897021166,3.448900951145128,4.482202926295956,0.3334237337251918,4.708187236020708,3.454175893185802,0.0,4.831370587967541,0.9107326619029126,6.656353352457627,4.544732655932624,8.53888731068955,5.292045492492862,5.18308946064076,4.789207575347344,5.947432389471365,1.0840642647884746,2.319039815562536,1.480265122054463,7.202907418141741,2.5921580021253603,5.959770155211468,0.0,0.5360529002402097,2.935459747805289,3.8268026842858265,0.0,0.3561438102252753,4.916476644437717,6.515542158078312,4.928844036712568,1.15704371014558,7.511910748670928,8.171577143151136,3.339137384919585,1.9708536543404835,8.046196361992438,3.1176950426697547,5.160274831408593,0.0565835283663675,4.345538310070007,3.2764966656403565,4.329123596291566,7.241172820903755,2.879705766282288,4.285402218862249,5.763145958149476,0.4222330006830478,4.733354340613827,3.1489341045263397,6.824513297334801,7.199377887229282,4.118525848935668,0.0565835283663675,3.3757345385831563,0.0285691521967709,4.872336288104642,5.389566811762726,4.507160349117523,4.01435529297707,0.0,0.9486008474933558,0.1634987322828795,0.070389327891398,5.202025844609336,0.963474123974886,4.403949364232865,0.070389327891398,1.2203299548795556,7.976363635732762,0.0285691521967709,0.01435529297707,0.0285691521967709,0.1634987322828795,0.7570232465074596,2.82781902461732,4.632849830117706,0.4222330006830478,0.1110313123887439,0.1243281350022017,5.235344128172668,0.0,0.2630344058337938,0.0
ACH-002438,4.984589350362456,2.794935662803536,3.587364990936461,5.377123749129487,0.0426443374084937,4.829849559844691,4.512226886513957,0.2750070474998697,5.308885057411763,0.8399595874895318,7.216842842837263,4.867402305727543,8.505692482014974,5.749266083814806,5.636624620543649,6.580899204225744,4.416839741912829,6.120186027531863,5.530757457461217,7.909293085823823,5.848497755385146,3.1127001327493624,4.821199978056451,0.0,3.1358631653686797,4.328405658958567,4.066089190457772,1.2203299548795556,3.5298209465286954,4.630521963471638,7.258895755075436,4.708739041359579,5.900625332536066,9.452591316664472,5.245647773636751,3.8328900141647417,3.130930869826449,6.768051961361916,4.637494325206311,5.575009720294951,2.3103401206121505,4.119356177039675,2.817623257511431,5.104755986962257,6.243745234733984,5.203984165855989,3.992768430768924,5.791553633388596,6.059831136192821,5.530445354692906,2.935459747805289,7.357024092784094,6.274075254506884,3.6403895600549454,3.472487771462744,3.0806576633452254,7.01535929497916,3.779259720372376,6.0574502721839,5.056583528366367,6.556429415449573,0.137503523749935,5.640100297890389,3.032100843167024,0.0,6.211790976252541,9.174626129942403,4.865423978313134,2.9523335663696857,5.981624360696356,7.327148408298704,8.92392167613636,0.3673710656485294,9.526127513884791,2.55581615506164,3.970853654340484,4.396433531250992,3.448900951145128,7.671859468247477,7.685379551959075,4.252476214135217,7.637494325206311,0.0565835283663675,1.0,0.1110313123887439
ACH-001538,3.542258049766918,2.7484612330040354,3.878725341480105,7.087887100933117,2.111031312388744,3.611172380044005,0.2265085298086797,6.62702310555406,5.085764553778314,0.7048719644563528,7.803291625562191,2.286881147788161,7.18159953482323,5.719731056749852,4.897240425574799,7.38655231399833,2.3045110418099526,7.167518503735217,0.4541758931858022,4.694323060125386,6.096557042258569,6.813781191217037,5.353676157751641,0.0,1.6644828403646823,4.1034976397033365,4.471187460386985,0.01435529297707,0.7484612330040357,4.416164164733128,7.362557555935901,4.424922088210688,3.5310694927259543,8.996247498242525,4.523561956057013,3.0036022366801958,2.855989697308481,7.096978636370538,3.23112515787905,4.818646082822539,0.3561438102252753,1.2387868595871168,3.341985747228616,4.067810783789621,5.60584986719498,4.28021399581062,3.886550147324343,6.397631854106743,4.784503982929566,4.765534746362977,5.10936055940423,7.492253789302918,5.968781973830046,5.167518503735217,1.0214797274104517,0.4541758931858022,4.861459166361513,1.1505596765753812,5.113950482422504,3.816599706534912,4.844486087757799,0.0,0.01435529297707,4.049630767724601,0.0,0.2141248053528473,1.0356239097307212,4.525442506018121,0.0426443374084937,0.8155754288625725,6.879460722538024,4.130107178658833,1.5801454844233804,6.702380501615525,0.765534746362977,5.3026846141183785,4.181102550753797,5.113950482422504,1.0426443374084935,6.961739072604138,0.0976107966264223,4.536674617569758,10.130827934145133,7.697176093573043,0.4646682670034443
ACH-000242,3.634593268445757,3.021479727410452,3.653060017104565,5.23112515787905,3.344828496997441,3.633431210355632,3.411426245726465,7.760420567578036,5.117695042669754,0.0840642647884745,7.471106152018216,0.5945485495503542,7.676380255466924,5.794935662803536,5.136273429850582,7.615225000357386,0.918386234446348,8.324855596950432,5.625562739966372,7.340473254987151,5.296824458649369,7.326878854838408,5.408372203572677,0.0,2.776103988073164,4.072105800480419,5.96116025813664,0.01435529297707,0.3334237337251918,5.093813673402728,7.745439037134047,6.645730475306076,0.5160151470036647,8.85209249934909,3.495695162624069,3.196921733820329,3.0143552929770703,7.539236373272556,3.2809563138310565,6.052894046747444,4.275007047499869,2.4646682670034443,4.221877081077034,3.2854022188622483,6.182096347749001,3.533563348214512,0.9411063109464316,6.6108771994719495,7.553898034427972,4.97223312380739,4.667892125230234,7.576673292516575,3.438292851579147,4.295723024539968,0.0285691521967709,0.879705766282288,4.891419186846079,4.971313624068879,5.979339445678211,2.671293372481576,1.5897634869849773,4.066950243924627,4.263785613890803,0.4329594072761062,0.01435529297707,0.0565835283663675,0.5160151470036647,6.021479727410452,0.01435529297707,1.510961919277379,7.960349527550039,7.942045259916046,0.2387868595871165,3.875780063068488,0.0976107966264223,6.186659017202113,5.362119166725657,2.0107798387532423,3.55581615506164,3.190614860209497,0.1890338243900171,7.848998430400023,8.266552317942395,8.598424760527719,0.3785116232537298
ACH-000708,2.673556423990145,1.459431618637297,3.37851162325373,2.918386234446348,2.056583528366368,3.776103988073164,2.733354340613827,7.591634541433536,4.94345253855882,0.5160151470036647,7.363959506890696,0.6599245584023783,7.788685710613533,5.235344128172668,4.821710215034674,7.784765696316387,2.263034405833794,4.341274183692175,6.612942196304665,4.074676686294496,4.045268215138533,5.472812666192388,4.37016428054021,0.5360529002402097,0.2141248053528473,3.428946344769483,5.246788093844365,0.0285691521967709,1.1309308698264486,4.177917792195843,7.5502080786698,5.734438666137168,0.1505596765753814,8.521835962545389,1.4222330006830477,3.314696525656286,1.9597701552114672,5.149747119504682,3.645009884391095,3.7676547982373454,3.270528942380718,2.2479275134435857,3.532316959332765,2.560714954474479,6.6742629002007705,0.3334237337251918,2.9523335663696857,5.60733031374961,5.252097703037443,4.807870078299782,3.6678921252302334,6.505732173741804,0.3785116232537298,4.090853430451113,0.137503523749935,0.2509615735332187,4.8529975876133165,3.058316495590823,4.63575439127776,3.64961545906341,2.0426443374084937,0.2016338611696504,0.070389327891398,0.0976107966264223,0.1634987322828795,0.9107326619029126,3.2063306478710496,4.988230223060457,4.870857864363762,2.75702324650746,7.442943495848728,0.5753123306874368,0.4646682670034443,3.690417095532466,0.1243281350022017,4.013462259806563,0.879705766282288,2.9467308601403097,3.353323291162897,5.874305165982231,0.1505596765753814,7.420549772116318,6.956405199635573,9.246313069955152,0.01435529297707
ACH-000327,2.957914598632985,2.9708536543404835,3.05484847699562,4.519793486241101,3.145677455195635,2.5360529002402097,1.5008020530571575,5.697106574476975,3.726831217032493,0.0840642647884745,5.148120631123964,0.5558161550616396,7.008428622070581,4.486714373030702,5.772149590784542,4.811471030529836,1.7990873060740036,6.018144528943756,7.104860799708199,7.360627646192948,3.396433531250992,5.705425039042727,3.1358631653686797,0.01435529297707,0.5655971758542251,2.722466024471091,4.973611275519472,0.0285691521967709,3.264536430999025,4.521050736900963,7.807612523172633,5.687900522480746,3.1554254317471973,7.179411523174035,0.4222330006830478,2.211012193485512,2.8011586560936985,5.224194663970433,2.298658315564515,3.5096958419333872,4.155425431747197,2.643856189774725,3.989139007368233,1.7484612330040354,6.371907297595154,0.6780719051126377,2.4329594072761065,5.65792577227638,1.8836208162856716,3.3868109464722167,2.763411574470007,6.45022149589718,3.455491620628468,2.411426245726465,0.1243281350022017,0.903038270112912,2.608809242675524,0.2265085298086797,5.765534746362977,3.7548875021634687,0.8073549220576041,0.3103401206121505,1.1699250014423124,0.0565835283663675,0.2387868595871165,1.097610796626422,2.613531652917927,4.207111961207714,0.1110313123887439,1.560714954474479,6.691952843047669,4.0900065299038175,0.6959938131099002,3.4620523187964327,0.0976107966264223,3.0089887832272546,3.1602748314085933,0.6870606883398922,1.570462931026041,6.598871346211795,0.2750070474998697,5.085764553778314,0.3561438102252753,3.016139702655253,0.0426443374084937
ACH-000233,3.569248029867182,3.611172380044005,5.38646609286931,0.918386234446348,0.0285691521967709,2.910732661902913,2.956056652412403,0.3673710656485294,5.363171077119244,0.01435529297707,6.72328550477764,0.5160151470036647,8.144913113434239,5.659924558402379,6.428778891337586,6.266786540694901,5.357552004618084,6.47557132129255,7.354910511586791,5.891176124754544,5.020591094773247,9.14880702953873,6.523718762213451,0.0,0.2868811477881615,4.5867647433551415,4.454833906898869,0.0285691521967709,0.6415460290875237,5.100977647724821,6.750338520244706,8.139653667567865,0.0840642647884745,8.42923934151485,0.5058909297299573,4.165911938935689,3.797012977836145,4.746850183098051,3.411426245726465,5.106013237622119,0.9560566524124028,2.4905701304462013,3.8083850506560935,3.196921733820329,5.966476612136409,5.272769732436511,2.104336659814736,6.048759311919856,0.4436066514756145,0.137503523749935,3.327687364176047,8.328854411657725,1.144046369616707,4.28835856219366,0.3448284969974411,1.6369145803558778,3.297191416565856,0.0976107966264223,4.84799690655495,4.440287820840419,2.4776773275653072,0.0976107966264223,0.8318772411916731,7.633503866414917,0.0976107966264223,0.1110313123887439,0.1890338243900171,4.030336078370959,0.01435529297707,1.7004397181410922,7.065227622775619,3.790772037862,0.1243281350022017,3.750606504835592,0.070389327891398,5.564378168565064,5.753283616460879,2.0840642647884744,1.9297909977185972,2.049630767724601,0.0565835283663675,3.140778655782796,0.6870606883398922,0.8875252707415875,0.0
