target	score	n	spearman_r	p	score_short	family	p_adj	rejected_0.05
CLDN4	ssgsea:IFNG_Ayers_preliminary10	1017	-0.05181449570286938	0.09864381974208902	IFNG_Ayers_preliminary10	inflamed	0.15535290341461297	False
CLDN4	xcell:CD8+ T-cells	1017	-0.05157281204150714	0.10022767962233094	CD8+ T-cells	inflamed	0.15535290341461297	False
CLDN4	xcell:CD4+ T-cells	1017	0.05033203477932544	0.108680236772696	CD4+ T-cells	inflamed	0.15955208378287533	False
CLDN4	mcp:T cells	1017	0.04969541997682709	0.11323051107171798	T cells	inflamed	0.15955208378287533	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	1017	-0.047498893678352035	0.13008872874597302	TLS_12chemokine_Coppola	inflamed	0.1753369822228332	False
CLDN4	ssgsea:Bcell_follicular	1017	0.03556372510090374	0.2571695637382599	Bcell_follicular	inflamed	0.33217735316191904	False
CLDN4	tip:Step4_trafficking_of_immune_cells	1017	0.03404266955558407	0.2780922613093551	Step4_trafficking_of_immune_cells	inflamed	0.3448344040236003	False
CLDN4	tide:IFNG	1017	-0.025955307933776154	0.40832351373613035	IFNG	inflamed	0.4868472663776939	False
CLDN4	quantiseq_style:T.cells.CD8	1017	-0.021419297338982745	0.495043585755202	T.cells.CD8	inflamed	0.5683833762374542	False
CLDN4	xcell:NK cells	1017	-0.007513663724526438	0.8108553464917171	NK cells	inflamed	0.8977327050444011	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	1017	-0.004987308056962361	0.8737848274223823	ExpandedImmune_Ayers18	inflamed	0.9038898614068014	False
CLDN4	ssgsea:TcellInflamed_GEP18	1017	0.004949563879779591	0.8747321239420659	TcellInflamed_GEP18	inflamed	0.9038898614068014	False
CLDN4	xcell:B-cells	1017	0.0011717122798849447	0.9702294788059952	B-cells	inflamed	0.9702294788059952	False
TACSTD2	mcp:Endothelial cells	1017	-0.1626305609416731	1.8408024441900468e-07	Endothelial cells	exclusion	3.1293641551230795e-06	True
TACSTD2	xcell:Endothelial cells	1017	-0.1544764497041016	7.421185781697202e-07	Endothelial cells	exclusion	6.308007914442622e-06	True
TACSTD2	estimate:StromalScore	1017	-0.14100484730606577	6.369262543526495e-06	StromalScore	exclusion	3.6092487746650136e-05	True
TACSTD2	tide:MDSC	1017	0.12480175180439933	6.5878678347438e-05	MDSC	exclusion	0.0002799843829766115	True
TACSTD2	ssgsea:HALLMARK_HYPOXIA	1017	0.1225592331743082	8.912330796148721e-05	HALLMARK_HYPOXIA	exclusion	0.00030301924706905653	True
TACSTD2	xcell:Fibroblasts	1017	-0.11182728647887447	0.0003528502844207503	Fibroblasts	exclusion	0.0009265319794324761	True
TACSTD2	tip:Step5_infiltration_of_immune_cells	1017	0.1111898222943452	0.0003815131680016078	Step5_infiltration_of_immune_cells	exclusion	0.0009265319794324761	True
TACSTD2	tide:Exclusion	1017	0.09934779065939715	0.0015128936285608119	Exclusion	exclusion	0.0032148989606917253	True
TACSTD2	tip:Step4_MDSC	1017	0.08654771746410016	0.005747770792138455	Step4_MDSC	exclusion	0.010856900385150414	True
TACSTD2	tide:Dysfunction	1017	-0.08221176314362397	0.008716285128720665	Dysfunction	exclusion	0.01481768471882513	True
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	1017	-0.07200940997643004	0.021643348964284975	HALLMARK_ANGIOGENESIS	exclusion	0.03344881203571314	True
TACSTD2	tide:TAM M2	1017	-0.029960879418220614	0.3398281828547115	TAM M2	exclusion	0.4814232590441746	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	1017	0.022881567419787648	0.46606207984743936	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.6094657967235746	False
TACSTD2	mcp:Fibroblasts	1017	-0.015144148018322336	0.6295308904603568	Fibroblasts	exclusion	0.7135875574962188	False
TACSTD2	tide:CAF	1017	0.015139499158670494	0.6296360801437225	CAF	exclusion	0.7135875574962188	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1017	-0.004427927587993076	0.8878418339271343	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.9005141951130182	False
TACSTD2	tide:TIDE	1017	-0.003924852524196746	0.9005141951130182	TIDE	exclusion	0.9005141951130182	False
TACSTD2	xcell:CD8+ T-cells	1017	-0.22878458673149302	1.5218512910285779e-13	CD8+ T-cells	inflamed	2.6505500431877632e-12	True
TACSTD2	xcell:CD4+ T-cells	1017	-0.22831635203941744	1.7100322859275892e-13	CD4+ T-cells	inflamed	2.6505500431877632e-12	True
TACSTD2	tide:CD8	1017	-0.17997427760256748	7.485363069988306e-09	CD8	inflamed	7.73487517232125e-08	True
TACSTD2	tip:Step7_killing_of_cancer_cells	1017	-0.17167562755755028	3.608224256453846e-08	Step7_killing_of_cancer_cells	inflamed	2.796373798751731e-07	True
TACSTD2	mcp:CD8 T cells	1017	-0.16431527720386388	1.36797785435699e-07	CD8 T cells	inflamed	8.481462697013339e-07	True
TACSTD2	xcell:B-cells	1017	-0.158197351336456	3.962689834764816e-07	B-cells	inflamed	1.8203764104611747e-06	True
TACSTD2	tide:CTL	1017	-0.15798249416282917	4.1105273784607166e-07	CTL	inflamed	1.8203764104611747e-06	True
TACSTD2	mcp:T cells	1017	-0.15587453007301685	5.872703064210964e-07	T cells	inflamed	2.275672437381749e-06	True
TACSTD2	mcp:Cytotoxic lymphocytes	1017	-0.14949299279662337	1.680609932814349e-06	Cytotoxic lymphocytes	inflamed	5.788767546360535e-06	True
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	1017	-0.14556067272364603	3.1447635265934753e-06	CD8_Teffector_Mariathasan	inflamed	9.748766932439773e-06	True
TACSTD2	mcp:NK cells	1017	-0.14410109703448448	3.95189751569e-06	NK cells	inflamed	1.1137165726035453e-05	True
TACSTD2	tide:CTL.flag	1017	-0.13961657957843376	7.863656116214254e-06	CTL.flag	inflamed	2.0314444966886822e-05	True
TACSTD2	ssgsea:CYT	1017	-0.13108279545503984	2.749834157781546e-05	CYT	inflamed	6.231852149951308e-05	True
TACSTD2	ssgsea:TLS_Cabrita9_noY	1017	-0.13091965110622047	2.814384841913494e-05	TLS_Cabrita9_noY	inflamed	6.231852149951308e-05	True
TACSTD2	mcp:B lineage	1017	-0.12762329734229885	4.471541452518061e-05	B lineage	inflamed	8.869287681145668e-05	True
TACSTD2	ssgsea:TcellInflamed_GEP18	1017	-0.12745411732387005	4.5776968676880865e-05	TcellInflamed_GEP18	inflamed	8.869287681145668e-05	True
TACSTD2	ssgsea:TLS_12chemokine_Coppola	1017	-0.1264763395004593	5.2395105529410476e-05	TLS_12chemokine_Coppola	inflamed	9.193378596195976e-05	True
TACSTD2	ssgsea:ExpandedImmune_Ayers18	1017	-0.1263408095552719	5.338090797791212e-05	ExpandedImmune_Ayers18	inflamed	9.193378596195976e-05	True
TACSTD2	tide:IFNG	1017	-0.12238141286659474	9.1264888789263e-05	IFNG	inflamed	0.00014890587118248174	True
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	1017	-0.1152164477681225	0.00023136368343794835	IFNG_Ayers_preliminary10	inflamed	0.00035861370932881994	True
TACSTD2	ssgsea:TLS_Cabrita9	1017	-0.11241700145586318	0.00032813711107876174	TLS_Cabrita9	inflamed	0.0004843928782591245	True
TACSTD2	ssgsea:IFNG_Ayers6	1017	-0.10248628429539351	0.0010643714290459966	IFNG_Ayers6	inflamed	0.0014997961045648133	True
TACSTD2	ssgsea:Bcell_follicular	1017	-0.09182120702535676	0.003380788184399527	Bcell_follicular	inflamed	0.004556714509408058	True
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	1017	-0.08491768466710833	0.006735886349827733	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.008700519868527488	True
TACSTD2	estimate:ImmuneScore	1017	-0.07979089942657033	0.010912236694220824	ImmuneScore	inflamed	0.013531173500833823	True
TACSTD2	quantiseq_style:T.cells.CD8	1017	-0.05996775808091541	0.05590610452084374	T.cells.CD8	inflamed	0.06665727846715984	False
TACSTD2	xcell:NK cells	1017	0.03575342825529632	0.25463873166370143	NK cells	inflamed	0.292362988206472	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	1017	0.0317366639475116	0.31196564356924444	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.3453905339516635	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	1017	0.027187386862299823	0.38642902154826536	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.41307929889642164	False
TACSTD2	tip:Step4_trafficking_of_immune_cells	1017	-0.025965803444730866	0.4081339432450617	Step4_trafficking_of_immune_cells	inflamed	0.4217384080198971	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	1017	-0.014914619842211436	0.6347333460175908	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.6347333460175908	False
TACSTD2_CLDN4_mean	tip:Step5_infiltration_of_immune_cells	1017	0.2670609816035016	4.552672938763823e-18	Step5_infiltration_of_immune_cells	exclusion	7.7395439958985e-17	True
TACSTD2_CLDN4_mean	tide:TIDE	1017	-0.15104979220353568	1.305535604908094e-06	TIDE	exclusion	1.10970526417188e-05	True
TACSTD2_CLDN4_mean	tide:Exclusion	1017	-0.13363069226364488	1.9071791002003864e-05	Exclusion	exclusion	0.00010807348234468856	True
TACSTD2_CLDN4_mean	tide:MDSC	1017	-0.11723988012935593	0.00017884624902117665	MDSC	exclusion	0.0007600965583400008	True
TACSTD2_CLDN4_mean	mcp:Fibroblasts	1017	-0.0764750745105948	0.014711780722926265	Fibroblasts	exclusion	0.0500200544579493	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1017	-0.07170804265281303	0.022199729494763978	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.06289923356849793	False
TACSTD2_CLDN4_mean	estimate:StromalScore	1017	-0.06964239178325539	0.026358280724028293	StromalScore	exclusion	0.06401296747264014	False
TACSTD2_CLDN4_mean	tide:CAF	1017	-0.0667688946130262	0.03325038770694365	CAF	exclusion	0.07065707387725526	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ANGIOGENESIS	1017	-0.06341871536227078	0.04317645445799712	HALLMARK_ANGIOGENESIS	exclusion	0.0815555250873279	False
TACSTD2_CLDN4_mean	tide:Dysfunction	1017	0.05949773031125481	0.05786018788352989	Dysfunction	exclusion	0.09836231940200081	False
TACSTD2_CLDN4_mean	tide:TAM M2	1017	-0.0455681841429357	0.1464580817688584	TAM M2	exclusion	0.2192280912438123	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_TGF_BETA_SIGNALING	1017	0.04358987479186621	0.16481728037176016	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.2192280912438123	False
TACSTD2_CLDN4_mean	tip:Step4_MDSC	1017	0.04330017383568963	0.16764501095115056	Step4_MDSC	exclusion	0.2192280912438123	False
TACSTD2_CLDN4_mean	xcell:Fibroblasts	1017	0.01609970796406142	0.608071254366584	Fibroblasts	exclusion	0.7154837116746495	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_HYPOXIA	1017	0.01506560195385806	0.6313091573599848	HALLMARK_HYPOXIA	exclusion	0.7154837116746495	False
TACSTD2_CLDN4_mean	mcp:Endothelial cells	1017	-0.011424917465701763	0.7159256503373745	Endothelial cells	exclusion	0.7606710034834605	False
TACSTD2_CLDN4_mean	xcell:Endothelial cells	1017	-0.0012290272725973483	0.9687739616042155	Endothelial cells	exclusion	0.9687739616042155	False
TACSTD2_CLDN4_mean	xcell:CD8+ T-cells	1017	-0.16957529790198653	5.30928725832497e-08	CD8+ T-cells	inflamed	9.67108905840368e-07	True
TACSTD2_CLDN4_mean	mcp:Cytotoxic lymphocytes	1017	-0.16868971963882928	6.23941229574431e-08	Cytotoxic lymphocytes	inflamed	9.67108905840368e-07	True
TACSTD2_CLDN4_mean	tip:Step7_killing_of_cancer_cells	1017	-0.1527885113115894	9.817144314179189e-07	Step7_killing_of_cancer_cells	inflamed	1.0144382457985161e-05	True
TACSTD2_CLDN4_mean	tide:CTL	1017	-0.14303449664560114	4.66337214944398e-06	CTL	inflamed	3.614113415819084e-05	True
TACSTD2_CLDN4_mean	mcp:NK cells	1017	-0.1414159584939549	5.981579378661096e-06	NK cells	inflamed	3.7085792147698797e-05	True
TACSTD2_CLDN4_mean	mcp:CD8 T cells	1017	-0.1399603145388788	7.465196035271922e-06	CD8 T cells	inflamed	3.85701795155716e-05	True
TACSTD2_CLDN4_mean	tide:CD8	1017	-0.13756671495006487	1.0695395978312743e-05	CD8	inflamed	4.4962941156154456e-05	True
TACSTD2_CLDN4_mean	ssgsea:CD8_Teffector_Mariathasan	1017	-0.13669226004555593	1.217877372274085e-05	CD8_Teffector_Mariathasan	inflamed	4.4962941156154456e-05	True
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	1017	0.13622294198673612	1.3053757109851294e-05	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	4.4962941156154456e-05	True
TACSTD2_CLDN4_mean	tide:CTL.flag	1017	-0.11972961512525188	0.00012955165345984794	CTL.flag	inflamed	0.0004016101257255286	True
TACSTD2_CLDN4_mean	ssgsea:CYT	1017	-0.1155387461412505	0.00022212855219445567	CYT	inflamed	0.000625998647093466	True
TACSTD2_CLDN4_mean	xcell:CD4+ T-cells	1017	-0.10066490006501545	0.0013068648351022905	CD4+ T-cells	inflamed	0.0033760674906809173	True
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers_preliminary10	1017	-0.095774190368523	0.0022315023660816604	IFNG_Ayers_preliminary10	inflamed	0.005321274872963959	True
TACSTD2_CLDN4_mean	ssgsea:TLS_12chemokine_Coppola	1017	-0.09369033764515819	0.002783097077347639	TLS_12chemokine_Coppola	inflamed	0.005981125512218118	True
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	1017	0.09331720249417191	0.0028940929897829605	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.005981125512218118	True
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers6	1017	-0.08910761738255592	0.0044572733565642056	IFNG_Ayers6	inflamed	0.008635967128343148	True
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	1017	0.08420021848670227	0.007217216482164188	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.013160806526299402	True
TACSTD2_CLDN4_mean	tide:IFNG	1017	-0.0828150294617767	0.008234520107875933	IFNG	inflamed	0.014088747817295407	True
TACSTD2_CLDN4_mean	xcell:B-cells	1017	-0.08231137829168599	0.00863503898479396	B-cells	inflamed	0.014088747817295407	True
TACSTD2_CLDN4_mean	ssgsea:ExpandedImmune_Ayers18	1017	-0.07020830344670412	0.02515700123335505	ExpandedImmune_Ayers18	inflamed	0.03899335191170033	True
TACSTD2_CLDN4_mean	ssgsea:TcellInflamed_GEP18	1017	-0.06404063009706988	0.04116459540055733	TcellInflamed_GEP18	inflamed	0.06076678368653701	False
TACSTD2_CLDN4_mean	quantiseq_style:T.cells.CD8	1017	-0.05552271514707223	0.07675521938377415	T.cells.CD8	inflamed	0.10815508185895448	False
TACSTD2_CLDN4_mean	mcp:T cells	1017	-0.05363657366991986	0.08733598733856843	T cells	inflamed	0.117713722065027	False
TACSTD2_CLDN4_mean	estimate:ImmuneScore	1017	0.03440306092093446	0.2730333168725066	ImmuneScore	inflamed	0.35266803429365434	False
TACSTD2_CLDN4_mean	tip:Step4_trafficking_of_immune_cells	1017	0.02499905119058049	0.4258142789256064	Step4_trafficking_of_immune_cells	inflamed	0.528009705867752	False
TACSTD2_CLDN4_mean	ssgsea:Bcell_follicular	1017	-0.018414474960639207	0.5574903854298839	Bcell_follicular	inflamed	0.6647000749356309	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	1017	0.013922649884629709	0.6574223007184699	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.7290344252619984	False
TACSTD2_CLDN4_mean	mcp:B lineage	1017	-0.013099339858227407	0.6764971375128747	B lineage	inflamed	0.7290344252619984	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9_noY	1017	0.012863514186395659	0.6819999462128371	TLS_Cabrita9_noY	inflamed	0.7290344252619984	False
TACSTD2_CLDN4_mean	xcell:NK cells	1017	0.007588522441211832	0.8090070758844768	NK cells	inflamed	0.8359739784139594	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9	1017	-0.0059310777707516	0.8501604434360787	TLS_Cabrita9	inflamed	0.8501604434360787	False
