target	score	n	spearman_r	p	score_short	family	p_adj	rejected_0.05
CLDN4	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	27	0.17277167277167274	0.38881132635442506	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.7533219448116986	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	27	-0.1623931623931624	0.4183517189881221	ExpandedImmune_Ayers18	inflamed	0.7628766640371639	False
CLDN4	mcp:B lineage	27	-0.14285714285714285	0.47718259073916525	B lineage	inflamed	0.809015281400573	False
CLDN4	mcp:NK cells	27	-0.1349206349206349	0.5022378185587083	NK cells	inflamed	0.809015281400573	False
CLDN4	tip:Step7_killing_of_cancer_cells	27	-0.1288156288156288	0.5219453428390793	Step7_killing_of_cancer_cells	inflamed	0.809015281400573	False
CLDN4	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	27	-0.0995115995115995	0.6214200250421621	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.8569581447238707	False
CLDN4	ssgsea:CYT	27	0.09706959706959707	0.6300463698164974	CYT	inflamed	0.8569581447238707	False
CLDN4	quantiseq_style:T.cells.CD8	27	0.0954461294431075	0.6358076557628718	T.cells.CD8	inflamed	0.8569581447238707	False
CLDN4	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	27	-0.06776556776556776	0.7369879561035574	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.9519427766337617	False
CLDN4	mcp:Cytotoxic lymphocytes	27	0.052503052503052504	0.7947990778829719	Cytotoxic lymphocytes	inflamed	0.9840183217520199	False
CLDN4	ssgsea:IFNG_Ayers_preliminary10	27	0.04456654456654456	0.8253056892113715	IFNG_Ayers_preliminary10	inflamed	0.9840183217520199	False
CLDN4	tide:CTL	27	0.03418803418803419	0.8655690206453508	CTL	inflamed	0.9903549508947455	False
CLDN4	ssgsea:CD8_Teffector_Mariathasan	27	0.02503052503052503	0.9013729592497146	CD8_Teffector_Mariathasan	inflamed	0.9903549508947455	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	27	-0.01465201465201465	0.9421759754891775	TLS_12chemokine_Coppola	inflamed	0.9903549508947455	False
CLDN4	ssgsea:TcellInflamed_GEP18	27	-0.002442002442002442	0.9903549508947455	TcellInflamed_GEP18	inflamed	0.9903549508947455	False
CLDN4	tip:Step4_trafficking_of_immune_cells	27	-0.002442002442002442	0.9903549508947455	Step4_trafficking_of_immune_cells	inflamed	0.9903549508947455	False
CLDN4	tip:Step1_release_of_cancer_antigens	27	-0.48229548229548225	0.01084308897158025	Step1_release_of_cancer_antigens	other	0.5006117313551404	False
CLDN4	estimate:ESTIMATEScore	27	-0.4487179487179487	0.018891008730382654	ESTIMATEScore	other	0.5006117313551404	False
CLDN4	mcp:Neutrophils	27	0.3827838827838828	0.04876090601845873	Neutrophils	other	0.6747164256005954	False
CLDN4	quantiseq_style:B.cells	27	-0.3645947554503384	0.061512551557328966	B.cells	other	0.6747164256005954	False
CLDN4	tide:Responder	27	0.32732683535398854	0.09558743550820077	Responder	other	0.6747164256005954	False
CLDN4	xcell:cDC	27	-0.31684981684981683	0.10733276236808433	cDC	other	0.6747164256005954	False
CLDN4	quantiseq_style:Tregs	27	0.30632869783673367	0.12017431457173997	Tregs	other	0.6747164256005954	False
CLDN4	xcell:DC	27	-0.30158730158730157	0.12631653397847392	DC	other	0.6747164256005954	False
CLDN4	quantiseq_style:T.cells.CD4	27	0.2876063526390904	0.14575987928806589	T.cells.CD4	other	0.6747164256005954	False
CLDN4	xcell:pDC	27	-0.28083028083028083	0.15591973215219038	pDC	other	0.6747164256005954	False
CLDN4	xcell:Tregs	27	-0.2771672771672771	0.16161718584924395	Tregs	other	0.6747164256005954	False
CLDN4	tip:Step4_CD8_T_cell	27	0.27594627594627597	0.16354869885770582	Step4_CD8_T_cell	other	0.6747164256005954	False
CLDN4	ssgsea:Immunoproteasome	27	0.27472527472527475	0.16549648175108944	Immunoproteasome	other	0.6747164256005954	False
CLDN4	tip:Step4_TH22_cell	27	0.25579975579975583	0.19780434070931038	Step4_TH22_cell	other	0.7186595673352415	False
CLDN4	xcell:Mast cells	27	-0.25274725274725274	0.20339421717035136	Mast cells	other	0.7186595673352415	False
CLDN4	tip:Step4_Th2_cell	27	-0.21855921855921853	0.2734128867093736	Step4_Th2_cell	other	0.7727202741369568	False
CLDN4	tip:Step6_recognition_of_cancer_cells	27	0.21794871794871792	0.2747884952659345	Step6_recognition_of_cancer_cells	other	0.7727202741369568	False
CLDN4	tide:CD274	27	-0.20757020757020758	0.29885136870466417	CD274	other	0.7727202741369568	False
CLDN4	tip:Step2_cancer_antigen_presentation	27	0.20757020757020758	0.29885136870466417	Step2_cancer_antigen_presentation	other	0.7727202741369568	False
CLDN4	quantiseq_style:Other	27	-0.20573870573870573	0.3032305868568912	Other	other	0.7727202741369568	False
CLDN4	xcell:Neutrophils	27	0.2045177045177045	0.30617218409200175	Neutrophils	other	0.7727202741369568	False
CLDN4	tip:Step3_priming_and_activation	27	0.18253968253968253	0.3621310853722655	Step3_priming_and_activation	other	0.8307282960167038	False
CLDN4	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	27	-0.17826617826617824	0.3736683508561944	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.8307282960167038	False
CLDN4	quantiseq_style:Macrophages.M2	27	0.1773464914669274	0.37617885102643195	Macrophages.M2	other	0.8307282960167038	False
CLDN4	tip:Step4_NK_cell	27	0.16605616605616605	0.40778704222160084	Step4_NK_cell	other	0.8645085295097937	False
CLDN4	tip:Step4_B_cell	27	-0.15384615384615385	0.4435813994091639	Step4_B_cell	other	0.8720923210060606	False
CLDN4	tip:Step4_Eosinophil	27	-0.15323565323565325	0.44541414640931665	Step4_Eosinophil	other	0.8720923210060606	False
CLDN4	xcell:Monocytes	27	-0.14713064713064714	0.4639626166213548	Monocytes	other	0.8720923210060606	False
CLDN4	ssgsea:MHC_class_I	27	0.14285714285714285	0.47718259073916525	MHC_class_I	other	0.8720923210060606	False
CLDN4	tip:Step4_TH17_cell	27	-0.12148962148962149	0.5460762372666605	Step4_TH17_cell	other	0.8926884795966852	False
CLDN4	quantiseq_style:NK.cells	27	0.11904761904761904	0.5542334831984882	NK.cells	other	0.8926884795966852	False
CLDN4	tip:Step4_Treg_cell	27	-0.11782661782661781	0.5583329739652353	Step4_Treg_cell	other	0.8926884795966852	False
CLDN4	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	27	-0.11660561660561661	0.562446243701679	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.8926884795966852	False
CLDN4	tip:Step4_Monocyte	27	0.1105006105006105	0.5832156945576858	Step4_Monocyte	other	0.8926884795966852	False
CLDN4	tip:Step4_TH1_cell	27	0.10866910866910866	0.5895112601110185	Step4_TH1_cell	other	0.8926884795966852	False
CLDN4	tide:MSI Score	27	-0.09898402976667846	0.6232795791625784	MSI Score	other	0.9176060471004627	False
CLDN4	quantiseq_style:Neutrophils	27	0.08439587724421453	0.6755588615448236	Neutrophils	other	0.9405114805620377	False
CLDN4	xcell:Macrophages M2	27	-0.07753357753357752	0.7006877655047208	Macrophages M2	other	0.9405114805620377	False
CLDN4	tip:Step4_T_cell	27	-0.07631257631257632	0.7051922330874236	Step4_T_cell	other	0.9405114805620377	False
CLDN4	ssgsea:Cytolytic_CYT_Rooney	27	-0.07326007326007326	0.7164956295371387	Cytolytic_CYT_Rooney	other	0.9405114805620377	False
CLDN4	quantiseq_style:Monocytes	27	-0.07028586521376895	0.7275654849630858	Monocytes	other	0.9405114805620377	False
CLDN4	xcell:Eosinophils	27	-0.05982905982905983	0.7668971390561621	Eosinophils	other	0.9677511516661093	False
CLDN4	mcp:Myeloid dendritic cells	27	0.051892551892551896	0.7971359120987014	Myeloid dendritic cells	other	0.9825163567728179	False
CLDN4	quantiseq_style:Macrophages.M1	27	-0.042150282757634466	0.8346449367029065	Macrophages.M1	other	0.9903549508947455	False
CLDN4	tip:Step4_Basophil	27	-0.03540903540903541	0.8608131261422423	Step4_Basophil	other	0.9903549508947455	False
CLDN4	tip:Step4_Neutrophil	27	0.03540903540903541	0.8608131261422423	Step4_Neutrophil	other	0.9903549508947455	False
CLDN4	tip:Step4_Macrophage	27	-0.029914529914529916	0.8822496211455558	Step4_Macrophage	other	0.9903549508947455	False
CLDN4	xcell:Adipocytes	27	-0.020757020757020756	0.9181504315343122	Adipocytes	other	0.9903549508947455	False
CLDN4	xcell:Macrophages M1	27	-0.017094017094017096	0.9325586703860712	Macrophages M1	other	0.9903549508947455	False
CLDN4	tip:Step4_CD4_T_cell	27	0.0115995115995116	0.9542085894577506	Step4_CD4_T_cell	other	0.9903549508947455	False
CLDN4	mcp:Monocytic lineage	27	-0.009157509157509158	0.9638418632217349	Monocytic lineage	other	0.9903549508947455	False
CLDN4	xcell:Macrophages	27	0.005494505494505494	0.9783006546733849	Macrophages	other	0.9903549508947455	False
CLDN4	tip:Step4_Dendritic_cell	27	-0.002442002442002442	0.9903549508947455	Step4_Dendritic_cell	other	0.9903549508947455	False
CLDN4	tide:No benefits	27			No benefits	other		
CLDN4	quantiseq_style:Dendritic.cells	27			Dendritic.cells	other		
TACSTD2	tide:TIDE	27	-0.32112332112332115	0.10241894889497612	TIDE	exclusion	0.6887926131839414	False
TACSTD2	estimate:StromalScore	27	-0.3076923076923077	0.11844917071104047	StromalScore	exclusion	0.6887926131839414	False
TACSTD2	tide:MDSC	27	0.3052503052503053	0.12155163762069554	MDSC	exclusion	0.6887926131839414	False
TACSTD2	tip:Step5_infiltration_of_immune_cells	27	0.2612942612942613	0.18801025480768757	Step5_infiltration_of_immune_cells	exclusion	0.7214196615988464	False
TACSTD2	tip:Step4_MDSC	27	0.23382173382173382	0.24045828997136082	Step4_MDSC	exclusion	0.7214196615988464	False
TACSTD2	tide:CAF	27	-0.2271062271062271	0.2546187040937105	CAF	exclusion	0.7214196615988464	False
TACSTD2	ssgsea:HALLMARK_HYPOXIA	27	0.1575091575091575	0.43267025300922035	HALLMARK_HYPOXIA	exclusion	0.8444740202506577	False
TACSTD2	tide:TAM M2	27	0.14224664224664224	0.47908681354305854	TAM M2	exclusion	0.8444740202506577	False
TACSTD2	xcell:Endothelial cells	27	0.12454212454212454	0.535958941769048	Endothelial cells	exclusion	0.8444740202506577	False
TACSTD2	tide:Dysfunction	27	-0.10683760683760683	0.595836056368837	Dysfunction	exclusion	0.8444740202506577	False
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	27	-0.10622710622710621	0.5979507533864257	HALLMARK_ANGIOGENESIS	exclusion	0.8444740202506577	False
TACSTD2	mcp:Fibroblasts	27	-0.09462759462759461	0.6387203234110186	Fibroblasts	exclusion	0.8444740202506577	False
TACSTD2	xcell:Fibroblasts	27	0.09035409035409035	0.6540113832703277	Fibroblasts	exclusion	0.8444740202506577	False
TACSTD2	mcp:Endothelial cells	27	0.07326007326007326	0.7164956295371387	Endothelial cells	exclusion	0.8444740202506577	False
TACSTD2	tide:Exclusion	27	0.06532356532356533	0.746153261897503	Exclusion	exclusion	0.8444740202506577	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	27	-0.052503052503052504	0.7947990778829719	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.8444740202506577	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	27	0.001221001221001221	0.9951773927666595	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.9951773927666595	False
TACSTD2	xcell:B-cells	27	-0.40048840048840045	0.03844496358941481	B-cells	inflamed	0.8435467987609881	False
TACSTD2	tide:CTL.flag	27	0.32732683535398854	0.09558743550820077	CTL.flag	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	27	-0.26373626373626374	0.18376701967948664	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.8435467987609881	False
TACSTD2	xcell:CD8+ T-cells	27	-0.25457875457875456	0.20002749120433824	CD8+ T-cells	inflamed	0.8435467987609881	False
TACSTD2	tip:Step4_trafficking_of_immune_cells	27	0.25335775335775335	0.20226770233580424	Step4_trafficking_of_immune_cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:TLS_Cabrita9	27	-0.23626373626373626	0.23544081404686212	TLS_Cabrita9	inflamed	0.8435467987609881	False
TACSTD2	estimate:ImmuneScore	27	-0.22039072039072038	0.2693126156347753	ImmuneScore	inflamed	0.8435467987609881	False
TACSTD2	mcp:Cytotoxic lymphocytes	27	0.17399267399267399	0.3854163007077704	Cytotoxic lymphocytes	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:IFNG_Ayers6	27	0.17155067155067155	0.3922233738256908	IFNG_Ayers6	inflamed	0.8435467987609881	False
TACSTD2	xcell:CD4+ T-cells	27	-0.163003663003663	0.4165805184187363	CD4+ T-cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:TLS_12chemokine_Coppola	27	0.15506715506715504	0.4399280652230992	TLS_12chemokine_Coppola	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:CYT	27	0.15445665445665446	0.4417527030638729	CYT	inflamed	0.8435467987609881	False
TACSTD2	quantiseq_style:T.cells.CD8	27	-0.13969267951607123	0.4870949438025388	T.cells.CD8	inflamed	0.8435467987609881	False
TACSTD2	mcp:B lineage	27	-0.1221001221001221	0.5440456923915593	B lineage	inflamed	0.8435467987609881	False
TACSTD2	mcp:NK cells	27	-0.11965811965811966	0.5521889362173786	NK cells	inflamed	0.8435467987609881	False
TACSTD2	mcp:T cells	27	-0.11416361416361415	0.5707137142191473	T cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	27	-0.10561660561660562	0.6000686430690879	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:TLS_Cabrita9_noY	27	-0.10195360195360195	0.6128422390176329	TLS_Cabrita9_noY	inflamed	0.8435467987609881	False
TACSTD2	xcell:NK cells	27	0.09401709401709402	0.6408961377481246	NK cells	inflamed	0.8435467987609881	False
TACSTD2	tide:CTL	27	0.09218559218559218	0.6474409189284993	CTL	inflamed	0.8435467987609881	False
TACSTD2	tide:IFNG	27	0.08852258852258853	0.6606071097779797	IFNG	inflamed	0.8435467987609881	False
TACSTD2	mcp:CD8 T cells	27	0.08609372715173821	0.6693923229559795	CD8 T cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:ExpandedImmune_Ayers18	27	-0.07753357753357752	0.7006877655047208	ExpandedImmune_Ayers18	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	27	-0.07509157509157507	0.7097064211411553	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	27	0.07387057387057387	0.7142301928298722	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	27	0.07326007326007326	0.7164956295371387	IFNG_Ayers_preliminary10	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:Bcell_follicular	27	-0.06837606837606838	0.7347020505337639	Bcell_follicular	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	27	0.05006105006105006	0.8041565865396065	CD8_Teffector_Mariathasan	inflamed	0.8903162208117072	False
TACSTD2	ssgsea:TcellInflamed_GEP18	27	-0.009157509157509158	0.9638418632217349	TcellInflamed_GEP18	inflamed	0.987943843640947	False
TACSTD2	tip:Step7_killing_of_cancer_cells	27	-0.007936507936507934	0.968660441244836	Step7_killing_of_cancer_cells	inflamed	0.987943843640947	False
TACSTD2	tide:CD8	27	0.003052503052503052	0.987943843640947	CD8	inflamed	0.987943843640947	False
TACSTD2	tip:Step3_priming_and_activation	27	0.6611721611721612	0.00017355134061532358	Step3_priming_and_activation	other	0.00919822105261215	True
TACSTD2	quantiseq_style:Monocytes	27	0.5280769873140694	0.004636898421962265	Monocytes	other	0.11140650567183875	False
TACSTD2	xcell:Macrophages M2	27	-0.5122100122100123	0.006306028622934269	Macrophages M2	other	0.11140650567183875	False
TACSTD2	quantiseq_style:Macrophages.M1	27	-0.4337203008394271	0.023808434496365896	Macrophages.M1	other	0.31546175707684815	False
TACSTD2	tip:Step4_CD4_T_cell	27	0.39072039072039066	0.04389591593953631	Step4_CD4_T_cell	other	0.4352122607198021	False
TACSTD2	xcell:Mast cells	27	-0.37851037851037844	0.051550974853262294	Mast cells	other	0.4352122607198021	False
TACSTD2	xcell:Macrophages	27	-0.35470085470085466	0.06946052261744179	Macrophages	other	0.4352122607198021	False
TACSTD2	tip:Step4_TH22_cell	27	0.34249084249084244	0.08033330749647076	Step4_TH22_cell	other	0.4352122607198021	False
TACSTD2	tide:Responder	27	0.32732683535398854	0.09558743550820077	Responder	other	0.4352122607198021	False
TACSTD2	tip:Step4_Monocyte	27	0.32722832722832723	0.09569316920762386	Step4_Monocyte	other	0.4352122607198021	False
TACSTD2	tip:Step4_CD8_T_cell	27	0.326007326007326	0.09701103452115781	Step4_CD8_T_cell	other	0.4352122607198021	False
TACSTD2	xcell:Macrophages M1	27	-0.30830280830280826	0.11768274153710763	Macrophages M1	other	0.4352122607198021	False
TACSTD2	tip:Step4_Basophil	27	0.30219780219780223	0.1255130544269988	Step4_Basophil	other	0.4352122607198021	False
TACSTD2	tip:Step4_Eosinophil	27	0.2979242979242979	0.1312164877897807	Step4_Eosinophil	other	0.4352122607198021	False
TACSTD2	mcp:Monocytic lineage	27	-0.28876678876678874	0.1440688274041709	Monocytic lineage	other	0.4352122607198021	False
TACSTD2	tip:Step2_cancer_antigen_presentation	27	0.2875457875457875	0.14584852785424612	Step2_cancer_antigen_presentation	other	0.4352122607198021	False
TACSTD2	tip:Step4_Th2_cell	27	0.28327228327228327	0.15220178667125583	Step4_Th2_cell	other	0.4352122607198021	False
TACSTD2	quantiseq_style:B.cells	27	-0.28109977328613883	0.15550628622491092	B.cells	other	0.4352122607198021	False
TACSTD2	tip:Step4_NK_cell	27	0.2802197802197802	0.15685923428536028	Step4_NK_cell	other	0.4352122607198021	False
TACSTD2	ssgsea:Immunoproteasome	27	0.2753357753357753	0.16452055328648543	Immunoproteasome	other	0.4352122607198021	False
TACSTD2	estimate:ESTIMATEScore	27	-0.2704517704517705	0.1724425938701103	ESTIMATEScore	other	0.4352122607198021	False
TACSTD2	xcell:Tregs	27	-0.2600732600732601	0.1901571130956696	Tregs	other	0.45810577245774947	False
TACSTD2	tip:Step4_Neutrophil	27	0.23076923076923078	0.24682885788531456	Step4_Neutrophil	other	0.568779542083551	False
TACSTD2	tip:Step1_release_of_cancer_antigens	27	-0.22466422466422467	0.25990010494307125	Step1_release_of_cancer_antigens	other	0.5739460650826157	False
TACSTD2	tip:Step4_T_cell	27	0.21611721611721613	0.2789418842596275	Step4_T_cell	other	0.5913567946304104	False
TACSTD2	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	27	0.21001221001221002	0.29307437592659913	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.5945873599728159	False
TACSTD2	tip:Step4_Dendritic_cell	27	0.19963369963369965	0.3181153267971536	Step4_Dendritic_cell	other	0.5945873599728159	False
TACSTD2	mcp:Myeloid dendritic cells	27	0.1978021978021978	0.3226668137088085	Myeloid dendritic cells	other	0.5945873599728159	False
TACSTD2	xcell:pDC	27	-0.19474969474969472	0.33034068680412365	pDC	other	0.5945873599728159	False
TACSTD2	tip:Step4_Treg_cell	27	0.19230769230769232	0.3365588830034807	Step4_Treg_cell	other	0.5945873599728159	False
TACSTD2	xcell:Adipocytes	27	-0.18315018315018314	0.3605001915341344	Adipocytes	other	0.6060882440230744	False
TACSTD2	quantiseq_style:Other	27	-0.1800976800976801	0.36869792013647085	Other	other	0.6060882440230744	False
TACSTD2	xcell:Neutrophils	27	0.17399267399267399	0.3854163007077704	Neutrophils	other	0.6060882440230744	False
TACSTD2	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	27	-0.17277167277167274	0.38881132635442506	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.6060882440230744	False
TACSTD2	mcp:Neutrophils	27	0.16666666666666663	0.4060408974041846	Neutrophils	other	0.6148619303549081	False
TACSTD2	quantiseq_style:Tregs	27	-0.15683295607808823	0.43467343225868765	Tregs	other	0.6399358863808458	False
TACSTD2	quantiseq_style:Neutrophils	27	-0.1506850026433067	0.45311493695535937	Neutrophils	other	0.6490565313144337	False
TACSTD2	quantiseq_style:Macrophages.M2	27	-0.1348572278863094	0.502440584892895	Macrophages.M2	other	0.673247085203241	False
TACSTD2	xcell:cDC	27	-0.13308913308913306	0.5081110077005593	cDC	other	0.673247085203241	False
TACSTD2	quantiseq_style:NK.cells	27	-0.13308913308913306	0.5081110077005593	NK.cells	other	0.673247085203241	False
TACSTD2	tip:Step6_recognition_of_cancer_cells	27	-0.1043956043956044	0.604313944415096	Step6_recognition_of_cancer_cells	other	0.781186318390246	False
TACSTD2	tip:Step4_TH1_cell	27	0.09584859584859586	0.634377455548093	Step4_TH1_cell	other	0.8005239320011649	False
TACSTD2	ssgsea:MHC_class_I	27	0.07387057387057387	0.7142301928298722	MHC_class_I	other	0.8670862199536685	False
TACSTD2	tide:MSI Score	27	0.07235857872184406	0.7198451637351211	MSI Score	other	0.8670862199536685	False
TACSTD2	xcell:Eosinophils	27	0.05067155067155067	0.8018146854204943	Eosinophils	other	0.9085586589292384	False
TACSTD2	tip:Step4_TH17_cell	27	0.05006105006105006	0.8041565865396065	Step4_TH17_cell	other	0.9085586589292384	False
TACSTD2	ssgsea:Cytolytic_CYT_Rooney	27	0.045787545787545784	0.8205950483648299	Cytolytic_CYT_Rooney	other	0.9085586589292384	False
TACSTD2	tip:Step4_Macrophage	27	-0.04212454212454213	0.8347445487300414	Step4_Macrophage	other	0.9085586589292384	False
TACSTD2	xcell:Monocytes	27	-0.03663003663003663	0.8560619644374672	Monocytes	other	0.9085586589292384	False
TACSTD2	tip:Step4_B_cell	27	-0.0293040293040293	0.8846367380087063	Step4_B_cell	other	0.9085586589292384	False
TACSTD2	quantiseq_style:T.cells.CD4	27	-0.026879098377485085	0.8941279666303814	T.cells.CD4	other	0.9085586589292384	False
TACSTD2	xcell:DC	27	0.023809523809523808	0.9061626175694906	DC	other	0.9085586589292384	False
TACSTD2	tide:CD274	27	0.0231990231990232	0.9085586589292384	CD274	other	0.9085586589292384	False
TACSTD2	tide:No benefits	27			No benefits	other		
TACSTD2	quantiseq_style:Dendritic.cells	27			Dendritic.cells	other		
TACSTD2_CLDN4_mean	estimate:StromalScore	27	-0.5470085470085471	0.0031503859528568285	StromalScore	exclusion	0.05355656119856608	False
TACSTD2_CLDN4_mean	tide:TIDE	27	-0.4688644688644688	0.013626379130315096	TIDE	exclusion	0.11582422260767831	False
TACSTD2_CLDN4_mean	tide:MDSC	27	0.3803418803418803	0.05034027357295943	MDSC	exclusion	0.2852615502467701	False
TACSTD2_CLDN4_mean	tide:CAF	27	-0.31684981684981683	0.10733276236808433	CAF	exclusion	0.4561642400643584	False
