dataset	unit_id	n_cells	mean_fate_barrier	mean_palantir_pt	mean_slingshot_pt	mean_slingshot_w	mean_CLDN4	mean_AT2	mean_barrier	mean_IFN	frac_on_prefix	frac_tnk	n_malignant	n_tnk	mal_CLDN4_pct	eligible
GSE123902	LX255B	180	0.2618326402284311	0.3309178480758059	18.80775041392929	0.24444444444444444	0.7260424494743347	0.11969602070193207	0.17581809981323995	-0.03232228402594868	0.24444444444444444	0.407359752959341	228	1583	35.0877192982456	True
GSE123902	LX653	127	0.21302784060135982	0.11407051226680884	3.621693837341834	0.7795275590551181	1.1890267133712769	0.9983654720934633	0.2840951749167321	-0.028886892811183482	0.7795275590551181	0.125	145	49	71.7241379310345	True
GSE123902	LX661	111	0.23562794212841345	0.22686932306085053	3.9366788707829943	0.5225225225225225	0.9550138115882874	0.7308287807806775	0.1489808296841708	0.0025948000729190818	0.5225225225225225	0.816031537450723	117	3726	58.974358974359	True
GSE123902	LX666	180	0.19993476265300483	0.22643625292593506	11.36138055198855	0.8833333333333333	0.5425559282302856	1.1626831394660522	0.4429960308520097	-0.011099663652293482	0.8833333333333333	0.134498480243161	786	177	67.175572519084	True
GSE123902	LX675	180	0.24967779868521006	0.413375262907921	8.419450682604941	0.34444444444444444	0.5406641364097595	0.16081952827049892	0.07857260098058122	-0.009346358498053329	0.34444444444444444	0.388937409024745	618	1336	31.3915857605178	True
GSE123902	LX676	144	0.2701967363077798	0.5006092017982723	15.291980274269159	0.020833333333333332	0.8801548480987549	-0.3505301543762859	0.3457195164113514	-0.01666990107465333	0.020833333333333332	0.649227703039362	147	2606	42.1768707482993	True
GSE123902	LX679	180	0.5603280414497173	0.5909352597167152	25.51069807828063	0.7833333333333333	0.781859815120697	-0.5043795843355185	0.6643318705844133	0.0027249383765425425	0.7833333333333333	0.309866137828458	497	625	43.2595573440644	True
GSE123902	LX680	180	0.2844505396788349	0.5460529643636565	5.783310550947381	0.027777777777777776	1.6163519620895386	0.08615887746677402	0.42785371045864196	-0.15568200843450905	0.027777777777777776	0.365568544102019	258	344	73.2558139534884	True
GSE123902	LX681	180	0.2184290350258432	0.18552195936309918		0.0	1.198697566986084	0.9998420641542254	0.8544068316738982	0.04983001447344433	0.0	0.052760736196319	1207	86	63.2974316487158	True
GSE123902	LX682	180	0.2606355410924619	0.5022834627143603	17.744994583771426	0.05555555555555555	0.4589909017086029	-0.448807445862716	0.2719356127166641	0.18019518179620989	0.05555555555555555	0.625122189638319	421	2558	18.7648456057007	True
GSE123902	LX684	166	0.21385695836113552	0.045032531808904465	3.2409677575565174	0.927710843373494	1.066652774810791	1.8111696008587121	0.22559248217948122	-0.11953684641815153	0.927710843373494	0.243386243386243	173	92	72.8323699421965	True
GSE123902	LX699	39	0.2919426619969451	0.45157868507958693		0.0	0.33931902050971985	-0.5174976265770477	-0.0002136217078817703	-0.06996701317346463	0.0	0.847248221639835	46	2263	15.2173913043478	True
GSE123902	LX701	83	0.2782698351407041	0.35793560091227383	18.244074159049216	0.03614457831325301	0.2294873595237732	-0.06915159574033199	0.24121560916685741	0.06560955980702514	0.03614457831325301	0.408629441624365	90	322	11.1111111111111	True
GSE131907	BRONCHO_11	180	0.1951718653268167	0.2779462098775322	18.642879912093907	0.7388888888888889	1.437624454498291	-0.11216871428666646	0.6447744443216283	0.18244518348809713	0.7388888888888889	0.254562617998741	203	809	80.7881773399015	True
GSE131907	BRONCHO_58	180	0.22209274844864726	0.23588448493789904	10.769701858646174	0.7166666666666667	0.9824690222740173	1.13997649298578	1.1265947812436168	0.17085102415648087	0.7166666666666667	0.549591183789549	460	1546	72.1739130434783	True
GSE131907	EBUS_06	180	0.2933837995536455	0.6598134461873892		0.0	1.3594790697097778	-0.5532220079230893	0.5682990269313664	-0.16679304560495944	0.0	0.26530612244898	1186	611	71.1635750421585	True
GSE131907	EBUS_10	180	0.19192005993144873	0.2991330508810378	19.249540990886537	0.027777777777777776	1.3377957344055176	-0.17464618313783956	0.7735984093296404	0.11228825521868116	0.027777777777777776	0.297433903576983	367	1530	84.4686648501362	True
GSE131907	EBUS_12	180	0.16255831354401923	0.27314065213366295	17.02181207824399	0.8611111111111112	1.3130615949630737	-0.20051949541789382	1.1939751028171002	0.36953709159891507	0.8611111111111112	0.10529695024077	257	328	88.3268482490272	True
GSE131907	EBUS_13	180	0.28992236196734383	0.6446902117184599		0.0	0.0	-0.54923286856507	-0.7209065205502997	-0.07610259576723757	0.0	0.323943661971831	376	1150	0.265957446808511	True
GSE131907	EBUS_15	180	0.27408098652116464	0.3299317403355657	20.914307759594127	0.011111111111111112	0.7614893317222595	-0.19830712197233188	0.8725941977065251	0.14614581996612958	0.011111111111111112	0.433484162895928	256	479	47.265625	True
GSE131907	EBUS_19	180	0.21433171609532284	0.08897879858777227	5.297827230444058	0.9222222222222223	1.817370891571045	0.7997305679198918	0.469696915682045	0.03521689840163504	0.9222222222222223	0.675662878787879	217	1427	94.0092165898618	True
