^SAMPLE = GSM379960
!Sample_title = Neg.2.72h.1
!Sample_geo_accession = GSM379960
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, Negative Control siRNA, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Negative Control siRNA
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 1
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Transfection with a negative control siRNA
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379960/suppl/GSM379960.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	17.50225
2	5.83271
3	5.89516
4	5.88439
5	5.88439
6	5.87182
7	5.9508
8	5.84479
9	5.93185
10	5.93185
11	5.88439
12	11.52965
13	7.33958
14	9.83307
15	6.40813
16	14.43511
17	7.48849
18	8.57534
19	16.6305
20	7.0623
21	6.92418
22	15.53787
23	6.7646
24	12.18339
25	13.63347
26	6.84084
27	8.63533
28	6.37115
29	6.21076
30	10.99636
31	6.75612
32	8.8343
33	8.40552
34	6.33909
35	11.03726
36	6.1419
37	6.51976
38	10.81031
39	6.2665
40	9.58141
41	6.28346
42	11.55378
43	6.48414
44	6.08402
45	13.12273
46	7.39844
47	10.35456
48	6.06859
49	10.6573
50	6.28346
51	7.75196
52	10.66799
53	8.19003
54	7.94287
55	6.94607
56	9.47169
57	11.62532
58	9.94261
59	8.96382
60	6.74065
61	13.37599
62	11.6413
63	7.25273
64	11.15123
65	7.46191
66	9.66073
67	10.34628
68	8.65126
69	12.68758
70	6.64687
71	15.14524
72	6.237
73	7.60643
74	11.4348
75	6.05107
76	5.90931
77	5.90931
78	6.05107
79	5.99123
80	5.9508
81	5.99123
82	5.9702
83	5.86011
84	17.43737
85	17.49263
86	17.56514
87	5.67513
88	5.88439
89	5.83271
90	5.81243
91	5.86011
92	5.90931
93	5.88439
94	5.88439
95	5.93185
96	12.1912
97	6.24383
98	8.98283
99	8.0222
100	10.1595
101	6.25483
102	9.40054
103	12.33176
104	14.7731
105	10.83146
106	10.98747
107	6.06859
108	7.40432
109	12.64355
110	14.28156
111	6.83734
112	7.10814
113	7.43683
114	11.61318
115	6.71182
116	6.08402
117	6.39152
118	6.61178
119	8.06041
120	7.72299
121	7.13241
122	8.83281
123	6.30674
124	7.07826
125	6.85719
126	13.11261
127	10.44816
128	7.80315
129	9.76662
130	6.49377
131	6.7646
132	6.57201
133	6.32879
134	6.74065
135	6.39152
136	6.49377
137	6.7087
138	14.78494
139	13.05106
140	6.35588
141	13.19727
142	10.64334
143	8.35379
144	15.98392
145	13.20196
146	11.13665
147	9.99652
148	6.62164
149	10.34913
150	6.20505
151	6.42365
152	6.22297
153	6.46957
154	7.26083
155	9.59813
156	9.26619
157	11.25832
158	7.6599
159	6.57659
160	5.87182
161	5.90931
162	5.99123
163	6.0321
164	5.86011
165	5.92097
166	5.93185
167	5.90931
168	5.9702
169	5.79533
170	17.40583
171	5.9508
172	5.90931
173	5.86011
174	5.86011
175	5.751
176	5.88439
177	5.90931
178	5.88439
179	5.93185
180	5.93185
181	8.10576
182	6.50524
183	6.61727
184	11.62923
185	6.06859
186	6.36121
187	6.86872
188	9.23062
189	9.27734
190	7.92463
191	7.63372
192	12.03288
193	9.63264
194	9.23517
195	9.64346
196	6.69656
197	10.26706
198	6.46486
199	6.23022
200	8.42455
201	6.16913
202	9.46561
203	6.5541
204	9.41733
205	8.08184
206	7.07826
207	6.16913
208	10.81785
210	7.46191
211	6.52464
212	6.7646
213	10.19824
214	11.43714
215	6.0321
216	14.81336
217	6.78989
218	6.50524
219	10.01554
220	12.9646
221	7.20636
222	8.99588
223	11.95542
224	6.19786
225	7.2952
226	6.15565
227	6.45489
228	6.93204
229	6.42365
230	6.53009
231	6.9278
232	6.63922
233	9.02955
234	11.31849
235	6.12653
236	9.99922
237	9.08561
238	10.76726
239	10.44481
240	7.37746
241	12.89499
242	12.07497
243	8.67477
244	11.33217
245	7.44968
246	8.65845
247	5.9702
248	5.9508
249	5.83271
250	5.93185
251	5.90931
252	6.01281
253	6.09833
254	5.93185
255	5.751
256	5.90931
257	5.83271
258	5.86011
259	5.86011
260	5.90931
261	5.79533
262	5.79533
263	5.86011
264	5.9702
265	10.1201
266	6.2601
267	14.34078
268	7.50878
269	8.2861
270	10.42596
271	9.45216
272	6.92418
273	11.49853
274	6.88417
275	10.10152
276	6.29496
277	14.82527
278	6.31767
279	11.47219
280	11.41878
281	13.04418
282	9.64222
283	12.98105
284	7.95623
285	13.24944
286	6.9278
287	6.73016
288	8.49394
289	7.41118
290	9.89667
291	7.02739
292	6.98865
293	10.37707
294	7.10465
295	8.8168
296	7.41726
297	7.32553
298	9.57758
299	8.96243
300	6.36121
301	7.34671
302	6.76856
303	9.44421
304	7.78959
305	7.55342
306	9.60925
307	11.09703
308	6.16913
309	8.48101
310	5.93185
311	7.62449
312	8.35379
313	13.57461
314	8.90369
315	11.99881
316	9.23281
317	6.75612
318	9.40889
319	6.75612
320	9.25333
321	9.87133
322	7.63682
323	7.73387
324	8.19834
325	6.48414
326	6.46486
327	7.59783
328	9.09799
329	8.41442
330	12.50894
331	14.44031
332	5.99123
333	5.9702
334	5.93185
335	5.9508
336	6.02194
337	5.9508
338	6.0321
339	5.9808
340	5.99123
341	5.93185
342	5.92097
343	5.87182
344	5.87182
345	5.92097
346	5.90931
347	5.94124
348	5.83271
349	5.84479
350	7.15708
351	9.30279
352	9.59813
353	11.27784
354	8.03187
355	8.03758
356	8.37819
357	6.68428
358	11.52328
359	14.03452
360	8.69187
361	13.67427
362	6.70062
363	6.72156
364	15.91102
365	10.02344
366	7.52275
367	8.4691
368	6.30674
369	6.74625
370	7.25273
371	6.08402
372	9.4196
373	9.85611
374	6.28917
375	6.72156
376	11.49488
377	8.44637
378	6.69656
379	6.88002
380	6.36121
381	5.93185
382	11.93358
383	12.7173
384	6.88002
385	7.86922
386	6.64687
387	6.41436
388	13.89663
389	11.23446
390	6.67161
391	7.36525
392	6.22297
393	8.84283
394	7.61878
395	10.09352
396	11.77972
397	10.36453
398	6.89596
399	6.2601
400	10.41401
401	6.2601
402	6.71182
403	6.67971
404	9.67505
405	7.54783
406	8.03395
407	9.41506
408	8.38304
409	7.11546
410	11.67736
411	8.35763
412	6.52464
413	12.12596
414	12.08555
415	6.60232
416	9.83994
417	7.35297
418	5.93185
419	5.9808
420	6.01281
421	6.06859
422	5.9702
423	5.93185
424	5.90931
425	5.9702
426	5.88439
427	5.93185
