^SAMPLE = GSM379962
!Sample_title = Neg.2.72h.3
!Sample_geo_accession = GSM379962
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, Negative Control siRNA, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Negative Control siRNA
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 3
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Transfection with a negative control siRNA
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379962/suppl/GSM379962.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	17.97381
2	5.76312
3	5.82358
4	5.91259
5	5.92247
6	5.97034
7	5.92247
8	6.0461
9	5.91259
10	5.94209
11	5.92247
12	11.77488
13	7.70976
14	9.80917
15	6.33918
16	14.57435
17	7.71216
18	8.9064
19	16.75231
20	7.15164
21	7.18642
22	15.90517
23	7.01205
24	12.5333
25	13.83394
26	6.95878
27	9.03811
28	6.52237
29	6.32394
30	10.9443
31	6.96697
32	8.84959
33	8.06834
34	6.48914
35	11.55532
36	6.14872
37	6.46481
38	10.82826
39	6.14221
40	9.77061
41	6.22059
42	11.71366
43	6.3861
44	5.96106
45	13.49666
46	7.53852
47	10.76489
48	6.18246
49	10.94994
50	6.34435
51	7.90841
52	11.05389
53	8.48762
54	8.12629
55	7.36636
56	9.45967
57	11.83521
58	10.17354
59	9.10033
60	6.75498
61	13.66176
62	12.72381
63	7.23187
64	11.33969
65	7.43175
66	9.80457
67	11.41481
68	9.05026
69	12.14449
70	6.6324
71	15.1826
72	6.16375
73	7.6313
74	11.60204
75	6.10143
76	6.08692
77	6.01857
78	5.94209
79	5.97034
80	5.92247
81	5.9002
82	5.87572
83	5.76312
84	17.95325
85	17.92765
86	17.97796
87	5.79756
88	5.87572
89	5.92247
90	5.92247
91	5.91259
92	5.95138
93	5.95138
94	5.91259
95	5.9002
96	12.65891
97	6.2075
98	8.76699
99	7.96815
100	10.39886
101	6.23893
102	9.59031
103	12.60674
104	14.95992
105	10.93175
106	11.21067
107	6.14872
108	7.64438
109	12.53576
110	14.47273
111	6.95878
112	7.41185
113	7.76576
114	11.82609
115	6.88627
116	6.14221
117	6.3496
118	6.89416
119	8.52159
120	7.91889
121	7.2196
122	8.76699
123	6.2075
124	6.97866
125	6.72253
126	13.50919
127	10.7669
128	7.79305
129	10.00904
130	6.55862
131	6.78563
132	6.65785
133	6.45455
134	6.94897
135	6.33428
136	6.47516
137	6.78563
138	15.12528
139	13.26254
140	6.39686
141	13.87795
142	11.10109
143	8.20307
144	16.15772
145	13.31423
146	11.56058
147	10.13155
148	6.55418
149	10.52513
150	6.22586
151	6.24532
152	6.29143
153	6.47516
154	7.20275
155	9.8062
156	9.38541
157	11.24959
158	7.40595
159	6.64999
160	6.0549
161	6.10143
162	5.91259
163	5.94209
164	5.95138
165	5.9002
166	5.97034
167	5.9002
168	5.87572
169	5.76312
170	17.85341
171	5.92247
172	5.84318
173	5.91259
174	5.94209
175	5.94209
176	5.9002
177	5.96106
178	5.95138
179	5.9002
180	5.92247
181	7.86369
182	6.3861
183	6.65378
184	11.74676
185	5.99861
186	6.25166
187	6.78873
188	9.23889
189	9.49043
190	7.82861
191	7.52918
192	12.1904
193	9.99322
194	9.61832
195	10.01351
196	6.91372
197	10.44084
198	6.49438
199	6.2575
200	8.36775
201	6.15588
202	9.41647
203	6.67558
204	9.56595
205	8.1353
206	7.17893
207	6.14221
208	10.80725
210	7.64438
211	6.57105
212	6.78197
213	10.61358
214	11.82664
215	5.85773
216	15.09275
217	6.74629
218	6.42999
219	10.25244
220	13.04197
221	7.38561
222	8.65938
223	12.04704
224	6.18246
225	7.27326
226	6.11531
227	6.39686
228	6.79359
229	6.52237
230	6.26897
231	7.08415
232	6.69171
233	9.27814
234	11.79498
235	6.0719
236	10.04656
237	9.09536
238	11.01983
239	10.38896
240	7.17123
