^SAMPLE = GSM379963
!Sample_title = Neg.2.72h.4
!Sample_geo_accession = GSM379963
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, Negative Control siRNA, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Negative Control siRNA
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 4
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Transfection with a negative control siRNA
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379963/suppl/GSM379963.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	17.82822
2	5.76312
3	5.83997
4	5.9343
5	5.89516
6	5.89516
7	5.96657
8	5.91698
9	5.904
10	5.91698
11	5.96657
12	11.65538
13	7.09827
14	9.85484
15	6.33779
16	14.43088
17	7.62075
18	8.27956
19	16.69052
20	7.15954
21	7.29396
22	15.74122
23	6.95341
24	12.2986
25	13.51858
26	6.88681
27	8.44223
28	6.56641
29	6.26118
30	11.07982
31	6.9474
32	8.97286
33	9.35474
34	6.53094
35	11.28227
36	6.12829
37	6.49446
38	10.7152
39	6.23893
40	9.98954
41	6.29988
42	11.63817
43	6.40643
44	6.04433
45	13.39216
46	7.77327
47	10.67071
48	6.11958
49	10.84207
50	6.16292
51	8.20657
52	10.94134
53	8.605
54	7.69457
55	7.25676
56	9.61995
57	11.68215
58	10.2822
59	8.92577
60	6.69189
61	13.47017
62	13.27505
63	7.22385
64	11.14731
65	7.72102
66	9.81125
67	11.87329
68	9.39817
69	13.99956
70	6.62078
71	15.33332
72	6.15458
73	7.41569
74	11.71678
75	5.96657
76	5.96657
77	6.00016
78	6.01346
79	6.02366
80	5.95103
81	5.91698
82	5.82924
83	6.02366
84	17.90418
85	17.92269
86	17.95831
87	5.74031
88	5.84724
89	5.84724
90	5.92482
91	5.9343
92	5.87066
93	5.84724
94	5.91698
95	5.9343
96	12.49153
97	6.19643
98	8.43562
99	8.66083
100	10.31951
101	6.26869
102	9.36007
103	12.46189
104	14.77947
105	10.69816
106	11.1855
107	6.14475
108	7.39358
109	12.98714
110	14.25045
111	6.85785
112	7.18512
113	7.41886
114	11.88874
115	6.76485
116	6.15762
117	6.39889
118	6.96998
119	8.84323
120	7.82739
121	7.52281
122	8.50123
123	6.35294
124	7.30559
125	7.00305
126	13.52661
127	10.59461
128	7.60783
129	9.66125
130	6.61803
131	6.67312
132	6.50152
133	6.50413
134	7.08136
135	6.29988
136	6.42439
137	6.81884
138	14.97771
139	13.06337
140	6.40643
141	12.83438
142	10.75124
143	8.20988
144	16.19717
145	13.23632
146	11.18061
147	10.23744
148	6.55772
149	11.01849
150	6.20051
151	6.32966
152	6.25108
153	6.55772
154	7.33861
155	9.92271
156	9.27289
157	11.45249
158	8.74113
159	6.73198
160	5.98975
161	5.9343
162	6.00016
163	6.00016
164	5.98975
165	5.95811
166	5.9343
167	6.07129
168	6.05326
169	5.91698
170	17.83884
171	5.96657
172	5.82924
173	5.91698
174	5.87066
175	5.904
176	5.87066
177	5.904
178	5.87066
179	5.87066
180	5.95103
181	7.80979
182	6.32589
183	6.58317
184	11.78159
185	5.97872
186	6.30737
187	6.63425
188	8.99165
189	9.54173
190	7.73612
191	7.2781
192	12.12137
193	9.72425
194	9.38918
195	9.81705
196	6.78748
197	10.3704
198	6.57939
199	6.222
200	7.89547
201	6.17088
202	9.42929
203	6.74866
204	9.37814
205	7.76638
206	6.98602
207	6.29988
208	10.7159
210	7.50878
211	6.77163
212	6.81362
213	10.49022
214	11.90993
215	5.95103
216	15.36192
217	6.90788
218	6.52486
219	9.99048
220	12.94796
221	7.73612
222	9.86679
223	12.06758
224	6.29988
225	7.5369
226	6.13643
227	6.51686
228	6.94142
229	6.64594
230	6.34092
231	6.98055
232	6.76224
233	8.7368
234	11.96006
235	6.10672
236	9.84988
237	8.9232
238	11.11967
239	10.59958
240	7.06251
241	13.19511
242	12.29041
243	8.84007
244	11.57993
245	7.30009
246	8.62509
247	5.96657
248	5.95811
249	6.03436
250	6.01346
251	5.91698
252	6.07129
253	6.29988
254	6.00016
255	5.98975
256	5.9844
257	5.87066
258	5.87066
259	5.81345
260	5.91698
261	5.87066
262	5.88386
263	5.89516
264	5.89516
265	9.69516
266	6.15023
267	14.40759
268	7.67878
269	8.99863
270	10.23744
271	9.25889
272	6.73702
273	11.54435
274	6.63842
275	10.19658
276	6.31114
277	14.79275
278	6.24741
279	11.37117
280	11.52128
281	13.11513
282	9.92755
283	13.31096
284	8.36783
285	13.29739
286	6.93931
287	6.9967
288	8.48115
289	7.1419
290	10.16408
291	6.82807
292	7.2377
293	10.50913
294	6.78748
295	8.75792
296	7.77807
297	7.37421
298	9.48121
299	9.01635
300	6.29988
301	7.52521
302	6.69815
303	9.682
304	7.77327
305	7.75878
306	10.03307
307	11.18851
308	6.06666
309	8.71299
310	5.9844
311	7.44983
312	8.91474
313	13.71307
