^SAMPLE = GSM379957
!Sample_title = Neg.0.72h.1
!Sample_geo_accession = GSM379957
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, untransfected control, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Untransfected Control
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 1
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Untransfected cells
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379957/suppl/GSM379957.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	17.51744
2	5.89583
3	5.99502
4	5.9417
5	6.06555
6	6.10703
7	6.20309
8	6.02149
9	6.11946
10	5.99502
11	5.99502
12	11.42638
13	7.18487
14	9.47027
15	6.48857
16	14.19993
17	7.6266
18	8.84735
19	16.37881
20	7.09207
21	6.7962
22	15.69654
23	6.8003
24	12.35473
25	13.01875
26	6.77301
27	8.6496
28	6.27999
29	6.1596
30	10.52847
31	6.78602
32	8.29461
33	8.29461
34	6.47986
35	11.13974
36	6.11304
37	6.62382
38	10.13861
39	6.22472
40	9.73951
41	6.24791
42	11.56848
43	6.51493
44	6.21349
45	13.44766
46	7.52776
47	10.86127
48	6.10703
49	10.603
50	6.31941
51	7.836
52	10.70832
53	8.44648
54	7.84898
55	6.9885
56	9.40085
57	11.57993
58	10.41401
59	8.88459
60	6.80884
61	13.71776
62	12.27741
63	7.31767
64	11.15757
65	7.72391
66	9.94356
67	11.51053
68	9.03904
69	12.55619
70	6.62068
71	15.24134
72	6.27012
73	7.82478
74	11.47861
75	6.10703
76	6.06555
77	5.99502
78	6.04469
79	5.96664
80	5.9417
81	6.02149
82	5.84077
83	5.84077
84	17.9974
85	18.03032
86	17.84825
87	5.751
88	5.89583
89	5.9417
90	5.99502
91	6.08191
92	6.09822
93	6.11304
94	6.08191
95	5.9417
96	12.3284
97	6.27012
98	8.30145
99	8.40164
100	10.29585
101	6.41578
102	9.05756
103	12.6061
104	14.5702
105	10.70577
106	11.00663
107	6.24336
108	7.68459
109	12.49492
110	14.38208
111	6.91008
112	7.10199
113	7.47667
114	11.79411
115	6.76584
116	6.13971
117	6.42522
118	7.3363
119	8.40164
120	7.97536
121	7.23627
122	7.87695
123	6.34106
124	7.00833
125	6.9249
126	13.58524
127	10.53654
128	7.45845
129	9.94238
130	6.55592
131	6.77301
132	6.61268
133	6.20309
134	6.54298
135	6.33053
136	6.48483
137	6.54298
138	15.08772
139	12.78909
140	6.42522
141	12.92206
142	10.57206
143	8.15815
144	16.10096
145	12.94207
146	11.62672
147	10.48806
148	6.68492
149	10.65425
150	6.21349
151	6.44013
152	6.25897
153	6.61268
154	7.18487
155	9.95366
156	9.24206
157	11.276
158	8.04806
159	6.65778
160	6.03436
161	5.96664
162	5.96664
163	5.96664
164	5.99502
165	6.04469
166	5.99502
167	5.96664
168	5.96664
169	5.84077
170	17.86894
171	6.06555
172	6.02149
173	5.91844
174	5.92997
175	5.9417
176	6.06555
177	6.05443
178	6.07353
179	6.05443
180	6.02149
181	7.37454
182	6.47507
183	6.72893
184	11.38655
185	6.08944
186	6.50643
187	6.71663
188	8.44425
189	9.31391
190	7.23627
191	7.30173
192	11.74632
193	9.56316
194	9.55607
195	10.08951
196	6.70143
197	10.18255
198	6.47986
199	6.27999
200	8.01751
201	6.13188
202	9.82909
203	6.67643
204	9.36738
205	7.80838
206	6.65369
207	6.27999
208	10.8455
210	7.75596
211	6.59102
212	6.74238
213	10.55645
214	12.0162
215	5.96664
216	15.56639
217	6.67643
218	6.48857
219	10.03389
220	12.90629
221	6.85218
222	8.96432
223	12.07958
224	6.23143
225	7.3587
226	6.19069
227	6.38531
228	7.13236
229	6.54716
230	6.41004
231	7.24568
232	6.73776
233	6.42522
234	11.81712
235	6.1681
236	10.15938
237	8.88109
238	11.3236
239	10.67862
240	7.28473
241	13.35548
242	12.63955
243	8.87169
244	11.58711
245	7.29713
246	8.72223
247	5.99502
248	5.96664
249	5.96664
250	5.91844
251	5.95138
252	5.99502
253	6.02149
254	5.9806
255	5.99502
256	5.95138
257	6.11304
258	5.96664
259	5.9417
260	6.02149
261	6.02149
262	6.09822
263	6.06555
264	6.08191
265	9.36403
266	6.27012
267	14.26648
268	7.2425
269	8.52939
270	9.99932
271	9.16547
272	6.7962
273	11.54401
274	6.62816
275	10.04335
276	6.45381
277	14.62933
278	6.25897
279	11.27875
280	11.28268
281	12.9646
282	10.00013
283	13.32561
284	7.902
285	13.07761
286	7.4731
287	6.75076
288	8.18296
289	7.32372
290	10.20153
291	7.06251
292	7.07058
293	10.62282
294	7.11831
295	8.95537
296	7.42158
297	7.49484
298	9.12055
299	8.95092
300	6.40023
301	7.34931
302	6.58584
303	9.57203
304	8.29461
305	7.52776
306	9.62441
307	11.47916
308	6.19069
309	8.26809
310	5.89583
311	7.88316
312	8.70335
313	13.48935
314	9.07983
315	12.33176
316	9.40218
317	6.82777
318	9.3261
319	6.96419
320	9.50104
321	10.3309
322	7.45613
323	7.86375
324	8.26081
325	6.4981
326	6.47986
327	7.93132
328	9.22304
329	8.5881
330	10.83919
331	14.92947
332	5.92997
333	5.9417
334	5.91844
335	5.99502
336	5.96664
337	5.96664
338	5.91844
339	5.9417
340	6.06555
341	6.04469
342	5.91844
343	6.02149
344	5.9806
345	6.04469
346	5.99502
347	6.10703
348	6.04469
349	6.04469
350	6.66152
351	8.61272
352	9.33255
353	11.07995
354	8.20876
355	7.82168
356	8.09035
357	6.57811
358	11.42877
359	14.14217
360	7.48813
361	13.46168
362	6.78209
363	7.01565
364	15.93097
365	10.26509
366	7.22895
367	8.50845
368	6.28967
369	6.87761
370	7.20415
371	6.19069
372	9.22504
373	9.47832
374	6.78856
375	6.76584
376	10.88801
377	8.51348
378	6.8003
379	6.90304
380	6.34685
381	5.92997
382	11.94285
383	12.88232
384	6.81956
385	8.10554
386	6.45381
387	6.39529
388	13.81765
389	10.93048
390	6.69393
391	7.00122
392	6.26509
393	8.6429
394	7.57412
395	9.55126
396	11.96345
397	10.58767
398	6.86792
399	6.22472
400	10.69763
401	6.24791
402	6.58227
403	6.72542
404	10.0242
405	7.62056
406	7.92843
407	9.02363
408	8.34534
409	7.23918
410	11.837
411	8.59199
412	6.58584
413	12.48694
414	12.39441
415	6.64631
416	9.60313
417	7.50704
418	5.86808
419	5.91844
420	5.91844
421	6.03436
422	5.91844
423	5.9417
424	5.96664
425	5.99502
426	5.91844
427	6.04469
428	5.91844
429	5.99502
430	5.96664
431	6.09822
432	6.13971
433	5.99502
434	6.97569
435	7.25868
436	8.64802
437	10.58824
439	6.45381
440	11.18253
441	6.56002
442	14.4692
443	6.22472
444	10.40894
446	6.7777
447	10.95784
448	8.04361
449	9.69319
450	7.22223
451	6.74238
452	6.4981
453	11.25201
454	6.51493
455	7.06251
456	6.65369
457	6.81208
458	6.35298
459	6.45381
460	8.62004
461	6.85218
462	6.00948
463	11.89205
464	13.01644
465	6.24336
466	6.56849
467	6.50643
468	6.84407
469	12.49224
470	8.06194
471	10.69551
472	7.13236
473	10.74696
474	8.56459
475	9.25532
476	6.30974
477	6.77301
478	8.00043
479	6.30044
480	6.19069
481	5.99502
482	14.10519
483	11.3918
484	10.08951
485	17.00183
486	6.04469
487	6.54298
488	6.38531
489	12.28067
490	11.32143
491	7.72716
492	6.93155
493	8.8022
494	7.64782
495	10.67
496	6.30478
497	7.17084
498	6.32489
499	6.73776
500	7.42158
501	6.27999
502	6.22472
503	6.00948
504	5.9417
505	5.96664
506	5.96664
507	5.89583
508	5.99502
509	5.99502
510	5.91844
511	6.02149
512	5.9806
513	6.04469
514	5.9417
515	5.9417
516	5.96664
517	6.08191
518	6.08191
519	7.72391
520	10.8684
521	12.04535
522	9.82091
523	6.17967
524	10.9138
525	7.06251
526	11.33722
527	8.43202
528	7.21954
529	8.122
530	7.97272
531	6.41004
532	6.78209
533	7.14028
534	11.3179
535	8.22603
536	9.28309
537	7.22223
538	11.83521
539	6.96009
540	9.00835
541	6.81956
542	6.56849
543	9.43073
544	12.20934
545	7.51584
546	6.27012
547	10.25398
548	8.46367
549	6.50643
550	10.87913
551	6.88183
552	6.57811
553	6.70924
554	13.80619
555	9.09189
556	5.92997
557	8.44922
558	9.83307
559	6.11946
560	11.65785
561	5.99502
562	7.00122
563	6.47986
564	10.73446
565	15.61237
566	11.19836
567	8.93878
568	6.74238
569	6.27999
570	6.34685
571	6.39529
572	6.70143
573	10.16419
574	11.3653
575	7.79631
576	8.17678
577	8.34256
578	8.51205
579	8.72223
580	7.49162
581	6.08191
582	6.02149
583	6.24791
584	8.4106
585	13.98204
586	6.75076
587	8.03501
588	14.50701
589	5.91844
590	5.96664
591	5.92997
592	5.96664
593	5.99502
594	5.96664
595	5.99502
596	5.96664
597	6.06555
598	5.99502
599	6.04469
600	5.96664
601	6.09822
602	6.08191
603	10.77897
604	8.89949
605	6.48857
606	7.54681
607	7.89107
608	13.60115
609	7.2425
610	6.53799
611	6.40023
612	10.78716
613	7.17791
614	5.89583
615	7.85382
616	10.38722
617	8.96324
618	6.47059
619	15.19363
620	6.38531
621	6.99487
622	10.24083
623	7.54681
624	13.17445
625	6.33053
626	6.57811
627	8.48089
628	9.01335
629	12.71622
630	8.65138
631	7.97272
632	5.99502
633	9.83832
634	11.12647
635	8.4224
636	7.42158
637	6.69393
638	7.17791
639	11.15163
640	15.59515
641	8.35849
642	6.94463
643	6.41578
644	7.29713
645	17.21674
646	7.5406
647	8.46771
648	10.34785
649	6.12642
650	6.6323
651	9.83832
652	16.54081
653	6.51089
654	11.94285
655	6.82386
656	9.79709
657	8.58638
658	9.78735
659	6.17967
660	6.09822
661	7.09836
662	6.20836
663	8.94705
664	8.6496
665	10.65629
666	8.02338
667	8.44648
668	13.34389
669	6.39529
670	10.76849
671	6.40593
672	10.15805
673	15.48165
674	5.89583
675	5.96664
676	5.9417
677	5.9417
678	5.99502
679	5.99502
680	6.03436
681	5.99502
682	6.02149
683	5.86808
684	5.91844
685	6.07353
686	5.99502
687	6.1681
688	6.57811
689	11.85697
690	6.40023
691	7.55763
692	6.41004
693	9.54925
694	6.14507
695	6.24791
696	6.42522
697	7.76262
698	6.1681
699	6.68492
700	8.05299
701	6.46724
702	8.48731
703	17.6194
704	14.29001
705	7.19931
706	13.37157
707	6.57811
