^SAMPLE = GSM379964
!Sample_title = Neg.2.72h.5
!Sample_geo_accession = GSM379964
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, Negative Control siRNA, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Negative Control siRNA
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 5
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Transfection with a negative control siRNA
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379964/suppl/GSM379964.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	18.2656
2	5.74565
3	5.83737
4	5.89371
5	5.94296
6	5.9182
7	5.97885
8	5.96836
9	5.97885
10	5.94296
11	5.87664
12	12.14469
13	7.28094
14	10.02308
15	6.42185
16	14.61731
17	7.63922
18	8.58422
19	16.67869
20	6.928
21	7.54011
22	15.87507
23	6.8957
24	12.41225
25	13.67019
26	6.80608
27	8.60362
28	6.49824
29	6.3149
30	11.28821
31	6.7489
32	9.24743
33	9.24116
34	6.52997
35	11.16142
36	6.14558
37	6.56215
38	10.7729
39	6.26107
40	10.11089
41	6.30143
42	11.72712
43	6.51862
44	6.00797
45	13.2063
46	7.7916
47	10.85457
48	6.14558
49	10.98775
50	6.20554
51	8.26112
52	10.59094
53	8.6972
54	7.89806
55	7.31745
56	9.62461
57	11.82799
58	9.99425
59	8.99765
60	6.78787
61	13.66542
62	13.37993
63	7.09602
64	11.76931
65	7.69014
66	9.93203
67	12.80595
68	8.89141
69	13.59852
70	6.60204
71	14.95791
72	6.09547
73	7.53589
74	11.70426
75	5.94296
76	5.94296
77	6.00797
78	5.96836
79	5.94296
80	5.94296
81	5.98982
82	5.799
83	5.799
84	18.18709
85	18.20011
86	18.25785
87	5.799
88	5.86394
89	5.9182
90	5.83737
91	5.89371
92	5.9182
93	5.89371
94	5.97885
95	5.90406
96	12.27918
97	6.1297
98	8.34534
99	8.0902
100	10.67
101	6.47736
102	9.73758
103	12.80893
104	14.72609
105	10.75484
106	11.0625
107	6.08534
108	7.24934
109	13.05646
110	14.50609
111	7.20283
112	7.34516
113	7.61294
114	12.04607
115	6.8957
116	6.1602
117	6.28842
118	6.82592
119	8.99101
120	7.94293
121	7.64956
122	9.1948
123	6.33909
124	7.34516
125	7.04546
126	13.82736
127	10.87517
128	7.71195
129	10.02087
130	6.62143
131	6.7489
132	6.49348
133	6.28842
134	6.85202
135	6.3149
136	6.49824
137	6.76844
138	15.02337
139	13.1887
140	6.40354
141	13.30744
142	10.88923
143	8.17634
144	16.10542
145	13.41289
146	11.40863
147	10.22675
148	6.59154
149	10.82486
150	6.09547
151	6.24791
152	6.14558
153	6.48818
154	7.2577
155	9.90603
156	9.08908
157	10.98348
158	8.05734
159	6.67245
160	5.96836
161	6.00797
162	5.96836
163	5.94296
164	6.00797
165	5.86394
166	5.87664
167	5.89371
168	5.799
169	5.767
170	18.15441
171	5.83737
172	5.94296
173	5.87664
174	5.94296
175	5.90406
176	5.9182
177	5.94296
178	5.89371
179	5.9182
180	5.94296
181	8.12927
182	6.38857
183	6.61654
184	11.72814
185	6.05863
186	6.32738
187	6.7489
188	8.96309
189	9.12942
190	7.53589
191	7.52246
192	12.12099
193	9.95808
194	9.62046
195	9.59703
196	6.87077
197	10.34209
198	6.62143
199	6.28842
200	8.28997
201	6.14558
202	9.84439
203	6.67245
204	9.70532
205	7.86306
206	7.29403
207	6.24791
208	10.89779
210	7.60985
211	6.87077
212	6.82592
213	10.38127
214	11.90374
215	5.96836
216	15.84484
217	6.84732
218	6.47736
219	9.954
220	13.0628
221	7.40877
222	10.00662
223	12.28219
224	6.23444
225	7.37659
226	6.00797
227	6.40953
228	6.88005
229	6.48818
230	6.3149
231	6.80608
232	6.82592
233	9.13803
234	12.37053
235	6.05863
236	9.94249
237	8.89855
238	11.12385
239	10.10431
240	7.14045
241	13.13456
