^SAMPLE = GSM379958
!Sample_title = Neg.0.72h.2
!Sample_geo_accession = GSM379958
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, untransfected control, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Untransfected Control
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 2
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Untransfected cells
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379958/suppl/GSM379958.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	17.98233
2	5.80597
3	5.91749
4	5.99679
5	6.04157
6	6.06016
7	6.02056
8	5.99679
9	6.01045
10	6.02056
11	6.09038
12	11.6297
13	7.6615
14	9.73625
15	6.43569
16	14.30656
17	7.9231
18	8.76734
19	16.69655
20	7.10061
21	7.15135
22	15.76363
23	6.97823
24	12.41328
25	13.27722
26	6.9687
27	8.83779
28	6.47982
29	6.20704
30	10.68901
31	6.92383
32	8.73136
33	8.13033
34	6.44631
35	11.37413
36	6.17088
37	6.67156
38	10.33064
39	6.28756
40	9.76574
41	6.37942
42	11.72038
43	6.5356
44	6.16491
45	13.55463
46	7.82863
47	10.81091
48	6.23594
49	10.7607
50	6.29844
51	7.94211
52	10.90739
53	8.42368
54	8.02292
55	7.20179
56	9.41713
57	11.80226
58	10.30711
59	9.01759
60	6.81108
61	13.77358
62	10.74156
63	7.23883
64	11.01784
65	7.56298
66	9.86785
67	11.29615
68	9.01598
69	12.33902
70	6.60265
71	15.21174
72	6.19306
73	7.74926
74	11.33257
75	5.99679
76	5.95634
77	6.04157
78	6.02056
79	5.91749
80	5.99679
81	5.84318
82	5.82795
83	5.77088
84	18.07488
85	18.03032
86	18.1293
87	5.8589
88	5.91749
89	5.91749
90	5.95634
91	5.99679
92	5.92997
93	6.02056
94	6.07433
95	6.06016
96	12.4434
97	6.29844
98	8.31473
99	8.68272
100	10.18105
101	6.45804
102	9.10727
103	12.61974
104	14.83368
105	10.65629
106	11.13345
107	6.23594
108	7.68971
109	12.48581
110	14.35884
111	7.03572
112	7.24742
113	7.64562
114	11.82416
115	6.80626
116	6.17973
117	6.44089
118	6.80142
119	8.57432
120	7.91325
121	7.24742
122	8.10078
123	6.33918
124	7.15554
125	6.98721
126	13.42718
127	10.40918
128	7.466
129	10.04405
130	6.60265
131	6.77323
132	6.5832
133	6.37942
134	6.8374
135	6.30949
136	6.44631
137	6.7562
138	15.11643
139	12.88708
140	6.45804
141	12.90516
142	10.8624
143	8.35883
144	16.17043
145	12.93113
146	11.70642
147	10.38619
148	6.65158
149	10.51077
150	6.12985
151	6.3448
152	6.22733
153	6.47982
154	7.04826
155	9.74103
156	9.27679
157	11.40582
158	7.30952
159	6.57811
160	5.9695
161	5.8873
162	6.04157
163	5.99679
164	5.9695
165	5.9695
166	5.84318
167	5.8873
168	5.84318
169	5.72095
170	17.96817
171	6.03135
172	5.9448
173	5.91749
174	5.91749
175	5.9695
176	5.98187
177	5.99679
178	5.8873
179	5.9695
180	5.95634
181	7.62069
182	6.50101
183	6.81108
184	11.53156
185	6.09038
186	6.43133
187	6.87154
188	8.46081
189	9.73172
190	7.59817
191	7.33513
192	11.9584
193	9.53942
194	9.57109
195	10.03592
196	6.78748
197	10.50791
198	6.48511
199	6.19306
200	8.03973
201	6.2755
202	9.58037
203	6.61685
204	9.44286
205	7.82356
206	6.74684
207	6.22137
208	11.01911
210	7.74926
211	6.52103
212	6.81108
213	9.9784
214	12.09048
215	5.8873
216	15.44171
217	6.81968
218	6.52613
219	10.16208
220	13.12526
221	7.36336
222	8.88243
223	11.94708
224	6.26312
225	7.35037
226	6.14385
227	6.46912
228	6.89305
229	6.50101
230	6.35579
231	7.12979
232	6.74684
233	6.49051
234	11.6256
235	6.06016
236	10.23359
237	9.04758
238	11.16868
239	10.70112
