^SAMPLE = GSM379989
!Sample_title = TACSTD2.1.72h.6
!Sample_geo_accession = GSM379989
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, TACSTD2 knockdown, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: TACSTD2
!Sample_characteristics_ch1 = sirna: 1
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 3
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = siRNA-mediated knockdown of TACSTD2
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379989/suppl/GSM379989.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	18.13933
2	5.77088
3	5.91351
4	5.94895
5	5.96463
6	5.99379
7	5.97885
8	5.93252
9	6.00022
10	5.97885
11	5.98648
12	12.46026
13	7.01665
14	9.47561
15	6.33257
16	14.40233
17	7.96117
18	8.08834
19	16.49656
20	6.84762
21	7.25976
22	15.59367
23	6.69815
24	12.1426
25	13.0616
26	6.53094
27	7.79699
28	6.42721
29	6.17088
30	11.55646
31	6.75242
32	9.33927
33	9.52407
34	6.47872
35	11.01784
36	6.08556
37	6.50013
38	10.44116
39	6.17612
40	10.09576
41	6.30872
42	11.84326
43	6.45874
44	6.05361
45	13.30877
46	7.58268
47	9.73475
48	6.17088
49	10.85549
50	6.14331
51	8.07041
52	11.16036
53	8.63454
54	7.12921
55	7.41337
56	9.44475
57	12.1426
58	9.78201
59	8.98188
60	6.62037
61	13.24177
62	13.11661
63	7.37077
64	11.32226
65	7.89114
66	9.64022
67	12.93269
68	9.40698
69	13.65087
70	6.62269
71	15.15214
72	6.22226
73	7.21148
74	11.6613
75	6.08556
76	6.04387
77	6.10586
78	6.06409
79	5.99379
80	6.04387
81	6.04921
82	5.96463
83	5.81751
84	18.11464
85	18.09714
86	18.18192
87	5.7931
88	5.92136
89	5.9417
90	5.96463
91	5.95566
92	5.95566
93	5.89226
94	5.89226
95	5.97885
96	11.61231
97	6.22226
98	8.52588
99	8.46681
100	10.82567
101	6.35242
102	9.50428
103	12.66426
104	14.3741
105	10.24663
106	10.73874
107	6.04387
108	7.18371
109	12.64172
110	14.30237
111	6.93238
112	7.58833
113	7.71206
114	12.32992
115	6.83258
116	6.10586
117	6.36955
118	6.83885
119	8.76482
120	7.73005
121	7.44208
122	8.80254
123	6.30872
124	7.2813
125	6.94454
126	13.68112
127	11.00019
128	7.49195
129	9.64022
130	6.61352
131	6.651
132	6.3839
133	6.42099
134	6.95741
135	6.33257
136	6.42721
137	6.7774
138	14.94064
139	13.07971
140	6.45518
141	13.20196
142	10.62125
143	8.07583
144	15.74122
145	13.74272
146	10.87333
147	10.07892
148	6.53094
149	10.97533
150	6.26617
151	6.4076
152	6.23148
153	6.64235
154	8.03811
155	10.12576
156	9.24567
157	10.6812
158	8.20353
159	6.82714
160	6.01933
161	6.01933
162	6.04387
163	6.01933
164	6.01933
165	6.01933
166	6.05361
167	5.97885
168	5.99379
169	5.94895
170	17.97381
171	6.00022
172	5.99379
173	5.89226
174	5.93252
175	5.93252
176	5.99379
177	5.93252
178	5.91351
179	5.92136
180	5.94895
181	8.32901
182	6.39115
183	6.65761
184	9.22053
185	6.09648
186	6.34741
187	6.651
188	8.21677
189	9.38036
190	7.19505
191	7.49602
192	11.66308
193	10.94871
194	9.3824
195	9.29187
196	6.54437
197	10.38526
198	6.48615
199	6.18069
200	7.67786
201	6.10586
202	9.90213
203	6.65761
204	9.76995
205	8.05363
206	8.34905
207	6.24422
208	10.87654
210	6.96327
211	6.67655
212	6.73103
213	10.50072
214	11.77294
215	5.95566
216	15.98559
217	6.88727
218	6.48195
219	10.08961
220	13.57395
221	7.69119
222	9.30204
223	12.17572
224	6.329
225	7.23187
226	6.17088
227	6.49016
228	6.94215
229	6.69123
230	6.35242
231	6.6837
232	6.7458
233	9.80159
234	12.27554
235	6.17088
236	9.2557
237	8.66259
238	10.9598
239	9.5566
240	6.80142
241	12.95577
242	10.07892
