^SAMPLE = GSM379992
!Sample_title = TACSTD2.4.72h.6
!Sample_geo_accession = GSM379992
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, TACSTD2 knockdown, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: TACSTD2
!Sample_characteristics_ch1 = sirna: 4
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 3
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = siRNA-mediated knockdown of TACSTD2
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379992/suppl/GSM379992.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	18.16422
2	5.751
3	5.96924
4	5.91783
5	5.88884
6	5.94436
7	5.94436
8	6.05107
9	6.01069
10	5.98067
11	5.88884
12	12.44583
13	7.28208
14	9.87863
15	6.4695
16	14.38762
17	7.68686
18	8.72036
19	16.6372
20	7.27822
21	7.45701
22	15.93406
23	7.19106
24	12.2744
25	12.87699
26	6.711
27	7.7444
28	6.55394
29	6.24048
30	11.91082
31	6.96981
32	9.63331
33	9.37316
34	6.65744
35	10.81699
36	6.18152
37	6.59134
38	11.07952
39	6.33735
40	10.19521
41	6.34926
42	12.15353
43	6.52427
44	6.01069
45	13.32766
46	7.7444
47	10.72546
48	6.13716
49	11.20322
50	6.12064
51	8.2238
52	10.66545
53	8.91009
54	7.93859
55	7.4312
56	9.8115
57	12.01045
58	9.70522
59	8.67195
60	6.711
61	13.62986
62	13.24154
63	7.2268
64	11.67703
65	7.83416
66	9.82845
67	13.00658
68	9.26584
69	13.72008
70	6.7745
71	14.82316
72	6.23419
73	7.39419
74	11.92579
75	6.05107
76	6.01984
77	5.96924
78	5.99014
79	5.95661
80	5.94436
81	5.88884
82	5.91783
83	5.72095
84	18.10429
85	18.14456
86	18.11947
87	5.80243
88	5.91783
89	5.8533
90	5.8533
91	5.94436
92	5.91783
93	6.01069
94	5.94436
95	6.01069
96	12.21487
97	6.42477
98	8.4319
99	8.14689
100	10.74894
101	6.4543
102	9.71186
103	12.89592
104	14.51053
105	10.92903
106	11.01745
107	6.21414
108	7.26408
109	12.81295
110	14.49864
111	7.21217
112	7.49869
113	8.03088
114	11.45698
115	6.80293
116	6.20847
117	6.52427
118	7.17841
119	9.03348
120	7.72986
121	7.78563
122	9.97297
123	6.32381
124	7.35606
125	7.0225
126	13.69461
127	10.87943
128	7.91072
129	9.66844
130	6.59545
131	6.72569
132	6.39068
133	6.42477
134	6.9043
135	6.40693
136	6.48071
137	6.92787
138	15.14755
139	13.29278
140	6.38022
141	12.62388
142	10.88406
143	8.07215
144	15.95987
145	13.88124
146	11.31581
147	10.23779
148	6.67919
149	10.70745
150	6.24714
151	6.33002
152	6.26102
153	6.60866
154	7.92634
155	10.20995
156	9.39093
157	11.1499
158	9.21487
159	6.80608
160	6.03122
161	5.96924
162	5.91783
163	5.99014
164	5.91783
165	5.91783
166	5.88884
167	5.99014
168	5.91783
169	5.80243
170	18.14933
171	5.99014
172	5.91783
173	5.8533
174	5.91783
175	5.90172
176	5.96924
177	5.91783
178	5.94436
179	5.96924
180	5.91783
181	8.31325
182	6.6369
183	6.68788
184	11.70984
185	6.03122
186	6.33735
187	6.68788
188	9.1815
189	9.28381
190	7.77095
191	7.51754
192	12.18735
193	10.26647
194	9.50187
195	9.48058
196	6.88912
197	10.90137
198	6.68788
199	6.40072
200	8.97881
201	6.23419
202	9.78727
203	6.88112
204	9.97091
205	7.82692
206	7.53449
207	6.22137
208	10.53797
210	7.4929
211	6.74419
212	6.78546
213	10.54725
214	11.35721
215	5.94436
216	15.93692
217	6.90877
218	6.59545
219	9.95087
220	13.2809
221	7.52179
222	10.09519
223	12.47624
224	6.32381
225	7.71961
226	6.12064
227	6.50393
228	7.0512
229	6.57166
230	6.34926
231	6.86496
232	6.97408
233	9.96216
234	12.11753
235	6.13716
236	10.52403
237	9.10117
238	11.2867
239	10.10948
240	7.23477
241	13.21495
242	12.68189
243	8.61986
244	11.45882
245	8.13651
246	8.50355
247	5.94436
248	5.94436
249	5.96924
250	5.98067
251	5.91783
252	5.96924
253	5.9284
254	6.01069
255	5.95661
256	5.88884
257	5.94436
258	5.86683
259	6.05107
260	5.88884
261	5.88884
262	5.8533
263	5.91783
264	5.94436
265	10.04139
266	6.31282
267	14.33622
268	7.76832
269	8.59103
270	11.18253
271	9.22138
272	6.62655
273	11.71579
274	6.711
275	9.70982
276	6.42477
277	15.04504
278	6.3644
279	12.31018
280	11.24987
281	12.77799
282	10.0799
283	13.01294
284	8.46378
285	13.05055
286	6.8281
287	6.99158
288	8.7017
289	7.99441
290	10.25477
291	7.25525
292	7.37974
293	10.72297
294	6.86136
295	9.27348
296	7.66493
297	7.79239
298	9.80268
299	10.02635
300	6.27485
301	7.68085
302	6.78546
303	9.91378
304	7.99962
305	7.76331
306	10.01768
307	10.55452
308	6.12064
309	8.81891
310	5.94436
311	7.49869
312	8.79938
313	13.58524
314	8.92294
315	12.07337
316	9.50913
317	6.76954
318	9.15672
319	6.97408
320	9.69307
321	10.47782
322	7.7575
323	8.01475
324	8.56731
325	6.57166
326	6.52922
327	7.24123
328	9.48564
329	8.681
330	13.93398
331	14.84327
332	5.88884
333	5.95661
334	5.90172
335	5.95661
336	6.01069
337	5.99014
338	6.01069
339	6.03122
340	5.88884
341	5.88884
342	5.88884
343	5.94436
344	5.94436
345	5.91783
346	5.94436
347	5.94436
348	5.94436
349	5.91783
350	7.50483
351	9.69307
352	10.40727
353	11.52893
354	7.83963
355	8.41756
356	8.38607
357	6.67407
358	11.90975
359	14.25615
360	9.22222
361	13.5064
362	6.92787
363	6.92064
364	16.24141
365	9.94878
366	8.16048
367	9.41742
368	6.28814
369	6.92064
370	7.54209
371	6.23419
372	10.4036
373	9.80268
374	6.41376
375	6.65744
376	11.25508
377	8.59869
378	7.07058
379	7.19931
380	6.4695
381	5.95661
382	11.60393
383	12.49854
384	6.9043
385	7.81492
386	6.65744
387	6.51416
388	13.91553
389	10.82744
390	6.55394
391	7.66138
392	6.27485
393	8.72461
394	7.76832
395	9.64655
396	12.24541
397	10.79273
398	6.81533
399	6.22672
400	10.79784
401	6.32381
402	6.70244
403	6.731
404	9.80728
