^SAMPLE = GSM379991
!Sample_title = TACSTD2.4.72h.5
!Sample_geo_accession = GSM379991
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, TACSTD2 knockdown, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: TACSTD2
!Sample_characteristics_ch1 = sirna: 4
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 2
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = siRNA-mediated knockdown of TACSTD2
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379991/suppl/GSM379991.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	17.47112
2	5.89495
3	5.93287
4	5.92004
5	5.97134
6	5.99847
7	5.99847
8	5.9062
9	6.04258
10	6.10496
11	6.08006
12	11.39813
13	7.46898
14	9.42131
15	6.41891
16	14.10156
17	7.14028
18	8.52895
19	16.56531
20	7.04289
21	6.99815
22	15.62558
23	6.7941
24	12.29123
25	12.88651
26	6.87435
27	8.56951
28	6.41891
29	6.228
30	11.34561
31	6.99078
32	9.15384
33	8.19052
34	6.51168
35	11.04019
36	6.22125
37	6.49618
38	10.92138
39	6.25963
40	9.73813
41	6.21319
42	11.94086
43	6.35096
44	6.06249
45	13.44739
46	7.55477
47	10.47125
48	5.92004
49	10.90974
50	6.33905
51	7.8369
52	10.87066
53	8.23515
54	8.40908
55	7.02102
56	9.58127
57	11.81587
58	9.99568
59	9.39364
60	6.86616
61	13.55403
62	12.10637
63	7.33346
64	11.01967
65	7.51826
66	9.69516
67	10.45946
68	8.67055
69	12.4311
70	6.72162
71	15.14861
72	6.22125
73	7.52453
74	11.66648
75	5.97134
76	5.97134
77	6.03135
78	6.06249
79	6.02076
80	5.94617
81	5.98535
82	5.86131
83	5.81243
84	17.33143
85	17.28636
86	17.46001
87	5.8367
88	5.89495
89	5.86131
90	5.92004
91	5.92004
92	5.94617
93	5.94617
94	6.04258
95	6.09705
96	12.20138
97	6.30194
98	8.98361
99	7.69157
100	9.80632
101	6.19984
102	9.27449
103	12.30364
104	14.73646
105	10.84075
106	11.009
107	6.14221
108	7.29006
109	12.52387
110	14.22069
111	6.92793
112	7.32443
113	7.87351
114	11.1096
115	6.70252
116	6.14221
117	6.40693
118	6.88252
119	8.27051
120	7.85786
121	7.44048
122	9.03108
123	6.33905
124	7.16525
125	6.82262
126	13.108
127	10.27906
128	7.74644
129	9.60104
130	6.45045
131	6.72637
132	6.57638
133	6.26617
134	6.73971
135	6.4388
136	6.55261
137	6.68246
138	15.1877
139	13.19455
140	6.36121
141	13.18652
142	10.9862
143	8.50299
144	16.18013
145	13.65152
146	11.18668
147	10.08109
148	6.7479
149	10.42935
150	6.29143
151	6.44445
152	6.29143
153	6.50227
154	7.63327
155	9.701
156	9.61191
157	11.29659
158	7.69715
159	6.63842
160	6.05256
161	5.99847
162	6.08006
163	6.02076
164	6.02076
165	5.99847
166	5.94617
167	5.97134
168	5.94617
169	5.72095
170	17.23014
171	5.98535
172	6.32666
173	5.89495
174	5.99847
175	5.84269
176	5.8367
177	5.89495
178	5.94617
179	5.97134
180	6.01092
181	8.0797
182	6.4388
183	6.65624
184	11.63286
185	6.08006
186	6.27898
187	6.57166
188	9.63945
189	9.38449
190	8.31665
191	7.5639
192	12.1566
193	9.83285
194	9.07646
195	9.9433
196	6.78954
197	10.73809
198	6.49089
199	6.25424
200	8.89741
201	6.15633
202	9.39496
203	6.71102
204	9.75422
205	8.19052
206	7.51248
207	6.22125
208	10.66244
210	7.59055
211	6.61008
212	6.73491
213	10.70283
214	11.36663
215	5.89495
216	14.57651
217	6.76485
218	6.47998
219	9.90406
220	13.08574
221	7.1686
222	8.70595
223	12.02249
224	6.20675
225	7.55757
226	6.12829
227	6.54287
228	7.09427
229	6.50227
230	6.45543
231	7.35696
232	6.72637
233	9.7161
234	11.44884
235	6.12829
236	10.55588
237	9.16435
238	10.89153
239	10.37365
240	7.74644
241	12.95744
242	12.89499
243	8.54762
244	11.47875
245	7.72999
246	8.52733
247	6.02076
248	5.97134
249	5.97134
250	5.92004
251	5.94617
252	5.94617
253	6.08006
254	5.92004
255	5.92004
256	6.05256
257	6.26617
258	5.97134
259	5.97134
260	5.99847
261	5.86131
262	5.99847
263	5.97134
264	5.97134
265	9.8239
266	6.19984
267	14.2482
268	7.0735
269	7.98491
270	10.36011
271	9.5285
272	6.99815
273	11.54659
274	6.82262
275	10.26469
276	6.34463
277	14.86193
278	6.27211
279	11.23817
280	11.22033
281	12.96732
282	9.82987
283	12.97607
284	8.12078
285	13.24944
286	6.84069
287	6.86616
288	8.55204
289	7.62403
290	10.29585
291	7.2513
292	7.10934
293	10.40535
294	7.1686
295	8.88036
296	7.14028
297	7.44368
298	9.99425
299	9.19494
300	6.45045
301	7.4088
302	6.69349
303	9.74375
304	7.8272
305	7.43686
306	9.66037
307	11.53605
308	6.04258
309	8.53363
310	5.95672
311	7.87828
312	8.45885
313	13.95442
314	8.92983
315	12.08771
316	9.88145
317	6.87044
318	9.66037
319	6.93696
320	9.34479
321	10.15689
322	7.74644
323	7.75648
324	8.46785
325	6.46904
326	6.41891
327	7.8601
328	9.11161
329	8.48347
330	12.46639
331	14.65678
332	5.92004
333	5.93287
334	5.94617
335	5.93287
336	5.92004
337	5.97134
338	5.97134
339	5.97134
340	6.02076
341	6.06249
342	6.08844
343	6.02076
344	5.97134
345	5.86131
346	5.87664
347	5.99847
348	5.99847
349	5.95672
350	7.12548
351	9.25452
352	9.4413
353	11.48993
354	8.08196
355	8.04534
356	8.52416
357	6.55261
358	11.62908
359	14.0808
360	9.18927
361	13.52093
362	6.82777
363	6.83632
364	16.29063
365	10.04839
366	7.45426
367	9.23495
368	6.30194
369	6.82777
370	7.31851
371	6.20675
372	9.86809
373	9.74407
374	6.33905
375	6.84465
376	11.67992
377	8.72934
378	6.78158
379	6.87044
380	6.37161
381	6.06249
382	11.85852
383	12.63208
384	6.64707
385	7.8272
386	6.63842
387	6.47998
388	13.76562
389	11.04248
390	6.75645
391	7.27805
392	6.2476
393	9.00653
394	7.59055
395	9.953
396	11.90628
397	10.5374
398	7.00254
399	6.25424
400	10.54155
401	6.35096
402	6.7857
403	6.7857
404	9.61734
405	7.98018
406	8.05095
407	9.71277
408	8.42423
409	7.21602
410	11.84767
411	8.80765
412	6.56302
413	12.03207
414	12.18086
415	6.59242
416	9.91173
417	7.28689
418	6.02076
419	5.87664
420	5.97134
421	5.92004
422	5.94617
423	5.97134
424	5.92004
425	5.97134
426	6.02076
427	6.08006
428	5.97134
429	6.04258
430	5.92004
431	5.98535
