^SAMPLE = GSM379968
!Sample_title = Neg.2.72h.9
!Sample_geo_accession = GSM379968
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, Negative Control siRNA, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Negative Control siRNA
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 9
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Transfection with a negative control siRNA
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379968/suppl/GSM379968.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	18.04776
2	5.82795
3	5.90179
4	5.88024
5	5.82795
6	5.85097
7	5.94256
8	5.8659
9	5.91445
10	5.96161
11	5.9232
12	12.22933
13	7.41903
14	10.17569
15	6.4119
16	14.6249
17	7.32628
18	8.74017
19	16.67205
20	6.82161
21	7.01073
22	15.90378
23	6.7553
24	12.51857
25	13.75944
26	6.65925
27	8.80042
28	6.3157
29	6.16065
30	11.36449
31	6.55129
32	9.19029
33	8.76688
34	6.30313
35	11.22577
36	6.0584
37	6.51383
38	10.96384
39	6.19227
40	9.94317
41	6.1548
42	11.8988
43	6.43402
44	6.0584
45	13.26878
46	7.58239
47	10.82268
48	6.0584
49	11.18839
50	6.24432
51	8.12691
52	10.76453
53	8.64558
54	7.92145
55	7.45456
56	9.76882
57	11.97099
58	10.11858
59	9.25477
60	6.86181
61	13.85589
62	13.17445
63	7.30383
64	11.91439
65	7.83311
66	9.97347
67	12.30645
68	9.34922
69	12.97607
70	6.74219
71	15.1896
72	6.16864
73	7.58848
74	11.95049
75	5.93304
76	5.96161
77	5.90179
78	5.9232
79	5.96161
80	5.89175
81	5.9232
82	6.23294
83	5.80597
84	18.19373
85	18.16422
86	18.05241
87	5.69382
88	5.8659
89	5.88024
90	5.85097
91	5.88024
92	5.90179
93	5.96161
94	5.9232
95	5.94256
96	12.47533
97	6.30313
98	8.70113
99	8.55932
100	10.5854
101	6.29143
102	9.67519
103	12.76383
104	14.89278
105	10.664
106	11.12902
107	6.0584
108	7.183
109	12.88182
110	14.50506
111	6.88789
112	6.86181
113	7.67216
114	11.84703
115	6.66352
116	6.03367
117	6.16864
118	6.49997
119	8.3229
120	7.84361
121	7.23531
122	8.92502
123	6.25651
124	7.06908
125	6.70878
126	13.67362
127	10.74696
128	7.75852
129	10.06011
130	6.51862
131	6.62282
132	6.57039
133	6.16065
134	6.81777
135	6.25651
136	6.45704
137	6.7214
138	15.30915
139	13.42845
140	6.43402
141	13.14394
142	10.99405
143	8.36928
144	16.41119
145	13.56218
146	11.53121
147	10.35494
148	6.66352
149	10.85587
150	6.1994
151	6.27962
152	6.19227
153	6.65006
154	7.5231
155	10.19622
156	9.29978
157	11.38467
158	7.83838
159	6.76376
160	5.97689
161	5.90179
162	5.99077
163	5.94256
164	5.9232
165	5.93304
166	6.16864
167	6.42294
168	5.96161
169	5.81345
170	18.13417
171	5.90179
172	5.88024
173	5.88024
174	5.88024
175	5.79533
176	5.85097
177	5.83851
178	5.88024
179	5.9232
180	5.8659
181	8.09631
182	6.50409
183	6.72942
184	11.76527
185	6.02475
186	6.17962
187	6.6324
188	9.38602
189	9.11116
190	7.68784
191	7.68442
192	12.23436
193	10.1465
194	9.491
195	9.78824
196	6.50409
197	10.39573
198	6.24432
199	6.10242
200	8.5484
201	6.0584
202	9.78334
203	6.45704
204	9.5851
205	8.17935
206	7.15092
207	6.17962
208	11.07429
210	7.67873
211	6.55129
212	6.77636
213	10.6109
214	11.96065
215	5.8659
216	15.46289
217	6.60908
218	6.42294
219	10.19016
220	13.24314
221	7.31367
222	9.3513
223	12.39405
224	6.20591
225	7.21872
226	6.08663
227	6.49519
228	7.05737
229	6.65528
230	6.45704
231	7.06908
232	6.82613
233	9.07025
234	12.26547
235	6.11542
236	10.05661
237	9.20948
238	11.46926
239	10.20292
240	7.21093
241	13.49092
242	12.23064
243	9.15202
244	11.78388
245	7.38438
246	9.04314
247	5.88024
248	5.99077
249	5.9232
250	5.94256
251	6.06648
252	6.25651
253	6.66844
254	5.9232
255	5.90179
256	5.90179
257	5.85097
258	5.85097
259	5.82795
260	5.85097
261	5.88024
262	5.91445
263	5.93304
264	5.88024
265	9.97822
266	6.22605
267	14.48613
268	8.01556
269	8.69944
270	10.4843
271	9.42521
272	6.73794
273	11.77544
274	6.42294
275	10.18105
276	6.10242
277	14.93271
278	6.38574
279	11.89602
280	11.75475
281	13.05346
282	10.00547
283	13.2616
284	7.5949
285	13.30767
286	6.64235
287	6.42294
288	8.36023
289	7.32628
290	10.01869
291	7.23152
292	6.96611
293	10.87928
294	7.03885
295	9.21176
296	7.16969
297	7.5371
298	9.82348
299	9.56093
300	6.37973
301	7.32268
302	6.65006
303	9.85557
304	8.11696
305	7.56977
306	9.66249
307	10.94178
308	6.0584
309	8.82701
310	5.88024
311	7.41903
312	8.74017
313	13.72469
314	9.11398
315	12.25992
316	9.49424
317	6.83746
318	9.49838
319	6.9083
320	9.71733
321	10.40027
322	7.79952
323	7.82654
324	8.56087
325	6.54159
326	6.47633
327	7.56632
328	9.3826
329	8.85142
330	12.65603
331	14.92054
332	5.94256
333	5.90179
334	5.9695
335	5.95152
336	6.1548
337	6.65006
338	5.99702
339	5.9232
340	5.99702
341	5.88024
342	5.82795
343	5.88024
344	5.8659
345	5.91445
346	5.85097
347	5.88024
348	5.93304
349	5.94256
350	7.30688
351	9.70729
352	9.92405
353	11.28146
354	7.88939
355	7.72274
356	8.09631
357	6.49997
358	11.70312
359	14.28829
360	8.3229
361	13.8623
362	6.51862
363	6.6324
364	16.02483
365	10.14848
366	7.30688
367	8.7067
368	6.12817
369	6.48099
370	6.85333
371	6.03367
372	9.53528
373	9.78961
374	6.12817
375	6.70452
376	11.46594
377	8.40698
378	6.78672
379	6.76376
380	6.34812
381	5.94256
382	12.15969
383	12.87264
384	6.81365
385	7.75852
386	6.4119
387	6.39982
388	14.0808
389	11.31287
390	6.58868
391	6.82161
392	6.11542
393	8.91695
394	7.56977
395	10.08709
396	12.06032
397	10.64449
398	6.79091
399	6.19227
400	10.69763
401	6.22
402	6.69058
403	6.74632
404	9.96578
405	7.73617
406	8.29211
407	9.34922
408	8.60299
409	7.25879
410	12.08678
411	8.49498
412	6.59694
413	12.49966
414	12.33701
415	6.68584
416	10.11254
417	7.75315
418	5.94256
419	5.89175
420	5.95152
421	6.09452
422	6.37973
423	6.61382
424	6.01281
425	5.9232
426	5.80597
427	5.90179
428	5.85097
429	5.85097
430	5.82795
431	5.90179
432	5.94256
433	5.88024
434	7.25106
435	8.42114
436	8.99218
437	10.66533
439	6.39982
440	11.53605
441	6.36909
442	14.71668
443	6.07282
444	10.91401
446	6.70452
447	11.11453
448	7.88939
449	9.67371
450	7.26901
451	6.45704
452	6.39982
453	11.43337
454	6.44521
455	6.82161
456	6.36909
457	6.77186
458	6.10242
459	6.33097
460	8.29211
461	7.07661
462	6.01822
463	12.38211
464	12.78269
465	6.10242
466	6.37973
467	6.42765
468	6.84192
469	12.53133
470	8.01556
471	10.76777
472	7.86389
473	10.96599
474	8.56683
475	8.47491
476	6.25651
477	7.02294
478	8.43987
479	6.36909
480	6.18487
481	6.14106
482	14.3881
483	11.55038
484	10.04053
485	16.90162
486	6.04519
487	6.49016
488	6.39068
489	12.37329
490	11.28101
491	7.80796
492	6.87767
493	8.95605
494	7.70698
495	10.47148
496	6.29143
497	7.19798
498	6.22
499	6.76376
500	7.56977
501	6.22
502	6.20591
503	5.90179
504	5.88024
505	5.9232
506	6.12134
507	6.33735
508	5.9232
509	5.96161
510	5.9232
511	5.82795
512	5.88024
513	5.89175
514	5.82795
515	5.85097
516	5.95152
517	5.82795
518	5.9232
519	7.99263
520	11.22335
521	12.40758
522	10.30337
523	6.1548
524	11.56273
525	6.51383
526	11.6441
527	8.35727
528	6.92576
529	7.67216
530	8.13782
531	6.29143
532	6.91526
533	7.74961
534	11.58448
535	8.40347
536	9.21275
537	6.82999
538	12.16984
539	6.96611
540	8.76227
541	6.80204
542	6.54159
543	10.34092
544	12.4666
545	7.29382
546	6.20591
547	10.37183
548	8.94336
549	6.42765
550	10.95609
551	6.70452
552	6.57922
553	6.67689
554	13.9662
555	8.88435
556	5.94256
557	8.36023
558	9.73087
559	6.09452
560	11.83893
561	5.94256
562	7.09866
563	6.45704
564	11.49983
565	15.63404
566	11.33359
567	9.37133
568	6.65528
569	6.22605
570	6.30313
571	6.47633
572	6.806
573	10.22299
574	11.60703
575	7.71014
576	8.1207
577	8.64215
578	8.27701
579	9.20685
580	7.39625
581	6.01822
582	6.01822
583	6.20591
584	8.30796
585	13.97947
586	6.83372
587	8.32054
588	14.84223
589	5.90179
590	5.90179
591	6.04519
592	6.17962
593	6.12817
594	5.9232
595	5.94256
596	5.9232
597	5.85097
598	5.90179
599	5.9232
600	5.94256
601	5.88024
602	5.90179
603	10.9895
604	9.17261
605	6.42765
606	7.86389
607	8.01104
608	13.86298
609	7.61132
610	6.42765
611	6.14106
612	11.0311
613	6.84192
614	5.94256
615	7.27296
616	10.19467
617	8.72662
618	6.45704
619	16.13571
620	6.35362
621	7.14711
622	10.62432
623	7.59908
624	13.27722
625	6.12817
626	6.36909
627	8.59491
628	9.5118
629	12.94396
630	8.60299
631	7.88617
632	6.07282
633	9.70576
634	11.05904
635	9.06936
636	7.39625
637	6.49997
638	7.27296
639	11.45199
