^SAMPLE = GSM379965
!Sample_title = Neg.2.72h.6
!Sample_geo_accession = GSM379965
!Sample_status = Public on Jun 01 2010
!Sample_submission_date = Mar 12 2009
!Sample_last_update_date = Jun 01 2010
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = SW480, Negative Control siRNA, 72h after treatment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: SW480 human colon adenocarcinoma cell line
!Sample_characteristics_ch1 = protocol: transfection
!Sample_characteristics_ch1 = targeted gene: N/A
!Sample_characteristics_ch1 = sirna: Negative Control siRNA
!Sample_characteristics_ch1 = time: 72h
!Sample_characteristics_ch1 = replicate: 6
!Sample_treatment_protocol_ch1 = Reverse transfections were performed in 6-well plates. Briefly, 60 pmol siRNAs were diluted in 750 μl serum-free media. Subsequently, 1.8 μl Oligofectamine (Invitrogen, Carlsbad, CA) were mixed with 750 μl serum-free media. These solutions were combined to allow complex formation at ambient temperature. Next, tumor cells were dissolved in 1500 μl serum containing 20% FBS, and added to the reaction (20 nM siRNA). After 45-minute incubation at ambient temperature, plates were kept at 37°C in a humidified 5% CO2 atmosphere.
!Sample_growth_protocol_ch1 = Cells were grown in RPMI-1640 containing 10% FBS and 1% Penecillin/Streptomycin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = After transfection (48h or 72h), total RNA was isolated using TRIzol (Invitrogen, Gaithersburg, MD), and purified using the RNeasy Mini kit (Qiagen, Germantown, MD).  A detailed protocol can be found at www.riedlab.nci.nih.gov/.  Nucleic acid quantity, quality and purity were determined using a spectrophotometer (Nanodrop, Rockland, DE) and a 2100 Bioanalyzer (Agilent Technologies, Palo Alto, CA).  Only RNA samples with a RNA integrity number between 9.0 and 10.0 were considered for further analysis.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 600 ng of total RNA were reverse-transcribed and amplified, thereby incorporating Cyanine 3-CTP nucleotides, using the Low RNA Input Fluorescent Linear Amplification Kit according to the manufacturer's recommendations (Agilent One-Color Microarray-Based Gene Expression Analysis, protocol version 5.5, February 2007; Agilent Technologies).
!Sample_hyb_protocol = After a two-hour reaction, 1.5 μg of purified, Cy3-labeled cRNA were hybridized to an oligonucleotide Whole Human Genome Microarray (4x44K, Agilent Technologies) for 17 hours at 65˚C, then washed according to manufacturer's protocol.
!Sample_scan_protocol = Slides were scanned using an Agilent G2565BA scanner, and data were extracted using the Feature Extraction software version 9.5.1 (Agilent Technologies).
!Sample_description = Transfection with a negative control siRNA
!Sample_data_processing = Median signal intensities from the Feature Extraction Software were converted to log2 and quantile normalized using the R package “limma”.
!Sample_platform_id = GPL4133
!Sample_contact_name = Marian ,,Grade
!Sample_contact_email = marian.grade@gmail.com
!Sample_contact_department = Surgery
!Sample_contact_institute = University Medical Center Goettingen, Georg-August-University
!Sample_contact_address = Robert-Koch-Str. 40
!Sample_contact_city = Goettingen
!Sample_contact_zip/postal_code = 37075
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379965/suppl/GSM379965.txt.gz
!Sample_series_id = GSE15212
!Sample_data_row_count = 45015
#ID_REF = 
#VALUE = Quantile-normalized, log2 signal intensity
!sample_table_begin
ID_REF	VALUE
1	18.07488
2	5.83334
3	5.95318
4	5.85975
5	5.92097
6	6.01711
7	5.85975
8	5.93287
9	5.92097
10	5.93287
11	5.95318
12	11.97446
13	7.19946
14	9.87533
15	6.34444
16	14.31243
17	7.56911
18	8.31349
19	16.37329
20	7.02785
21	6.77617
22	15.63148
23	6.74482
24	12.16401
25	13.51858
26	6.76977
27	8.25394
28	6.26074
29	6.17747
30	11.33512
31	6.70653
32	8.89741
33	8.95772
34	6.39725
35	10.90633
36	6.14507
37	6.50237
38	10.73652
39	6.15395
40	10.10077
41	6.13866
42	11.81255
43	6.44153
44	6.03792
45	13.14086
46	7.53589
47	10.73432
48	6.03792
49	10.91877
50	6.19929
51	7.90166
52	10.38037
53	8.43156
54	7.85131
55	6.95901
56	9.51332
57	11.91228
58	9.84439
59	8.8672
60	6.60782
61	13.6929
62	12.13098
63	7.07776
64	11.69755
65	7.69477
66	9.83091
67	11.37844
68	8.64802
69	13.1871
70	6.70111
71	15.00033
72	6.17747
73	7.59914
74	11.54003
75	5.9735
76	5.93287
77	5.93287
78	5.98529
79	5.95318
80	5.91052
81	5.95318
82	5.83334
83	5.80043
84	18.08381
85	17.54936
86	17.98775
87	5.77664
88	5.85975
89	5.95318
90	5.83334
91	5.91052
92	5.91052
93	5.91052
94	5.89762
95	5.93287
96	12.19348
97	6.23267
98	8.38735
99	8.10417
100	10.12662
101	6.44153
102	9.44346
103	12.71578
104	14.57201
105	10.60824
106	10.9494
107	6.07609
108	7.22793
109	12.64691
110	14.23557
111	7.1795
112	7.10217
113	7.573
114	11.72631
115	6.79067
116	6.09525
117	6.3644
118	6.80687
119	8.52754
120	7.82626
121	7.16949
122	8.96269
123	6.2189
124	6.81454
125	6.67931
126	13.4619
127	10.74024
128	7.55104
129	9.86698
130	6.39725
131	6.51274
132	6.38399
133	6.20547
134	6.65072
135	6.29715
136	6.40818
137	6.69003
138	14.99463
139	13.23165
140	6.33066
141	13.04018
142	10.76608
143	7.99978
144	15.98234
145	13.63518
146	11.41959
147	10.24546
148	6.52761
149	10.3635
150	6.16142
151	6.29715
152	6.12985
153	6.46072
154	7.4248
155	10.09576
156	9.21922
157	11.06137
158	7.96414
159	6.56731
160	5.88598
161	5.95318
162	5.95318
163	5.96319
164	5.93287
165	5.83334
166	6.01711
167	5.96319
168	5.85975
169	5.85975
170	17.51055
171	5.93287
172	5.91052
173	5.88598
174	5.85975
175	5.91052
176	5.78871
177	5.84579
178	5.88598
179	5.88598
180	5.85975
181	7.99698
182	6.50689
183	6.60199
184	11.56058
185	6.01711
186	6.30323
187	6.67931
188	9.08038
189	9.05237
190	7.64795
191	7.42864
192	11.99881
193	10.07253
194	9.4232
195	9.40549
196	6.82407
197	10.13938
198	6.59604
199	6.23267
200	8.32449
201	6.09525
202	9.7506
203	6.60782
204	9.73553
205	8.05917
206	7.24953
207	6.12985
208	10.84123
210	7.61936
211	6.42238
212	6.67384
213	10.41051
214	11.87374
215	5.88598
216	15.43155
217	6.65072
218	6.43459
219	9.86627
220	13.04613
221	7.4095
222	9.60888
223	12.24421
224	6.19183
225	7.34656
226	6.11304
227	6.44844
228	6.92044
229	6.49599
230	6.3576
231	6.87332
232	6.83501
233	9.7863
234	11.87783
235	6.09525
236	9.98606
237	9.13416
238	11.12141
239	9.99533
240	7.04893
241	13.14738
242	12.01871
243	8.78411
244	11.50392
245	7.4797
246	8.67185
247	5.96319
248	5.99519
249	5.88598
250	5.91052
251	5.9735
252	5.95318
253	5.9735
254	5.9735
255	6.01711
256	5.93287
257	5.83334
258	5.85975
259	5.91052
260	5.95318
261	5.89762
262	5.88598
263	5.88598
264	5.89762
265	9.69263
266	6.24741
267	14.21711
268	7.53589
269	8.57031
270	10.30043
271	8.99669
272	6.65072
273	11.51346
274	6.57259
275	9.92864
276	6.24741
277	14.77506
278	6.26074
279	11.83307
280	11.7056
281	12.86301
282	10.02975
283	13.09736
284	8.13444
285	12.97985
286	6.87332
287	6.85364
288	8.45364
