setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset	rank_in_set
merged_cldn4_high_to_TNK	a_priori_ifn	OCLN	0.21615140761311263	0.0004042601441787374	0.767641129032258	0.16475005019294164	264	16	47
merged_cldn4_high_to_TNK	a_priori_ifn	HSPG2	0.21564698719447523	0.00041739770289659625	0.771421370967742	0.1668134607784996	264	16	48
merged_cldn4_high_to_TNK	a_priori_ifn	COL18A1	0.2151075848239601	0.00043188424360124264	0.7633568548387097	0.16915675153785192	264	16	49
merged_cldn4_high_to_TNK	a_priori_ifn	C3	0.2150931934992584	0.0004322770627692197	0.7961189516129032	0.17057479246645035	264	16	50
merged_cldn4_high_to_TNK	a_priori_ifn	LAMB3	0.21286770834421007	0.0004971754866138946	0.7575604838709677	0.17443588922557862	264	16	51
merged_cldn4_high_to_TNK	a_priori_ifn	CX3CL1	0.2119053415776053	0.0005279448831159207	0.7857862903225806	0.24526232645968765	264	16	52
merged_cldn4_high_to_TNK	a_priori_ifn	LAMA3	0.21103057214620458	0.000557435086405654	0.7661290322580645	0.16577273409398297	264	16	53
merged_cldn4_high_to_TNK	a_priori_ifn	TGFBI	0.21083446488739163	0.0005642522462850152	0.7615927419354839	0.16506305012662836	264	16	54
merged_cldn4_high_to_TNK	a_priori_ifn	LGALS3	0.2101951430220176	0.0005870163406368029	0.7767137096774194	0.16210413407131063	264	16	55
merged_cldn4_high_to_TNK	a_priori_ifn	CEACAM6	0.20932651043810024	0.0006193088769828087	0.7787298387096775	0.1562948827533751	264	16	56
merged_cldn4_high_to_TNK	a_priori_ifn	NECTIN4	0.20822868626600843	0.0006624727067543662	0.7757056451612903	0.16727895638968698	264	16	57
merged_cldn4_high_to_TNK	a_priori_ifn	LAMB2	0.2067095883104447	0.0007267964521160217	0.7530241935483871	0.16314947297441432	264	16	58
merged_cldn4_high_to_TNK	a_priori_ifn	LRPAP1	0.20495292967471704	0.0008083483454648499	0.7585685483870968	0.21127118397255595	264	16	59
merged_cldn4_high_to_TNK	a_priori_ifn	CD55	0.20431770125043733	0.0008398601223511845	0.777217741935484	0.15796466895075298	264	16	60
merged_cldn4_high_to_TNK	a_priori_ifn	WNT7B	0.20223115931814054	0.0009515123159043247	0.7565524193548386	0.1942570570584227	264	16	61
merged_cldn4_high_to_TNK	a_priori_ifn	F11R	0.2017796798543463	0.0009774035096822994	0.7434475806451613	0.16698917896978788	264	16	62
merged_cldn4_high_to_TNK	a_priori_ifn	CDH1	0.20149285310608553	0.00099418759067313	0.7719254032258065	0.16143278345667372	264	16	63
merged_cldn4_high_to_TNK	a_priori_ifn	CCN1	0.20135196861919394	0.0010025284454997934	0.752016129032258	0.15073672866271412	264	16	64
merged_cldn4_high_to_TNK	a_priori_ifn	ANGPTL4	0.20021216900450775	0.0010724146042720884	0.787046370967742	0.24945469307759574	264	16	65
merged_cldn4_high_to_TNK	a_priori_ifn	NECTIN2	0.19989640242581738	0.0010925532521737352	0.7683971774193548	0.15335984836856667	264	16	66
merged_cldn4_high_to_TNK	a_priori_ifn	PODXL	0.19897027760725738	0.0011536413563626037	0.7527721774193549	0.1531079981586558	264	16	67
merged_cldn4_high_to_TNK	a_priori_ifn	PODXL2	0.19877465290303434	0.001166939946121232	0.7648689516129032	0.1654034087812472	264	16	68
merged_cldn4_high_to_TNK	a_priori_ifn	ST14	0.19877291954031143	0.0011670584073151433	0.7769657258064516	0.14761990274926942	264	16	69
merged_cldn4_high_to_TNK	a_priori_ifn	TGOLN2	0.19679631492690686	0.0013095670044678564	0.755796370967742	0.15571905992582638	264	16	70
merged_cldn4_high_to_TNK	a_priori_ifn	TIMP2	0.19643420230415687	0.0013373437261018652	0.7260584677419355	0.15843162127759394	264	16	71
merged_cldn4_high_to_TNK	a_priori_ifn	GRN	0.19485086825084752	0.0014652587190047714	0.7643649193548387	0.1538642051186564	264	16	72
merged_cldn4_high_to_TNK	a_priori_ifn	HLA-A	0.19412687214367152	0.0015274043865349534	0.8432459677419355	0.23046408102594812	264	16	73
merged_cldn4_high_to_TNK	a_priori_ifn	ICAM4	0.19234919980729062	0.0016903687091431939	0.7563004032258065	0.1798740987724594	264	16	74
merged_cldn4_high_to_TNK	a_priori_ifn	LAMC2	0.19161476667312755	0.0017622221519557524	0.7573084677419355	0.15207844701092266	264	16	75
merged_cldn4_high_to_TNK	a_priori_ifn	SPP1	0.19140878875059933	0.0017828694700027957	0.7749495967741935	0.20446144389103804	264	16	76
merged_cldn4_high_to_TNK	a_priori_ifn	LAMA5	0.19086165537196928	0.0018387925705159198	0.756804435483871	0.1469670895009539	264	16	77
merged_cldn4_high_to_TNK	a_priori_ifn	AGRN	0.18942139823902318	0.0019937492561909465	0.7326108870967742	0.15007270785062626	264	16	78
merged_cldn4_high_to_TNK	a_priori_ifn	ADAM10	0.18938859605135347	0.001997413274829914	0.7134576612903225	0.14369940328572076	264	16	79
merged_cldn4_high_to_TNK	a_priori_ifn	ALCAM	0.1864149510229476	0.0023562620545062923	0.7280745967741935	0.1602552439691592	264	16	80
merged_cldn4_high_to_TNK	a_priori_ifn	HLA-DQA1	0.17930474242330016	0.0034638675071926887	0.7121975806451613	0.18190168990145633	264	16	81
merged_cldn4_high_to_TNK	a_priori_ifn	LYZ	0.1754702928284978	0.004239793431078344	0.7656250000000001	0.1428370313374285	264	16	82
merged_cldn4_high_to_TNK	a_priori_ifn	FBLN1	0.17355111711115562	0.004684233568129107	0.741179435483871	0.13618856317045935	264	16	83
merged_cldn4_high_to_TNK	a_priori_ifn	COL1A1	0.1730685570835596	0.004802387495063897	0.7736895161290323	0.1635549277142858	264	16	84
merged_cldn4_high_to_TNK	a_priori_ifn	CFH	0.16947285797271344	0.005770624698331962	0.741179435483871	0.13248148697503706	264	16	85
merged_cldn4_high_to_TNK	a_priori_ifn	ADAM15	0.1686406531533052	0.006018271702849235	0.7295866935483871	0.1367075204276564	264	16	86
merged_cldn4_high_to_TNK	a_priori_ifn	VCAN	0.16676975569701322	0.006610088342555316	0.7875504032258065	0.17802661905688907	264	16	87
merged_cldn4_high_to_TNK	a_priori_ifn	ADAM28	0.16640804608619503	0.006730333058069592	0.7623487903225806	0.1364257334737499	264	16	88
merged_cldn4_high_to_TNK	a_priori_ifn	WBP1	0.16316200012255969	0.007900030494401331	0.7190020161290323	0.12843979356121782	264	16	89
merged_cldn4_high_to_TNK	a_priori_ifn	CD58	0.16221435772026874	0.008274062905082993	0.797883064516129	0.21790703851057347	264	16	90
merged_cldn4_high_to_TNK	a_priori_ifn	SECTM1	0.1604487171691703	0.009013185584042203	0.7298387096774194	0.12238514829507025	264	16	91
merged_cldn4_high_to_TNK	a_priori_ifn	MMP7	0.15863649421615963	0.009832202041558399	0.7230342741935484	0.12666159762818174	264	16	92
merged_cldn4_high_to_TNK	a_priori_ifn	HLA-DMA	0.15844317019147888	0.00992335114345028	0.7051411290322581	0.1282682814284717	264	16	93
merged_cldn4_high_to_TNK	a_priori_ifn	FAM200A	0.15710413889917016	0.01057548752924201	0.7237903225806452	0.14313015800845	264	16	94
merged_cldn4_high_to_TNK	a_priori_ifn	ITGB2	0.15639659798890798	0.010935150723851822	0.7830141129032258	0.19852988893342627	264	16	95
merged_cldn4_high_to_TNK	a_priori_ifn	SPON2	0.15471327508243768	0.011834601230736682	0.6691028225806452	0.16264563236020685	264	16	96
merged_cldn4_high_to_TNK	a_priori_ifn	COL9A2	0.15143887738641026	0.013772731199675994	0.7658770161290323	0.15287680151284364	264	16	97
merged_cldn4_high_to_TNK	a_priori_ifn	LAMC1	0.14888507583810134	0.015472501553659253	0.7106854838709677	0.12549063961771703	264	16	98
merged_cldn4_high_to_TNK	a_priori_ifn	LGALS3BP	0.14784625811468163	0.01621479831130357	0.7832661290322581	0.171132951481911	264	16	99
merged_cldn4_high_to_TNK	a_priori_ifn	NECTIN3	0.14278080416364314	0.02029720207451179	0.7711693548387097	0.1789339480540481	264	16	100
merged_cldn4_high_to_TNK	a_priori_ifn	ICAM1	0.13936885656636888	0.023525284816450023	0.794858870967742	0.19751278926398091	264	16	101
merged_cldn4_high_to_TNK	a_priori_ifn	FN1	0.13482522386859147	0.028504982408201367	0.7867943548387097	0.18140062015994157	264	16	102
merged_cldn4_high_to_TNK	a_priori_ifn	NPNT	0.13437919302861767	0.029039260916979778	0.7227822580645162	0.1221741127619521	264	16	103
merged_cldn4_high_to_TNK	a_priori_ifn	FAM3C	0.13406859080296013	0.029416357894844133	0.7648689516129032	0.15425176945453642	264	16	104
merged_cldn4_high_to_TNK	a_priori_ifn	SLPI	0.12475311631600884	0.04283673321466324	0.7172379032258065	0.15281043516287965	264	16	105
merged_cldn4_high_to_TNK	a_priori_ifn	CD59	0.12096019626184527	0.04961609185997049	0.7794858870967742	0.15435167742012934	264	16	106
merged_cldn4_high_to_TNK	a_priori_ifn	LGALS9	0.11619514042458737	0.059378562086180586	0.6872479838709677	0.10808936637397036	264	16	107
merged_cldn4_high_to_TNK	a_priori_ifn	HBEGF	0.11391733110605808	0.06457699307934067	0.8326612903225806	0.20343389292959968	264	16	108
merged_cldn4_high_to_TNK	a_priori_ifn	COPA	0.10927145143869994	0.07633866033775272	0.7580645161290323	0.15283648344490897	264	16	109
merged_cldn4_high_to_TNK	a_priori_ifn	TNC	0.10545635415978642	0.087246683298559	0.7963709677419355	0.19052035810928689	264	16	110
merged_cldn4_high_to_TNK	a_priori_ifn	ADGRE5	0.10455751161832573	0.08999062419852637	0.7162298387096774	0.11149341526341823	264	16	111
merged_cldn4_high_to_TNK	a_priori_ifn	PTDSS1	0.10341541946953206	0.09357629329095779	0.6711189516129032	0.09885121117357014	264	16	112
merged_cldn4_high_to_TNK	a_priori_ifn	S100A9	0.1005391290155688	0.10311241663243823	0.7560483870967741	0.1727297685413558	264	16	113
merged_cldn4_high_to_TNK	a_priori_ifn	TIMP1	0.10014440950989036	0.10447900108307724	0.7613407258064516	0.15439219291415257	264	16	114
merged_cldn4_high_to_TNK	a_priori_ifn	APOE	0.09985010470807204	0.10550720888744371	0.7971270161290323	0.1813499343129575	264	16	115
merged_cldn4_high_to_TNK	a_priori_ifn	HLA-DQB1	0.09750397741487817	0.11399179869461099	0.7731854838709677	0.18866472975382886	264	16	116
merged_cldn4_high_to_TNK	a_priori_ifn	COL6A1	0.0956563013150976	0.12104240685574752	0.7290826612903226	0.13000983736711222	264	16	117
merged_cldn4_high_to_TNK	a_priori_ifn	CCN2	0.0931836996318703	0.1310028447357551	0.7560483870967742	0.16908390857802305	264	16	118
merged_cldn4_high_to_TNK	a_priori_ifn	APP	0.0779293155526702	0.20690800688625305	0.737399193548387	0.13487871119780726	264	16	119
merged_cldn4_high_to_TNK	a_priori_ifn	TIMP3	0.07588765675836247	0.2190903976335416	0.7373991935483871	0.12285211059130005	264	16	120
merged_cldn4_high_to_TNK	a_priori_ifn	TRAF2	0.07530428787025768	0.22266353631181118	0.8298891129032259	0.2407186419471186	264	16	121
merged_cldn4_high_to_TNK	a_priori_ifn	PRNP	0.07411470291276748	0.23007782782920327	0.7328629032258065	0.14834159285229684	264	16	122
merged_cldn4_high_to_TNK	a_priori_ifn	TCN1	0.06782434625730337	0.27218230652456465	0.7164818548387097	0.1113250694867288	264	16	123
merged_cldn4_high_to_TNK	a_priori_ifn	BACE1	0.06574716146837295	0.28717115853276937	0.6615423387096774	0.10920138449619139	264	16	124
merged_cldn4_high_to_TNK	a_priori_ifn	CCL20	0.06481472939669432	0.294076371497868	0.807711693548387	0.18110807220646313	264	16	125
merged_cldn4_high_to_TNK	a_priori_ifn	NAMPT	0.06340779639141138	0.3047034582508594	0.7487399193548387	0.13654112478220382	264	16	126
merged_cldn4_high_to_TNK	a_priori_ifn	CD82	0.05934165476210447	0.3368241622957418	0.7318548387096774	0.14281780015875636	264	16	127
merged_cldn4_high_to_TNK	a_priori_ifn	CD99	0.05744393121790563	0.3525303749544753	0.7749495967741935	0.1719267386039997	264	16	128
merged_cldn4_high_to_TNK	a_priori_ifn	B2M	0.05444081362958197	0.3783098774250658	0.8001512096774195	0.17505154988332577	264	16	129
merged_cldn4_high_to_TNK	a_priori_ifn	CXCL16	0.052751419015866316	0.3933064388009194	0.8089717741935484	0.1755120357023032	264	16	130
merged_cldn4_high_to_TNK	a_priori_ifn	JAG1	0.04973242848981124	0.42098125984427837	0.7416834677419355	0.13815960719413928	264	16	131
merged_cldn4_high_to_TNK	a_priori_ifn	CD47	0.03272113648556679	0.5966150523593321	0.7094254032258065	0.13803677164633849	264	16	132
merged_cldn4_high_to_TNK	a_priori_ifn	PLAU	0.03186325413479146	0.6062799417442476	0.802671370967742	0.15626132971517206	264	16	133
merged_cldn4_high_to_TNK	a_priori_ifn	MIF	0.014211386195141102	0.8182288459471357	0.7351310483870968	0.12729164268967624	264	16	134
merged_cldn4_high_to_TNK	a_priori_ifn	CALR	0.012337975856921854	0.8418523142126387	0.7530241935483871	0.13628944158118428	264	16	135
merged_cldn4_high_to_TNK	a_priori_ifn	ADAM17	-0.014781944636880727	0.8110656167075372	0.7719254032258065	0.13556052100402008	264	16	136
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LIF	0.15379923430782075	0.01234982658989104	0.5360623781676414	0.195876186661237	264	36	1
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	IGF2	0.12974262220254196	0.035119450186084686	0.4974415204678363	0.1701334630308988	264	36	2
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	FAM3C	0.06351907397976746	0.3038538219721649	0.4597953216374269	0.15271337491271703	264	36	3
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ICAM1	0.05827704852393675	0.34557930216580457	0.5041423001949318	0.15186551788050617	264	36	4
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	IFITM1	0.05427396784819058	0.3797751749442884	0.49951267056530213	0.1768508003532892	264	36	5
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-A	0.04973732503848326	0.4209354730180532	0.4914717348927875	0.14982886131803327	264	36	6
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TGM2	0.0409615684104429	0.5075440125702892	0.4878167641325536	0.14711739263486495	264	36	7
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	MIF	0.0371506529480313	0.5478600729830138	0.509990253411306	0.1532711821981457	264	36	8
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COPA	0.0300850273344006	0.6265315876547328	0.46929824561403516	0.13898443802137517	264	36	9
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	WNT7B	0.02471649041614079	0.6893400229968415	0.4407894736842105	0.15279475759331695	264	36	10
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NAMPT	0.02174816701531185	0.7250402306410761	0.47076023391812866	0.13489108224380292	264	36	11
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	SPON2	0.01550143122767191	0.8020550728980207	0.5443469785575049	0.14575540733412212	264	36	12
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL1A1	0.00997510116960138	0.8718483498681453	0.4828216374269006	0.15656361596142832	264	36	13
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-F	0.007872391019021407	0.8986980355002995	0.49756335282651076	0.15076681469405445	264	36	14
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	APP	-0.002289402837215644	0.9704675218697437	0.48672027290448344	0.14602256409091663	264	36	15
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NPNT	-0.002909785687809693	0.9624700496311217	0.4791666666666667	0.14948977082997567	264	36	16
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	EDIL3	-0.00305960786682043	0.9605391960020354	0.5037768031189084	0.14272851080044135	264	36	17
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DRB5	-0.005189586668365058	0.933119045049012	0.503411306042885	0.1438103457747744	264	36	18
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CLCF1	-0.008270174576279266	0.8936088969873328	0.48269980506822613	0.14741262158134733	264	36	19
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CLEC11A	-0.009739332106039974	0.8748521902322179	0.5229044834307992	0.1362957194882095	264	36	20
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CCN1	-0.009938442813430991	0.8723152799839203	0.5063352826510721	0.13915966287821768	264	36	21
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	B2M	-0.012088610691815254	0.8450079698687705	0.4869639376218324	0.13618545206552674	264	36	22
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	OCLN	-0.013144822263888334	0.8316594116145385	0.5135233918128655	0.137053009417146	264	36	23
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CRLF1	-0.01673429095083414	0.7866765596653212	0.5024366471734891	0.13840579018832755	264	36	24
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ZDHHC5	-0.017463781042706916	0.7776153982208408	0.4937865497076023	0.13861447506110502	264	36	25
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	MICA	-0.01833824558615554	0.7667930759364147	0.48538011695906425	0.13637160034763204	264	36	26
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	MDK	-0.022373225014093646	0.7174699578361531	0.48330896686159847	0.13778830410445347	264	36	27
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-B	-0.023800516149895527	0.7002877046827638	0.4856237816764133	0.14066963095925145	264	36	28
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TIMP2	-0.025220362607495165	0.6833450481835573	0.514985380116959	0.13314026638820534	264	36	29
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DMA	-0.026134641826905804	0.6725178835881401	0.49646686159844045	0.13081368736289617	264	36	30
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LYZ	-0.02824884206906026	0.6477410833871775	0.4979288499025341	0.13446364118720217	264	36	31
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	SECTM1	-0.02844961344537516	0.6454077038348559	0.48245614035087725	0.13380998607747985	264	36	32
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CEACAM1	-0.028558348351238064	0.644145424282427	0.49683235867446396	0.13523132631076631	264	36	33
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CXCL14	-0.028982652850495984	0.639229546825276	0.5171783625730995	0.13983305420977965	264	36	34
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CLEC2B	-0.029946290437412974	0.6281237222252671	0.502071150097466	0.13603891714405575	264	36	35
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-E	-0.03088863257306746	0.6173436639247117	0.4874512670565302	0.13486770848080118	264	36	36
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	FBLN1	-0.031542275048340083	0.6099138996107959	0.4857456140350877	0.1340588898650584	264	36	37
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ADAM17	-0.03201760651979842	0.6045358797054599	0.494761208576998	0.13095360428401998	264	36	38
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	SDC2	-0.03264113735097096	0.5975133674581214	0.4896442495126705	0.13409311141655753	264	36	39
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HMGB1	-0.032710257053569794	0.596737182235146	0.49244639376218324	0.13346615929754055	264	36	40
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PLAU	-0.03286385876088029	0.5950139354876645	0.46137914230019494	0.13937033982190156	264	36	41
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CEACAM5	-0.034474565343591966	0.5770812311201429	0.4826998050682262	0.13397046685190545	264	36	42
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CXCL16	-0.03764499935630032	0.542542796100926	0.4784356725146199	0.12796898548948313	264	36	43
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	VSIG10	-0.038660012971479106	0.5317059271200546	0.4730750487329435	0.13518049814222466	264	36	44
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CCL20	-0.039536392137092535	0.5224377553436639	0.48099415204678364	0.12936549522117607	264	36	45
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LGALS9	-0.03956306789557384	0.5221569450916372	0.4840399610136452	0.13199111917954534	264	36	46
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ITGB2	-0.04052385097797093	0.5120946558858432	0.4946393762183236	0.12852332783423462	264	36	47
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD99	-0.04160612489906295	0.5008816373594475	0.4577241715399611	0.12363483782591231	264	36	48
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	MMP7	-0.04239803359712805	0.4927597010951838	0.4890350877192982	0.12890305558371856	264	36	49
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL18A1	-0.04315612166568758	0.48505087747437015	0.49147173489278756	0.12940315782286427	264	36	50
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DQB1	-0.04393917945602229	0.477156831898929	0.4718567251461988	0.1274633833406189	264	36	51
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PRNP	-0.04590495994788115	0.4576514203633491	0.44883040935672514	0.12782480639054156	264	36	52
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DPB1	-0.046283103924687805	0.45395100109403796	0.48318713450292394	0.1302760905770259	264	36	53
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TGFB1	-0.04677150269703705	0.4491965808274904	0.47356237816764135	0.1294828737960411	264	36	54
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DMB	-0.04767902163225985	0.4404371670326201	0.47612085769980517	0.12831544459211253	264	36	55
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TRAF2	-0.04813641770897348	0.436059535508216	0.4803849902534113	0.12930798494345389	264	36	56
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ICAM3	-0.048507357898693704	0.4325277410388353	0.483187134502924	0.12847993144571082	264	36	57
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD82	-0.049438816422779724	0.4237320865060502	0.46905458089668617	0.12163753787049672	264	36	58
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TNC	-0.04948503619789062	0.4232983652436872	0.4635721247563353	0.12403651391557584	264	36	59
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CCN2	-0.04963029326320855	0.42193697203533925	0.49683235867446396	0.1306548175803296	264	36	60
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ANGPTL4	-0.05101537882811584	0.40908427769843203	0.45480019493177387	0.12515549037422558	264	36	61
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	S100A9	-0.051377623527577285	0.40576149380934773	0.46929824561403505	0.12687089767457244	264	36	62
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TIMP3	-0.05247269326671071	0.3958146174615703	0.46466861598440545	0.1235218374895147	264	36	63
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PODXL	-0.052969759563318924	0.3913483529914686	0.45723684210526316	0.13013093859195868	264	36	64
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DRA	-0.05308087686650093	0.39035411232186534	0.4817251461988304	0.1296350609490047	264	36	65
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CXADR	-0.053566072430086244	0.38603065588875	0.47173489278752434	0.12517227842182754	264	36	66
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD47	-0.05425316611619579	0.37995810589547474	0.4706384015594542	0.12501762604612968	264	36	67
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ADGRE5	-0.054320925666411536	0.37936242470311743	0.45565302144249514	0.12884723865617934	264	36	68
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LRPAP1	-0.05472551547779614	0.3758175331195069	0.4473684210526316	0.12023594128691804	264	36	69
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL6A2	-0.0549748173708313	0.37364338690648835	0.46430311890838205	0.12545970884391608	264	36	70
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PLAT	-0.055580581749060144	0.3683928915651663	0.4744152046783625	0.12378548591828648	264	36	71
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD55	-0.05572237090545325	0.367170552282418	0.4652777777777778	0.12471247986094977	264	36	72
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NECTIN2	-0.05578601030028749	0.36662274633059616	0.47575536062378165	0.12640483889369164	264	36	73
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CEACAM6	-0.05586062104077582	0.3659811450189694	0.46235380116959063	0.12360159032677885	264	36	74
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LGALS3BP	-0.055979833170774526	0.3649574489896871	0.46637426900584794	0.12650905425889783	264	36	75
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	C3	-0.05643044675040058	0.3611040375372548	0.46868908382066277	0.12600322525644758	264	36	76
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	APOE	-0.05652054497132763	0.36033661936839595	0.44712475633528265	0.11895986364999801	264	36	77
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	FN1	-0.05674349219397937	0.35844202973687356	0.45942982456140347	0.1233193888061141	264	36	78
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TGFBI	-0.05695054229793502	0.3566881224184726	0.46539961013645226	0.12411753439812873	264	36	79
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PTDSS1	-0.057745188673268236	0.35000676000138564	0.45650584795321636	0.1263847790902678	264	36	80
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	SPP1	-0.0588238824892967	0.3410643697441423	0.4873294346978558	0.1272196376026996	264	36	81
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LGALS3	-0.059054680910053184	0.33917010496310646	0.4512670565302144	0.12427941000606656	264	36	82
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LGALS1	-0.05966944720796162	0.3341572625118077	0.4616228070175439	0.12516020425267543	264	36	83
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ZG16B	-0.05993598407903141	0.3319987417218894	0.4551656920077973	0.12510934614271763	264	36	84
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DRB1	-0.06010350139408708	0.33064671526643874	0.47392787524366475	0.1263433293163299	264	36	85
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	SLPI	-0.060435053354186766	0.3279812302600503	0.4895224171539961	0.12614787077261885	264	36	86
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	AGRN	-0.06050261797102909	0.32743975490585314	0.4638157894736842	0.1236893073698258	264	36	87
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	MMP14	-0.06056914508624166	0.32690715835900264	0.4568713450292397	0.12303643170116252	264	36	88
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ALCAM	-0.060918744625541456	0.3241175671757495	0.4839181286549707	0.12602576982010577	264	36	89
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NECTIN4	-0.062391906782151195	0.31253250422978707	0.45540935672514626	0.1232012415977289	264	36	90
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HSPG2	-0.06288185046454295	0.3087404058026264	0.45504385964912286	0.12340828564047907	264	36	91
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TGOLN2	-0.06291467091463714	0.30848746547243067	0.4550438596491228	0.12301017519569227	264	36	92
