level	unit_id	sample	patient	histology	fov	n_cells_unit	n_cldn4_pos	n_cd8a_pos	n_tumor	double_pos_frac	cd8a_pos_frac_tumor	cd8a_pos_frac_other	graph	n_cells	median_degree	tumor_q_n	tumor_q_hi	tumor_q_lo	tumor_q_diff	tumor_q_diff_se	tumor_q_diff_z	tumor_q_diff_p_less	tumor_q_diff_p_two	tumor_q_diff_partial	tumor_q_diff_partial_se	tumor_q_diff_partial_z	tumor_q_diff_partial_p_less	tumor_q_diff_partial_p_two	r2_cldn4	r2_cd8a	gi_raw_n_hot	gi_raw_n_cold	gi_raw_n_overlap	gi_raw_frac_overlap	gi_raw_expected	gi_raw_OR	gi_raw_fisher_p	gi_raw_frac_overlap10	gi_raw_expected10	gi_raw_OR10	gi_raw_fisher_p10	gi_raw_cd8_min	gi_raw_cd8_q10	gi_resid_n_hot	gi_resid_n_cold	gi_resid_n_overlap	gi_resid_frac_overlap	gi_resid_expected	gi_resid_OR	gi_resid_fisher_p	gi_resid_frac_overlap10	gi_resid_expected10	gi_resid_OR10	gi_resid_fisher_p10	gi_resid_cd8_min	gi_resid_cd8_q10	n_used	n_isolates	spearman_raw	spearman_partial	moran_I	moran_se	moran_z	moran_p_less	moran_p_two	cldn_only_moran_I	cldn_only_moran_se	cldn_only_moran_z	cldn_only_moran_p_less	cldn_only_moran_p_two	krt8_moran_I	krt8_moran_se	krt8_moran_z	krt8_moran_p_less	krt8_moran_p_two	epcam_moran_I	epcam_moran_se	epcam_moran_z	epcam_moran_p_less	epcam_moran_p_two	lee_L	lee_se	lee_z	lee_p_less	lee_p_two	cldn_only_lee_L	cldn_only_lee_se	cldn_only_lee_z	cldn_only_lee_p_less	cldn_only_lee_p_two	partial_moran_I	partial_moran_se	partial_moran_z	partial_moran_p_less	partial_moran_p_two	partial_lee_L	partial_lee_se	partial_lee_z	partial_lee_p_less	partial_lee_p_two	moran_rev_I	moran_rev_se	moran_rev_z	moran_rev_p_less	moran_rev_p_two	tumor_raw_r	tumor_raw_se	tumor_raw_z	tumor_raw_p_less	tumor_raw_p_two	tumor_n	tumor_partial_r	tumor_partial_se	tumor_partial_z	tumor_partial_p_less	tumor_partial_p_two	status	partial_moran_q_less
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	knn_k6	2367	6.0	849	0.6046478035677579	0.6097820575607339	-0.005134253992975957	0.041746214015637675	-0.25980317269836545	0.42	0.42	-0.03332467407501183	0.05172072573216943	-0.5424462166230221	0.285	0.285	0.1293378260645236	0.0025562602270953194	293	0	0	0.0	0.0			0.018166455428812844	0.03713038507045457	0.36282458770614695	0.9999999999717889	-1.14840335790903	-1.14840335790903	171	0	0	0.0	0.0			0.008449514152936205	0.0072334909183786565	1.207922605059969	0.25874374514615994	-1.394398177083237	-1.1318922813109848	2367	0	0.038794401703648215	0.16621617396633082	0.023105707237719843	0.011907009527935985	1.8994968300202688	0.995	0.01	0.009500773408695559	0.009855654232566338	0.8916111319368781	0.795	0.21	0.034242606550932184	0.01270305241998942	2.7602655043706865	1.0	0.005	0.028598662766823234	0.010517102469183245	2.708288304270962	1.0	0.005	0.013442891908534567	0.010663970454856437	1.1843793491789245	0.885	0.12	0.0005229993147805671	0.00843606653443874	0.015915605519257022	0.56	0.445	0.0021319716478291405	0.01035228134374793	0.24450476863202508	0.585	0.42	-0.005011887695401444	0.007819820266654254	-0.6323975934420997	0.28	0.28	0.017379392743618296	0.008507217275285563	2.1421842466690233	0.99	0.015	0.03399639570106863	0.033196082397195036	0.9293305448061795	0.795	0.21	849.0	0.004756280574158155	0.03538134697638816	0.22988954677634005	0.6	0.405	ok	1.0
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	knn_k15	2367	15.0	849	0.596656699023896	0.6203112857032368	-0.02365458667934084	0.028946761500420935	-0.9072163148667607	0.17	0.17	-0.023491741756504925	0.03411593036496652	-0.6636586262087715	0.25	0.25	0.1293378260645236	0.0025562602270953194	425	0	0	0.0	0.0			0.01436417405999155	0.018660682397327426	0.7095980311730927	0.9722728832368943	-1.7395427730421753	-1.2097775114013838	257	4	4	0.0016899028305872412	0.00018348332381111997	inf	0.0001360991366325533	0.012674271229404309	0.01087138693580886	1.2149652046223585	0.20139410187052917	-2.062895825468076	-1.2001232610529344	2367	0	0.038794401703648215	0.16621617396633082	0.018793936715914502	0.00946670878554594	2.0014259561581302	0.985	0.02	0.008354430295175658	0.006914802737790192	1.23794060902103	0.88	0.125	0.026104957093421987	0.01068086380795424	2.421505058303207	0.995	0.01	0.02249540477595019	0.009240363493055482	2.4450613025272125	0.99	0.015	0.01586080774126598	0.008950517109458345	1.6950829061373471	0.945	0.06	0.0067156988346089895	0.006244717329604964	1.0127238281999782	0.835	0.17	0.0018618669985756258	0.006644799547235818	0.3423076674955595	0.61	0.395	0.0010857597664151205	0.006510937173983188	0.23967435681201313	0.57	0.435	0.018863799966164805	0.005493442930695827	3.3412563131595276	1.0	0.005	0.022344857074369187	0.0350319630160207	0.6454773377331595	0.745	0.26	849.0	-0.001218336153753988	0.035024851639005365	0.06667652984592935	0.515	0.49	ok	0.9627210884353742
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	knn_k30	2367	30.0	849	0.6107348456629006	0.620614487140031	-0.009879641477130385	0.024272449660071114	-0.41755796999819605	0.39	0.39	0.0014241179017020489	0.026678510246661187	0.07985892473614754	0.52	0.485	0.1293378260645236	0.0025562602270953194	472	33	0	0.0	0.0027800936300408606	0.0	1.0	0.009716941275876637	0.019966126979384363	0.40237911870615906	0.9999975097001493	-2.429102622511691	-1.27867564566088	311	17	0	0.0	0.0009436540204176959	0.0	1.0	0.01436417405999155	0.013211156285847743	1.1143200962695547	0.32037190988047387	-2.3205127678449626	-1.2446260950019081	2367	0	0.038794401703648215	0.16621617396633082	0.01713597879825064	0.008454969801886513	2.0531814669742374	0.965	0.04	0.009313551048753657	0.006164068684523921	1.5140625120404438	0.925	0.08	0.01885411003218151	0.009133603225642923	2.158572577366148	0.995	0.01	0.018695610830206502	0.007398977430363376	2.523434107607181	0.995	0.01	0.013959063017885643	0.007808415669421412	1.6467282041846474	0.945	0.06	0.006461193968093208	0.0052591417595605665	1.0745877174277745	0.86	0.145	0.003650634748542374	0.005755711747077836	0.5411624332941586	0.695	0.31	0.0016584653596563564	0.00512029302291245	0.4079822268771963	0.665	0.34	0.0175793331918941	0.0037650723387639357	4.625043380936722	1.0	0.005	0.049716318658346144	0.03290638951278443	1.5486608234970765	0.935	0.07	849.0	0.027166052819050695	0.037329840112815905	0.7152109886447093	0.775	0.23	ok	0.9656216216216217
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	radius_20um	2367	5.0	830	0.6591115241199368	0.576833656684152	0.0822778674357848	0.06590724701310886	1.2680367695863288	0.885	0.12	0.05785501460828113	0.07625441737477545	0.5932629073822001	0.755	0.25	0.1298303823375947	0.0023995263838599845	250	0	0	0.0	0.0			0.005914659907055344	0.012895593526608384	0.3973497688751926	0.9999250969042395	-1.626501579729786	-1.14840335790903	150	0	0	0.0	0.0			0.0033798056611744824	0.006345167472261981	0.4890829694323144	0.9882947941001805	-1.7204560783473708	-1.1138471077437178	2336	31	0.03441669885380711	0.1634010121249172	0.04120611829462193	0.013279918375745907	3.195886214109018	0.995	0.01	0.02409604534158383	0.011446513910325317	2.207017003423335	0.995	0.01	0.0409954118690178	0.013668343319230237	2.994685389394249	0.995	0.01	0.04222548526083632	0.012897639127778745	3.3353140317860483	1.0	0.005	0.020561429118667332	0.012509743460952918	1.647863258707634	0.945	0.06	0.004200036283229038	0.010309584083642302	0.3857479003186364	0.68	0.325	0.016457443648042646	0.011586601649221045	1.405698617351877	0.92	0.085	-0.0009565702377550415	0.010617244816107407	-0.08218351280777014	0.455	0.455	0.03027018080306039	0.01101161792125529	2.7873706455347147	0.995	0.01	0.07171817228566718	0.03435711096232057	2.0541327923243267	0.98	0.025	830.0	0.03595442186896696	0.030953100339717328	1.2190823134000133	0.9	0.105	ok	1.0
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	radius_50um	2367	31.0	849	0.6031358645682162	0.6206369876431437	-0.01750112307492746	0.025817075164628386	-0.8224729386442787	0.19	0.19	-0.001605215760871026	0.032007779922889994	0.030145909455267756	0.5	0.5	0.12923315539562608	0.002539901327968108	455	53	1	0.0004224757076468103	0.004304183223448598	0.07878685191460522	0.9999894033442419	0.008027038445289396	0.019328219003410686	0.3368836663734238	0.9999998820183774	-2.9685391491640467	-1.3106304703309475	289	36	1	0.0004224757076468103	0.0018569654678316071	0.20267857142857143	0.9911314580596285	0.009716941275876637	0.012225022663224748	0.7531445436019957	0.9140706879778909	-2.755698382710178	-1.2784449483720945	2366	1	0.03867258312865933	0.16628878139066283	0.01782473042195479	0.008514742698550706	1.964132362932878	0.97	0.035	0.008817167830018334	0.006166696858740262	1.3151165916201117	0.92	0.085	0.021033144641237234	0.009762589075188472	2.0381723904941818	0.975	0.03	0.021727331065798782	0.007655822147985974	2.734100165713743	1.0	0.005	0.01590141861478642	0.0077669201013513545	1.9842775626028701	0.975	0.03	0.00741762480010107	0.005183131589620747	1.4013632695225322	0.92	0.085	0.002916894778419984	0.006910303325839407	0.42746430059544055	0.685	0.32	0.0021580032955381533	0.005780273154543831	0.30680725796599256	0.65	0.355	0.017760094210646154	0.0037106969362994506	4.806949867188078	1.0	0.005	0.038510963416119585	0.034295036287747806	1.1015757061638405	0.88	0.125	849.0	0.01463991188939854	0.033118714825472594	0.5209247881523169	0.72	0.285	ok	0.9631515151515152
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	radius_100um	2367	113.0	849	0.5969761814703741	0.611174059993951	-0.014197878523576901	0.015657567190300998	-0.9024182874470327	0.17	0.17	-0.02145752802073253	0.016917183654235602	-1.2941774883160422	0.105	0.105	0.1293378260645236	0.0025562602270953194	539	112	1	0.0004224757076468103	0.010774826159367404	0.02875180012726481	0.9999999999998792	0.0033798056611744824	0.022800301783661384	0.10519823353810476	1.0	-3.0399740104671933	-1.5243534418220588	419	72	3	0.0012674271229404308	0.005384557308106876	0.19638377926421405	0.9999080567870076	0.011829319814110688	0.017724167805851797	0.5958467431074781	0.9965398970786037	-2.7659918355880144	-1.4171760879514892	2367	0	0.038794401703648215	0.16621617396633082	0.012594287356283802	0.007390210213996098	1.6029327275996266	0.935	0.07	0.006198758769285014	0.004936499938685237	1.1602000423353207	0.88	0.125	0.015014718552416073	0.007795220969980614	1.8156489300639238	0.96	0.045	0.015300774694287398	0.006878335143735529	2.155229368378158	0.985	0.02	0.01272669256027963	0.005520824340060077	2.319501688488141	0.985	0.02	0.006720926554399554	0.0034939322094175006	1.8983283122853618	0.97	0.035	0.0019938980598660167	0.004349306471206392	0.5548567812564387	0.695	0.31	0.003322404119858754	0.003625363547921603	0.9152884374910599	0.825	0.18	0.012307697525104409	0.002521370797595938	4.9233778118170175	1.0	0.005	0.03197000753562913	0.036638515795701224	0.8250109136648092	0.775	0.23	849.0	-0.00296294403545326	0.03323204614357729	0.05584767529491845	0.53	0.475	ok	0.9961581920903955
fov	LUAD-12__fov3	LUAD-12	Lung12	LUAD	3	2367	653	393	849	0.0574566962399662	0.20965842167255594	0.14163372859025034	delaunay	2367	6.0	849	0.6232332889809321	0.6124376858160393	0.010795603164892809	0.049107359643689216	0.10419082934813281	0.535	0.47	0.0070676964884305304	0.05112389131528148	0.0676109062236843	0.53	0.475	0.1293378260645236	0.0025562602270953194	287	0	0	0.0	0.0			0.01309674693705112	0.020592611869050738	0.5578146057951483	0.9993225641260942	-1.4408213482980559	-1.14840335790903	161	0	0	0.0	0.0			0.009294465568229826	0.006810479753561193	1.4656851263175505	0.07582649744621313	-1.4568625215770543	-1.1521831123794681	2367	0	0.038794401703648215	0.16621617396633082	0.019655806096679378	0.012135465074274822	1.7149300963773826	0.955	0.05	0.005641230429834632	0.010323695361246298	0.6329344772576342	0.755	0.25	0.02650307242218399	0.012632913898657618	2.1559235504313676	0.985	0.02	0.03857203235072531	0.010813763912240733	3.6315356553014118	1.0	0.005	0.019512808656209142	0.011568482920677801	1.9075660286929146	0.96	0.045	0.00544054094656706	0.008729499152764768	0.8126821236390647	0.795	0.21	-0.0013408239874649409	0.009831344313169453	-0.22816004797357906	0.395	0.395	0.00022417916753320315	0.007228138363607805	-0.02229891705518558	0.49	0.49	0.017441190061407364	0.00819562428383445	2.1537726942952107	0.985	0.02	0.03789682406475441	0.03610194006596612	1.092511258818646	0.88	0.125	849.0	0.007653177351787115	0.031826093947024535	0.24136105631206398	0.62	0.385	ok	1.0
fov	LUAD-12__fov2	LUAD-12	Lung12	LUAD	2	2949	638	402	840	0.04136995591726009	0.1630952380952381	0.12565196775723092	knn_k6	2949	6.0	840	0.5651524778396364	0.536524957082584	0.028627520757052438	0.04400232045445822	0.7527519096716458	0.77	0.235	-0.006901581892891584	0.05465909122431546	-0.07620596521456802	0.485	0.485	0.0798454522118004	0.005407984503532637	285	0	0	0.0	0.0			0.027466937945066123	0.03840810909917564	0.5724780287917184	0.9999893998447325	-1.0339021418187069	-1.0339021418187069	235	0	0	0.0	0.0			0.012207527975584944	0.00799852724070013	1.7074603788171627	0.005132262724231804	-1.3892337377612096	-1.0725010382065927	2949	0	0.061964253109258655	0.2835674276555827	0.025557640026418676	0.01026478186366946	2.4693989743817686	0.985	0.02	0.019771544720569953	0.009149301657718897	2.105158525386052	0.97	0.035	0.024387230471469255	0.009416383608787928	2.636613598901085	0.995	0.01	0.009161756888047604	0.00872914511787327	1.1910451043449524	0.88	0.125	0.02618627095590202	0.008335843855428269	3.1737196005127055	0.995	0.01	0.018389208015301074	0.007315718489726768	2.53318909428389	0.995	0.01	0.012341687483054618	0.009690284566746263	1.382866905700037	0.93	0.075	0.012896162433570715	0.008035685157360323	1.5166312724177344	0.94	0.065	0.02498333518285662	0.007616283023257166	3.3284717997536823	1.0	0.005	0.028335617393081804	0.034839792115716424	0.818425919479186	0.76	0.245	840.0	0.013483745118604876	0.03230200737921367	0.4752933179216608	0.67	0.335	ok	1.0
fov	LUAD-12__fov2	LUAD-12	Lung12	LUAD	2	2949	638	402	840	0.04136995591726009	0.1630952380952381	0.12565196775723092	knn_k15	2949	15.0	840	0.5375735359343271	0.5507449753820208	-0.013171439447693722	0.03307478084244529	-0.4200597466927478	0.31	0.31	-0.044683263491070324	0.037976222692464714	-1.1720744608734965	0.13	0.13	0.0798454522118004	0.005407984503532637	328	0	0	0.0	0.0			0.012207527975584944	0.016330978045330586	0.6906593975363169	0.9844009453804505	-1.5655095059013915	-1.5655095059013915	274	0	0	0.0	0.0			0.01186842997626314	0.009294435837633577	1.3602349533311877	0.0701918766313179	-1.923979172895035	-1.459972734273548	2949	0	0.061964253109258655	0.2835674276555827	0.02207875982436428	0.007597788650303339	2.950721278343659	0.995	0.01	0.01542765304030765	0.006612523409611839	2.3747657595487084	0.995	0.01	0.019890265451885082	0.007689651584537671	2.5706941210874508	0.995	0.01	0.020101343864331447	0.0058927119918264085	3.526135816301527	1.0	0.005	0.0186876050710414	0.00596861013540309	3.135182452514971	0.995	0.01	0.012782563870561642	0.005200249174397245	2.4842861190341505	0.99	0.015	0.009266473376868476	0.006747236270510298	1.4107666248778565	0.925	0.08	0.008085413554958213	0.005426718260114666	1.4321850699993786	0.91	0.095	0.019608126368177933	0.005346131391614786	3.5634304534172485	0.995	0.01	0.004676680526986212	0.034509619596416574	0.13530432283810453	0.57	0.435	840.0	-0.011612928312991213	0.0307026404702991	-0.4333660592884182	0.32	0.32	ok	1.0
fov	LUAD-12__fov2	LUAD-12	Lung12	LUAD	2	2949	638	402	840	0.04136995591726009	0.1630952380952381	0.12565196775723092	knn_k30	2949	30.0	840	0.5450675487896753	0.5507959121922935	-0.005728363402618175	0.023525266262741183	-0.2395015359649199	0.43	0.43	-0.02809109502368501	0.026805306050628135	-1.139621544390196	0.15	0.15	0.0798454522118004	0.005407984503532637	391	49	1	0.00033909799932180403	0.002203044614786858	0.13408119658119658	0.9991163636331237	0.007121057985757884	0.01339810806543844	0.46737242657820277	0.9998807311042193	-2.184690661747986	-1.3906764215568652	324	52	8	0.0027127839945744322	0.0019373086105709575	1.4850402761795167	0.20573789150709199	0.007799253984401492	0.011027756706326988	0.6583184257602862	0.9789770711401001	-2.4586232936142345	-1.4291733572672638	2949	0	0.061964253109258655	0.2835674276555827	0.017586854287019154	0.006072136389743683	3.046071834738854	0.995	0.01	0.012603473472565588	0.0051475141769545445	2.5855009023945525	0.99	0.015	0.016051870605726104	0.006133885062606595	2.709279149842002	0.995	0.01	0.013714550435075896	0.004767880742249898	3.031703030880688	1.0	0.005	0.01419034884567115	0.00515907309184333	2.7029992664188716	0.995	0.01	0.009577156527214123	0.004273544093695299	2.2104243699443575	0.99	0.015	0.007642063978024688	0.0057860077700076775	1.3700023728841002	0.92	0.085	0.005744152569695262	0.0050393697460617655	1.2360278269045895	0.895	0.11	0.01553394981190774	0.004074835238728045	3.8179645326179372	1.0	0.005	0.0018756805461957766	0.034387225673400905	8.919907783452647e-05	0.515	0.49	840.0	-0.010979689495619699	0.03690254206575808	-0.2255863473559087	0.41	0.41	ok	1.0
fov	LUAD-12__fov2	LUAD-12	Lung12	LUAD	2	2949	638	402	840	0.04136995591726009	0.1630952380952381	0.12565196775723092	radius_20um	2949	7.0	821	0.6329836809171628	0.542699608070834	0.09028407284632889	0.0646803497624763	1.2432603952504893	0.915	0.09	0.03235520283611293	0.07146494630181721	0.34266569741224917	0.645	0.36	0.07787825783888769	0.005198189340542836	254	0	0	0.0	0.0			0.004069175991861648	0.010864934472675012	0.3216253443526171	0.9999970540708878	-1.7068475751513073	-1.1727335200797957	206	0	0	0.0	0.0			0.004747371990505256	0.0069877875275639306	0.6388641755634639	0.9621982969154365	-1.6726671855187043	-1.1802502233784222	2922	27	0.059678416096683874	0.28692610910053645	0.03411317214765553	0.01103223849175903	3.0342630636531878	1.0	0.005	0.02681838064354788	0.010008550946719628	2.643763778219987	1.0	0.005	0.02780036839681528	0.01027959031929682	2.582682958420595	0.99	0.015	0.016763602457583696	0.009074259560064588	1.8243417523758694	0.97	0.035	0.03159440011721754	0.009534865066207137	3.403470631617649	1.0	0.005	0.021991317868842845	0.008232284698681399	2.7389707808106336	1.0	0.005	0.019588567022319626	0.009625152701125525	2.0581208928860084	0.97	0.035	0.015431088216167866	0.00853259953420033	1.7259381272034666	0.955	0.05	0.031577691438110574	0.008309006326044312	3.7225729614571685	1.0	0.005	0.05542408518606101	0.03734739253315535	1.4564471995187243	0.915	0.09	821.0	0.04179808945593508	0.03358340217377677	1.2670659177491137	0.9	0.105	ok	1.0
fov	LUAD-12__fov2	LUAD-12	Lung12	LUAD	2	2949	638	402	840	0.04136995591726009	0.1630952380952381	0.12565196775723092	radius_50um	2949	39.0	840	0.5429853329328453	0.5495447769451476	-0.00655944401230224	0.02484173008824469	-0.288972016802767	0.38	0.38	-0.024034172383605612	0.028235776701492125	-0.8087332493626544	0.23	0.23	0.0798454522118004	0.005407984503532637	377	101	2	0.0006781959986436081	0.004378377253365999	0.13322558922558922	0.999987311731794	0.004408273991183452	0.012788329601415542	0.29002026342451875	0.9999999020883635	-2.804770509032028	-1.5334425518985522	308	75	4	0.0013563919972872161	0.00265621016762756	0.4762787249814677	0.9622920519144036	0.008138351983723296	0.010447759992668402	0.7390468270879892	0.9326026387052017	-2.640922984409379	-1.4810735379248772	2949	0	0.061964253109258655	0.2835674276555827	0.01941787329128232	0.006253720432002506	3.0155917896052866	0.995	0.01	0.014391335925665567	0.005309944719961359	2.648053909705171	0.995	0.01	0.01606999343489225	0.006260985192894283	2.438619415720197	0.995	0.01	0.014458587027299519	0.004770716344844997	2.931929799086769	0.995	0.01	0.0144441838554311	0.005482913106973629	2.6541743938255875	0.995	0.01	0.010324622699612433	0.004483000112481543	2.3299716123820944	0.985	0.02	0.00921481946954878	0.005863545415051258	1.573204247925325	0.93	0.075	0.0061673769411727825	0.004760110936310407	1.3255122690134524	0.895	0.11	0.01635864088042857	0.0036029378869448935	4.580461391258075	1.0	0.005	0.018037448766496492	0.03230800396830747	0.7500253771796955	0.795	0.21	840.0	0.008885831073458729	0.032966718626503404	0.20250091542637655	0.57	0.435	ok	1.0
fov	LUAD-12__fov2	LUAD-12	Lung12	LUAD	2	2949	638	402	840	0.04136995591726009	0.1630952380952381	0.12565196775723092	radius_100um	2949	139.0	840	0.5514377523397485	0.544413829018359	0.007023923321389458	0.01194923169725025	0.5447006944309208	0.695	0.31	-0.004144423369617178	0.014568586889349013	-0.3251428088453505	0.41	0.41	0.0798454522118004	0.005407984503532637	526	190	0	0.0	0.011491846067216375	0.0	1.0	0.0	0.017842603104362267	0.0	1.0	-3.9981798701304765	-1.7046621617898023	438	161	0	0.0	0.00810868522081213	0.0	1.0	0.0006781959986436081	0.014857528820742724	0.03472461408397783	1.0	-3.632115628280891	-1.6266204673983489	2949	0	0.061964253109258655	0.2835674276555827	0.010605550131799679	0.004673182967019167	2.2569845310098215	0.985	0.02	0.007519512646261317	0.0038325802194498467	1.940651644042421	0.97	0.035	0.010807341199066997	0.004462801403400027	2.436765242120583	0.99	0.015	0.00718673973892834	0.002949947348275579	2.4493001178060063	0.99	0.015	0.007633657144045555	0.003817386269713142	1.934950163305125	0.975	0.03	0.0049431152579120004	0.0030280051812172173	1.5553621234142123	0.935	0.07	0.004350354133085645	0.0036227454803853315	1.3261228974398414	0.92	0.085	0.0023259828630517463	0.0029180820719440044	0.888239232001247	0.82	0.185	0.009673755786809107	0.001989841235663401	4.775137184794364	1.0	0.005	0.027534817212958265	0.03345141430833504	0.9392781535907161	0.815	0.19	840.0	0.013996686508307236	0.036274151490634524	0.3842919881117922	0.68	0.325	ok	1.0
