dataset	unit_id	n_cells	n_malignant	n_tnk	frac_tnk	pct_TACSTD2	mean_TACSTD2	pct_CLDN4	mean_CLDN4
GSE123902	LX255B	3886	228	1583	0.4073597529593412	26.75438596491228	0.3398879678215479	35.08771929824561	0.4488016514639581
GSE123902	LX653	392	145	49	0.125	81.37931034482759	1.6300223873176969	71.72413793103448	1.2524068271342224
GSE123902	LX661	4566	117	3726	0.8160315374507228	50.427350427350426	0.7067307646232721	58.97435897435898	0.8576085684228482
GSE123902	LX666	1316	786	177	0.1344984802431611	10.432569974554708	0.0940643356090849	67.17557251908397	0.9923952117887151
GSE123902	LX675	3435	618	1336	0.3889374090247453	36.56957928802589	0.6401633834497221	31.3915857605178	0.582960587751478
GSE123902	LX676	4014	147	2606	0.6492277030393623	41.49659863945578	0.87339030097246	42.17687074829932	0.831390019521496
GSE123902	LX679	2017	497	625	0.3098661378284581	41.4486921529175	0.4922372145393383	43.25955734406438	0.5643712240448416
GSE123902	LX680	941	258	344	0.3655685441020191	11.24031007751938	0.1725733377854354	73.25581395348837	1.85907788462344
GSE123902	LX681	1630	1207	86	0.052760736196319	61.88898094449047	1.1094841508793991	63.29743164871583	1.1775350457817828
GSE123902	LX682	4092	421	2558	0.6251221896383187	23.51543942992874	0.4780691641773257	18.76484560570071	0.4613182340255857
GSE123902	LX684	378	173	92	0.2433862433862433	54.91329479768786	0.6161142998309573	72.83236994219652	0.9118972941270772
GSE123902	LX699	2671	46	2263	0.8472482216398353	15.217391304347828	0.2416397505763313	15.217391304347828	0.3141177643147814
GSE123902	LX701	788	90	322	0.4086294416243655	22.22222222222222	0.247210862157063	11.11111111111111	0.1116109679423314
GSE131907	BRONCHO_11	3178	203	809	0.2545626179987413	69.45812807881774	1.0562432894483411	80.78817733990148	1.8059599708830327
GSE131907	BRONCHO_58	2813	460	1546	0.5495911837895485	78.47826086956522	1.7979342704842347	72.17391304347827	1.426353336223562
GSE131907	EBUS_06	2303	1186	611	0.2653061224489796	78.07757166947724	1.7192006291648692	71.16357504215851	1.3552293035869711
GSE131907	EBUS_10	5144	367	1530	0.2974339035769829	77.9291553133515	1.716979153402374	84.46866485013625	1.9049734855942484
GSE131907	EBUS_12	3115	257	328	0.1052969502407704	94.1634241245136	3.4289526627484825	88.32684824902724	2.3549040610356684
GSE131907	EBUS_13	3550	376	1150	0.323943661971831	0.0	0.0	0.2659574468085106	0.0018434765440424
GSE131907	EBUS_15	1105	256	479	0.4334841628959276	58.59375	1.3513616163921625	47.265625	1.1294928392821784
GSE131907	EBUS_19	2112	217	1427	0.6756628787878788	92.62672811059907	2.4131481619459594	94.00921658986177	2.4779035334230066
GSE131907	EBUS_28	5182	4640	232	0.0447703589347742	85.6896551724138	1.3850455956551395	96.33620689655172	2.197978326433922
GSE131907	EBUS_49	1775	114	1126	0.6343661971830986	31.57894736842105	0.7008290774344536	49.122807017543856	0.9512107328950752
GSE131907	EBUS_51	3275	1285	1143	0.3490076335877862	85.83657587548637	1.5722651079623844	85.36964980544747	1.581328884787959
GSE131907	NS_02	2313	181	977	0.4223951578037181	1.1049723756906076	0.0114886273020985	58.5635359116022	1.126727726322637
GSE131907	NS_03	2990	2713	145	0.0484949832775919	63.509030593439	0.8384568082144717	93.14412089937338	2.264933208146411
GSE131907	NS_04	1904	1229	131	0.0688025210084033	71.84703010577705	1.103156427846967	89.34092758340114	1.9523515591538416
GSE131907	NS_06	1070	83	383	0.3579439252336449	71.08433734939759	1.5272776895235645	60.24096385542169	1.434511918266367
GSE131907	NS_07	5730	5108	166	0.0289703315881326	73.14017227877838	0.9870712529874576	90.407204385278	1.5931307483262624
GSE131907	NS_12	3182	2811	22	0.0069138906348208	67.1647100675916	1.031405834444343	86.33938100320171	1.728830943634575
GSE131907	NS_13	4845	1352	1780	0.3673890608875129	61.834319526627226	0.8061071751409876	72.41124260355029	0.9959480312401604
GSE131907	NS_16	1317	79	385	0.2923310554290053	13.924050632911392	0.1271517356305041	11.39240506329114	0.1031375586066322
GSE131907	NS_17	2409	1112	410	0.170195101701951	70.68345323741008	1.3168199466273225	88.21942446043165	2.300820123330216
GSE131907	NS_19	3300	755	370	0.1121212121212121	69.00662251655629	1.0990905344731643	67.1523178807947	1.0082934839931024
GSE205335	P0031	6428	319	3824	0.5948973242065961	60.18808777429467	1.1040166667436997	59.24764890282132	1.0321074000131345
GSE205335	P1006	6090	1282	2998	0.4922824302134647	79.95319812792512	1.848951405856748	74.18096723868955	1.454419941675175
GSE205335	P1015	1195	291	473	0.3958158995815899	47.42268041237113	1.1397955910421247	41.580756013745706	1.0137949164303333
GSE205335	P1016	6924	5336	763	0.1101964182553437	13.568215892053972	0.2189285135323015	82.64617691154422	1.6930493563274216
GSE205335	P1017	6266	2186	2370	0.3782317267794446	69.94510521500457	1.6838525616094986	64.31838975297347	1.5546208471745202
GSE205335	P1018	5029	1180	2546	0.5062636707098827	68.72881355932203	1.906341730257512	67.03389830508475	2.1044393337254506
GSE205335	P1025	1222	980	128	0.1047463175122749	23.77551020408163	0.3017074626284708	92.85714285714286	2.310694428602225
GSE205335	P1027	4600	1318	2619	0.5693478260869566	77.08649468892261	1.878104181352107	78.07283763277694	2.173997848939513
GSE205335	P1030	861	603	140	0.1626016260162601	56.55058043117744	1.3220235787476895	61.69154228855721	1.4841073595315697
GSE205335	P1037	4983	3671	611	0.1226168974513345	71.20675565241079	0.8088257717819194	86.05284663579407	1.1972718181497537
GSE205335	P1056	5103	2386	1354	0.265334117185969	71.87761944677284	1.7432707685290818	49.70662196144174	0.9966856921366044
GSE205335	P1062	3057	188	1934	0.6326463853451095	43.61702127659575	1.2877083720653106	45.21276595744681	1.379111871252045
GSE205335	P1063	4297	131	3144	0.7316732604142425	35.87786259541985	0.6255906165140763	35.11450381679389	0.6928500047568636
GSE205335	P1072	1273	406	586	0.4603299293008641	68.4729064039409	1.3916869628961697	58.86699507389162	1.4728426381811568
GSE205335	P1076	6975	849	2089	0.2994982078853047	56.65488810365136	1.1539716471752075	59.36395759717315	1.306213510413085
GSE205335	P1079	1277	543	501	0.3923257635082224	54.14364640883977	1.0934612943077875	51.38121546961326	1.1764317688232504
GSE205335	P1084	3534	196	2350	0.6649688737973967	81.12244897959184	2.3007311982783323	86.73469387755102	2.981590002184837
GSE205335	P1089	1609	1063	272	0.1690490988191423	87.58231420507995	2.422709542917389	87.77046095954844	2.2718277259375386
GSE205335	P1090	976	566	247	0.2530737704918033	70.49469964664311	1.50537658982879	38.16254416961131	0.7449887665860461
GSE205335	P1115	4397	3769	271	0.0616329315442347	1.48580525338286	0.0223944831695616	88.8829928362961	1.3679334731676376
GSE205335	P1119	2386	1222	621	0.2602682313495389	31.91489361702128	0.7268021699680007	36.08837970540098	0.8679366284287895
GSE205335	P4001	2308	27	1801	0.7803292894280762	44.44444444444444	0.6027331086159938	48.14814814814815	0.8066909648545527
GSE189357	TD1	15216	2186	9915	0.6516167192429022	56.22140896614821	0.995637999795588	56.1299176578225	0.9674971541301648
