nhood	n_samples_present	n_samples_A	n_samples_B	n_cells	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR
103	1	1	0	31	0.0003068608138740683	0.0				False		
104	1	1	0	31	0.0003068608138740683	0.0				False		
105	1	1	0	31	0.0003068608138740683	0.0				False		
106	1	1	0	31	0.0003068608138740683	0.0				False		
107	8	6	2	31	0.0003344937404957448	5.064963764939657e-05	-2.7231136803871987	-1.8917193298229802	0.0722713829710006	True	0.7971745069331668	0.8251105914064104
108	10	7	3	31	0.0005767693890837926	7.162433167998081e-05	-3.0092965229292563	-1.7976412216860231	0.08814278734774157	True	0.7971745069331668	0.8251105914064104
109	1	1	0	31	0.0003068608138740683	0.0				False		
110	1	1	0	31	0.0003068608138740683	0.0				False		
111	4	3	1	31	0.00027390447841060047	0.0005154639175257732				False		
112	2	2	0	31	0.00042892743620898376	0.0				False		
113	1	1	0	31	0.0003068608138740683	0.0				False		
114	1	1	0	31	0.0003068608138740683	0.0				False		
115	1	1	0	31	0.0003068608138740683	0.0				False		
116	1	1	0	31	0.0003068608138740683	0.0				False		
117	1	1	0	31	0.0003068608138740683	0.0				False		
118	1	1	0	31	0.0003068608138740683	0.0				False		
119	1	1	0	31	0.0003068608138740683	0.0				False		
120	1	1	0	31	0.0003068608138740683	0.0				False		
121	1	1	0	31	0.0003068608138740683	0.0				False		
122	1	1	0	31	0.0003068608138740683	0.0				False		
123	1	1	0	31	0.0003068608138740683	0.0				False		
124	3	3	0	31	0.0004094057569458418	0.0				False		
125	1	1	0	31	0.0003068608138740683	0.0				False		
126	1	1	0	31	0.0003068608138740683	0.0				False		
127	3	3	0	31	0.0003046722122068063	0.0				False		
128	1	1	0	31	0.0003068608138740683	0.0				False		
129	1	1	0	31	0.0003068608138740683	0.0				False		
130	1	1	0	31	0.0003068608138740683	0.0				False		
131	1	1	0	31	0.0003068608138740683	0.0				False		
132	1	1	0	31	0.0003068608138740683	0.0				False		
133	1	1	0	31	0.0003068608138740683	0.0				False		
134	1	1	0	31	0.0003068608138740683	0.0				False		
135	1	1	0	31	0.0003068608138740683	0.0				False		
136	1	1	0	31	0.0003068608138740683	0.0				False		
137	1	1	0	31	0.0003068608138740683	0.0				False		
138	1	1	0	31	0.0003068608138740683	0.0				False		
139	1	1	0	31	0.0003068608138740683	0.0				False		
140	3	2	1	31	0.00028931512819084894	2.4108003857280618e-05				False		
141	1	1	0	31	0.0003068608138740683	0.0				False		
142	1	1	0	31	0.0003068608138740683	0.0				False		
143	1	1	0	31	0.0003068608138740683	0.0				False		
144	2	2	0	31	0.00032607246452858054	0.0				False		
145	1	1	0	31	0.0003068608138740683	0.0				False		
146	1	1	0	31	0.0003068608138740683	0.0				False		
147	1	1	0	31	0.0003068608138740683	0.0				False		
148	1	1	0	31	0.0003068608138740683	0.0				False		
149	1	1	0	31	0.0003068608138740683	0.0				False		
150	1	1	0	31	0.0003068608138740683	0.0				False		
151	1	1	0	31	0.0003068608138740683	0.0				False		
152	4	3	1	31	0.0003386908288370583	1.3865779256794233e-05				False		
153	4	3	1	31	0.0003254370009251255	8.036001285760205e-06				False		
154	1	1	0	31	0.0003068608138740683	0.0				False		
155	1	1	0	31	0.0003068608138740683	0.0				False		
156	7	5	2	31	0.0003203194658172418	0.00015330697026554935	-1.0630391178417398	-0.6723247883759496	0.5065023377858806	True	0.817544713170588	0.8339987035857767
157	2	1	1	31	0.0002969620779426467	8.036001285760205e-06				False		
158	1	1	0	31	0.0003068608138740683	0.0				False		
159	8	5	3	31	0.0004028304161321298	6.545578751119555e-05	-2.621395378396544	-1.4640482339595762	0.15916573112022595	True	0.7971745069331668	0.8251105914064104
160	1	1	0	31	0.0003068608138740683	0.0				False		
161	1	1	0	31	0.0003068608138740683	0.0				False		
162	1	1	0	31	0.0003068608138740683	0.0				False		
163	1	1	0	31	0.0003068608138740683	0.0				False		
164	1	1	0	31	0.0003068608138740683	0.0				False		
165	1	1	0	31	0.0003068608138740683	0.0				False		
166	1	1	0	31	0.0003068608138740683	0.0				False		
167	1	1	0	31	0.0003068608138740683	0.0				False		
168	1	1	0	31	0.0003068608138740683	0.0				False		
169	1	1	0	31	0.0003068608138740683	0.0				False		
170	1	1	0	31	0.0003068608138740683	0.0				False		
171	1	1	0	31	0.0003068608138740683	0.0				False		
172	1	1	0	31	0.0003068608138740683	0.0				False		
173	1	1	0	31	0.0003068608138740683	0.0				False		
174	1	1	0	31	0.0003068608138740683	0.0				False		
175	1	1	0	31	0.0003068608138740683	0.0				False		
176	1	1	0	31	0.0003068608138740683	0.0				False		
177	1	1	0	31	0.0003068608138740683	0.0				False		
178	1	1	0	31	0.0003068608138740683	0.0				False		
179	2	1	1	31	0.0002573671342169605	6.932889628397117e-05				False		
180	1	1	0	31	0.0003068608138740683	0.0				False		
181	1	1	0	31	0.0003068608138740683	0.0				False		
182	9	7	2	31	0.0002996740804729804	0.00012050219323449411	-1.314263324981173	-1.1182467140110621	0.27107993194828706	True	0.7971745069331668	0.8251105914064104
183	1	1	0	31	0.0003068608138740683	0.0				False		
184	1	1	0	31	0.0003068608138740683	0.0				False		
185	1	1	0	31	0.0003068608138740683	0.0				False		
186	1	1	0	31	0.0003068608138740683	0.0				False		
187	2	2	0	31	0.0003193824501552328	0.0				False		
188	2	2	0	31	0.000367894125041526	0.0				False		
189	1	1	0	31	0.0003068608138740683	0.0				False		
190	1	1	0	31	0.0003068608138740683	0.0				False		
191	1	1	0	31	0.0003068608138740683	0.0				False		
192	1	1	0	31	0.0003068608138740683	0.0				False		
193	1	1	0	31	0.0003068608138740683	0.0				False		
194	1	1	0	31	0.0003068608138740683	0.0				False		
195	2	2	0	31	0.00032607246452858054	0.0				False		
196	1	1	0	31	0.0003068608138740683	0.0				False		
197	1	1	0	31	0.0003068608138740683	0.0				False		
198	1	1	0	31	0.0003068608138740683	0.0				False		
199	1	1	0	31	0.0003068608138740683	0.0				False		
200	1	1	0	31	0.0003068608138740683	0.0				False		
201	1	1	0	31	0.0003068608138740683	0.0				False		
202	1	1	0	31	0.0003068608138740683	0.0				False		
203	1	1	0	31	0.0003068608138740683	0.0				False		
204	1	1	0	31	0.0003068608138740683	0.0				False		
205	1	1	0	31	0.0003068608138740683	0.0				False		
206	1	1	0	31	0.0003068608138740683	0.0				False		
207	1	1	0	31	0.0003068608138740683	0.0				False		
208	1	1	0	31	0.0003068608138740683	0.0				False		
209	3	3	0	31	0.0003228912243147555	0.0				False		
210	1	1	0	31	0.0003068608138740683	0.0				False		
211	1	1	0	31	0.0003068608138740683	0.0				False		
212	1	1	0	31	0.0003068608138740683	0.0				False		
213	1	1	0	31	0.0003068608138740683	0.0				False		
214	1	1	0	31	0.0003068608138740683	0.0				False		
215	1	1	0	31	0.0003068608138740683	0.0				False		
216	4	3	1	31	0.0002660445853365962	5.625200900032143e-05				False		
217	1	1	0	31	0.0003068608138740683	0.0				False		
218	1	1	0	31	0.0003068608138740683	0.0				False		
219	1	1	0	31	0.0003068608138740683	0.0				False		
220	1	1	0	31	0.0003068608138740683	0.0				False		
221	1	1	0	31	0.0003068608138740683	0.0				False		
222	1	1	0	31	0.0003068608138740683	0.0				False		
223	1	1	0	31	0.0003068608138740683	0.0				False		
224	1	1	0	31	0.0003068608138740683	0.0				False		
225	1	1	0	31	0.0003068608138740683	0.0				False		
226	1	1	0	31	0.0003068608138740683	0.0				False		
227	6	5	1	31	0.00041193448619945665	1.607200257152041e-05				False		
228	1	1	0	31	0.0003068608138740683	0.0				False		
229	3	3	0	31	0.00026830630183725756	0.0				False		
230	1	1	0	31	0.0003068608138740683	0.0				False		
231	1	1	0	31	0.0003068608138740683	0.0				False		
232	1	1	0	31	0.0003068608138740683	0.0				False		
233	1	1	0	31	0.0003068608138740683	0.0				False		
234	1	1	0	31	0.0003068608138740683	0.0				False		
235	1	1	0	31	0.0003068608138740683	0.0				False		
236	1	1	0	31	0.0003068608138740683	0.0				False		
237	1	1	0	31	0.0003068608138740683	0.0				False		
238	2	2	0	31	0.0003110346926344564	0.0				False		
239	1	1	0	31	0.0003068608138740683	0.0				False		
240	1	1	0	31	0.0003068608138740683	0.0				False		
241	1	1	0	31	0.0003068608138740683	0.0				False		
242	1	1	0	31	0.0003068608138740683	0.0				False		
243	1	1	0	31	0.0003068608138740683	0.0				False		
244	1	1	0	31	0.0003068608138740683	0.0				False		
245	1	1	0	31	0.0003068608138740683	0.0				False		
246	7	5	2	31	0.0003446231216882566	5.159000825440132e-05	-2.7396181599081384	-1.1596440292926076	0.26047183864300605	True	0.7971745069331668	0.8251105914064104
247	1	1	0	31	0.0003068608138740683	0.0				False		
248	1	1	0	31	0.0003068608138740683	0.0				False		
249	1	1	0	31	0.0003068608138740683	0.0				False		
250	1	1	0	31	0.0003068608138740683	0.0				False		
251	2	1	1	31	0.00028706334201122517	1.607200257152041e-05				False		
252	3	2	1	31	0.0002644396452245033	2.4108003857280618e-05				False		
253	1	1	0	31	0.0003068608138740683	0.0				False		
254	1	1	0	31	0.0003068608138740683	0.0				False		
255	1	1	0	31	0.0003068608138740683	0.0				False		
256	3	2	1	31	0.00026609422773172045	6.428801028608164e-05				False		
257	1	1	0	31	0.0003068608138740683	0.0				False		
258	1	1	0	31	0.0003068608138740683	0.0				False		
259	1	1	0	31	0.0003068608138740683	0.0				False		
260	2	1	1	31	0.00022767092642269582	0.00011092623405435386				False		
261	1	1	0	31	0.0003068608138740683	0.0				False		
262	1	1	0	31	0.0003068608138740683	0.0				False		
263	1	1	0	31	0.0003068608138740683	0.0				False		
264	1	1	0	31	0.0003068608138740683	0.0				False		
265	1	1	0	31	0.0003068608138740683	0.0				False		
266	1	1	0	31	0.0003068608138740683	0.0				False		
267	3	3	0	31	0.0003302463432889688	0.0				False		
268	1	1	0	31	0.0003068608138740683	0.0				False		
269	1	1	0	31	0.0003068608138740683	0.0				False		
270	1	1	0	31	0.0003068608138740683	0.0				False		
271	1	1	0	31	0.0003068608138740683	0.0				False		
272	1	1	0	31	0.0003068608138740683	0.0				False		
273	1	1	0	31	0.0003068608138740683	0.0				False		
274	6	5	1	31	0.00031301381399183195	4.018000642880103e-05				False		
275	1	1	0	31	0.0003068608138740683	0.0				False		
276	1	1	0	31	0.0003068608138740683	0.0				False		
277	1	1	0	31	0.0003068608138740683	0.0				False		
278	1	1	0	31	0.0003068608138740683	0.0				False		
279	2	2	0	31	0.0003311618580961589	0.0				False		
280	1	1	0	31	0.0003068608138740683	0.0				False		
281	1	1	0	31	0.0003068608138740683	0.0				False		
282	2	1	1	31	0.0002969620779426467	1.3865779256794233e-05				False		
283	5	4	1	31	0.0004005925691795173	8.036001285760205e-06				False		
284	1	1	0	31	0.0003068608138740683	0.0				False		
285	1	1	0	31	0.0003068608138740683	0.0				False		
286	1	1	0	31	0.0003068608138740683	0.0				False		
287	3	3	0	31	0.00033533573685654705	0.0				False		
288	5	4	1	31	0.00029553530890356335	2.7731558513588465e-05				False		
289	1	1	0	31	0.0003068608138740683	0.0				False		
290	1	1	0	31	0.0003068608138740683	0.0				False		
291	1	1	0	31	0.0003068608138740683	0.0				False		
292	1	1	0	31	0.0003068608138740683	0.0				False		
293	1	1	0	31	0.0003068608138740683	0.0				False		
294	1	1	0	31	0.0003068608138740683	0.0				False		
295	1	1	0	31	0.0003068608138740683	0.0				False		
296	4	4	0	31	0.00034627675372965596	0.0				False		
297	3	3	0	31	0.0003302463432889688	0.0				False		
298	7	5	2	31	0.0003871748356924991	0.0003185950074969403	-0.281253507974478	-0.18293320186076042	0.8559660154690009	True	0.9561400768080253	0.9642680686810357
299	1	1	0	31	0.0003068608138740683	0.0				False		
300	3	2	1	31	0.00029378083772882164	8.036001285760205e-06				False		
301	1	1	0	31	0.0003068608138740683	0.0				False		
302	2	1	1	31	0.00012868356710848025	0.0001446480231436837				False		
303	1	1	0	31	0.0003068608138740683	0.0				False		
304	2	2	0	31	0.0003452841151830929	0.0				False		
305	1	1	0	31	0.0003068608138740683	0.0				False		
306	7	5	2	31	0.00030887880168505683	7.815378954287587e-05	-1.9825152501331331	-1.345282416336021	0.19115131098582835	True	0.7971745069331668	0.8251105914064104
307	1	1	0	31	0.0003068608138740683	0.0				False		
308	1	1	0	31	0.0003068608138740683	0.0				False		
309	1	1	0	31	0.0003068608138740683	0.0				False		
310	1	1	0	31	0.0003068608138740683	0.0				False		
311	1	1	0	31	0.0003068608138740683	0.0				False		
312	1	1	0	31	0.0003068608138740683	0.0				False		
313	1	1	0	31	0.0003068608138740683	0.0				False		
314	5	5	0	31	0.0004754177944265535	0.0				False		
315	7	6	1	31	0.00038036409068924307	0.0002329192546583851				False		
316	2	2	0	31	0.00029731709323259305	0.0				False		
317	4	3	1	31	7.251453337163174e-05	0.00017679202828672452				False		
318	1	1	0	31	0.0003068608138740683	0.0				False		
319	3	3	0	31	0.00033153297226627817	0.0				False		
320	1	1	0	31	0.0003068608138740683	0.0				False		
321	1	1	0	31	0.0003068608138740683	0.0				False		
322	3	2	1	31	0.0002567813130086297	5.625200900032143e-05				False		
323	7	6	1	31	0.000285528523351292	4.8216007714561236e-05				False		
324	1	1	0	31	0.0003068608138740683	0.0				False		
325	1	1	0	31	0.0003068608138740683	0.0				False		
326	1	1	0	31	0.0003068608138740683	0.0				False		
327	7	5	2	31	0.00018773378338492747	0.0001480220236835238	-0.34285583066743364	-0.26043817698197497	0.7959714207628173	True	0.9248747902182373	0.935466574751481
328	1	1	0	31	0.0003068608138740683	0.0				False		
329	7	5	2	31	0.0003419535120965797	7.569801211168193e-05	-2.175324503550817	-1.471006870476451	0.15589388977470053	True	0.7971745069331668	0.8251105914064104
330	1	1	0	31	0.0003068608138740683	0.0				False		
331	1	1	0	31	0.0003068608138740683	0.0				False		
332	2	1	1	31	0.0002969620779426467	8.036001285760205e-06				False		
333	1	1	0	31	0.0003068608138740683	0.0				False		
334	1	1	0	31	0.0003068608138740683	0.0				False		
335	4	3	1	31	0.0002979547164892098	8.036001285760205e-06				False		
336	1	1	0	31	0.0003068608138740683	0.0				False		
337	2	2	0	31	0.00032607246452858054	0.0				False		
338	4	3	1	31	0.00029440167147393924	1.607200257152041e-05				False		
339	1	1	0	31	0.0003068608138740683	0.0				False		
340	1	1	0	31	0.0003068608138740683	0.0				False		
341	2	1	1	31	0.00028706334201122517	1.607200257152041e-05				False		
342	1	1	0	31	0.0003068608138740683	0.0				False		
343	1	1	0	31	0.0003068608138740683	0.0				False		
344	1	1	0	31	0.0003068608138740683	0.0				False		
345	5	0	5	31	0.0	0.0036019807149649335				False		
346	2	0	2	31	0.0	0.004945514791282367				False		
347	7	2	5	31	0.0001689956716280934	0.003570811793243477	4.401112568495243	1.2896867825511797	0.21252211229961682	True	0.7971745069331668	0.8251105914064104
348	3	0	3	31	0.0	0.004977427800957212				False		
349	8	2	6	31	7.851378205308295e-05	0.002616655496009705	5.058456036558207	1.6761381557794202	0.11004093996861851	True	0.7971745069331668	0.8251105914064104
350	7	4	3	31	0.0002808562334969049	0.0014204450897420766	2.338398123556942	0.9764941155986289	0.3405371968688043	True	0.7971745069331668	0.8251105914064104
351	4	0	4	31	0.0	0.0036853709020136564				False		
352	4	0	4	31	0.0	0.003911020750332085				False		
353	10	5	5	31	0.0002414109212123315	0.0014127599924548344	2.5489039966297895	1.166238874436139	0.2575241502470863	True	0.7971745069331668	0.8251105914064104
354	3	0	3	31	0.0	0.004997969350910528				False		
355	4	0	4	31	0.0	0.003879354345638421				False		
356	7	3	4	31	0.0002067601961947164	0.0016994427156157709	3.0389700658576224	0.9120494265493329	0.373021018606298	True	0.7971745069331668	0.8251105914064104
357	5	3	2	31	0.00016302533036689212	0.0009884281581485053	2.5999660704879783	0.8378399517793931	0.4123240883206282	True	0.7971745069331668	0.8251105914064104
358	6	2	4	31	0.00013887874377948713	0.0022831576423434923	4.039035207680751	1.0947487934179931	0.287224546641537	True	0.7971745069331668	0.8251105914064104
359	3	1	2	31	0.00017543859649122808	0.00017143469409621774				False		
360	2	0	2	31	0.0	0.004855112208053384				False		
361	7	3	4	31	0.0003814336697969239	0.0005545635199655943	0.5399087106742382	0.3881337291630471	0.7002057227372005	True	0.8828130097115962	0.8984877216908057
362	8	2	6	31	4.973263208855049e-05	0.0006893029948572437	3.7926044594567436	2.4449411452548766	0.023964730791272593	True	0.7971745069331668	0.8251105914064104
363	10	3	7	31	8.846382654443065e-05	0.002802314932939154	4.98522971559451	1.288029598008848	0.21317923140748785	True	0.7971745069331668	0.8251105914064104
364	10	4	6	31	5.9768581864375104e-05	0.001135284532017128	4.247294145306547	1.8083577375731514	0.08633488232429441	True	0.7971745069331668	0.8251105914064104
365	7	3	4	31	0.0002003387846177113	0.0011922098107535696	2.5730645884042787	1.0029436043490478	0.3280679301927224	True	0.7971745069331668	0.8251105914064104
366	9	4	5	31	0.00014291269048214174	0.0017461297489642733	3.6108621441742574	1.0942212482032516	0.2874705666830521	True	0.7971745069331668	0.8251105914064104
367	2	2	0	31	0.00020356714465123263	0.0				False		
368	3	2	1	31	0.00014578123896101189	7.232401157184185e-05				False		
369	2	2	0	31	0.00019622036628882684	0.0				False		
370	2	1	1	31	0.0002015248715278944	0.00012919896640826875				False		
371	4	4	0	31	0.00038988664981360694	0.0				False		
372	3	2	1	31	0.00019146793110011345	1.607200257152041e-05				False		
373	3	2	1	31	0.00019080004215807657	1.607200257152041e-05				False		
374	3	2	1	31	0.00016055200828027862	5.625200900032143e-05				False		
375	2	2	0	31	0.00020757447830345397	0.0				False		
376	3	2	1	31	0.00018341465749844319	2.4108003857280618e-05				False		
377	3	2	1	31	0.00019080004215807657	1.607200257152041e-05				False		
378	2	2	0	31	0.00020289925570919574	0.0				False		
379	1	1	0	31	0.00020824236724549088	0.0				False		
380	3	2	1	31	0.00019017075951326722	8.036001285760205e-06				False		
381	2	2	0	31	0.00019822403311493751	0.0				False		
382	2	2	0	31	0.00020690658936141712	0.0				False		
383	3	2	1	31	0.00019952120470178374	8.036001285760205e-06				False		
384	3	2	1	31	0.00018742199115066456	2.4108003857280618e-05				False		
385	3	2	1	31	0.00019146793110011345	1.607200257152041e-05				False		
386	3	2	1	31	0.00018003660649103118	3.214400514304082e-05				False		
387	2	2	0	31	0.00019822403311493751	0.0				False		
388	3	2	1	31	0.00019347159792622412	1.607200257152041e-05				False		
389	2	2	0	31	0.00019889192205697442	0.0				False		
390	2	2	0	31	0.00020423503359326954	0.0				False		
391	3	2	1	31	0.0001955138710495624	8.036001285760205e-06				False		
392	4	3	1	31	0.00019781362201626442	1.607200257152041e-05				False		
393	2	2	0	31	0.00020690658936141712	0.0				False		
394	2	2	0	31	0.00020757447830345397	0.0				False		
395	3	2	1	31	0.00018475043538251698	2.4108003857280618e-05				False		
396	2	2	0	31	0.00020356714465123263	0.0				False		
397	2	2	0	31	0.00020289925570919574	0.0				False		
398	3	2	1	31	0.00019952120470178374	8.036001285760205e-06				False		
399	2	2	0	31	0.00020423503359326954	0.0				False		
400	2	2	0	31	0.00020223136676715886	0.0				False		
401	3	2	1	31	0.00019013215321603968	1.607200257152041e-05				False		
402	3	2	1	31	0.0002008569825858575	8.036001285760205e-06				False		
403	3	2	1	31	0.0001693503834184409	3.214400514304082e-05				False		
404	2	2	0	31	0.00020757447830345397	0.0				False		
405	3	2	1	31	0.00011152587143099258	0.00011250401800064287				False		
406	2	2	0	31	0.00020356714465123263	0.0				False		
407	2	2	0	31	0.0002062387004193802	0.0				False		
408	1	1	0	31	0.00020824236724549088	0.0				False		
409	1	1	0	31	0.00020824236724549088	0.0				False		
410	3	2	1	31	0.00019413948686826106	1.607200257152041e-05				False		
411	2	2	0	31	0.00020690658936141712	0.0				False		
412	2	1	1	31	0.00018808988009270144	2.4108003857280618e-05				False		
413	3	2	1	31	0.00011690758926451529	0.00010446801671488268				False		
414	1	1	0	31	0.00020824236724549088	0.0				False		
415	3	2	1	31	0.00019952120470178374	8.036001285760205e-06				False		
416	2	2	0	31	0.00020490292253530642	0.0				False		
417	4	3	1	31	0.0002368339354299153	8.036001285760205e-06				False		
418	3	2	1	31	0.00017331911077343468	4.018000642880103e-05				False		
419	1	1	0	31	0.00020824236724549088	0.0				False		
420	2	2	0	31	0.00020690658936141712	0.0				False		
421	3	3	0	31	0.00022661155105190687	0.0				False		
422	5	3	2	31	0.00041542593447318885	0.00014527096897978914	-1.5157802820382198	-0.7955823267877093	0.434081550218238	True	0.7971745069331668	0.8251105914064104
423	3	2	1	31	0.0001726898281286254	3.214400514304082e-05				False		
424	2	2	0	31	0.00020490292253530642	0.0				False		
425	2	2	0	31	0.0002002276999410482	0.0				False		
426	2	1	1	31	0.0002015248715278944	8.036001285760205e-06				False		
427	1	1	0	31	0.00020824236724549088	0.0				False		
428	2	2	0	31	0.00020423503359326954	0.0				False		
429	2	2	0	31	0.00020757447830345397	0.0				False		
430	4	2	2	31	0.00018003660649103118	0.0003956329005105664	1.1358284615253122	0.5108807069390612	0.6137727981308241	True	0.8383743111061847	0.8560140770336626
431	2	2	0	31	0.00020757447830345397	0.0				False		
432	3	2	1	31	0.00019284231528141483	8.036001285760205e-06				False		
433	3	2	1	31	0.00018879637533196592	1.607200257152041e-05				False		
434	2	2	0	31	0.00020356714465123263	0.0				False		
435	3	2	1	31	0.00019618175999159927	8.036001285760205e-06				False		
436	3	2	1	31	0.0001955138710495624	8.036001285760205e-06				False		
437	2	2	0	31	0.00021142360745931595	0.0				False		
438	2	2	0	31	0.00020223136676715886	0.0				False		
